model prior treeSize rep method collision trueNmus estNmus
s50d50 08 sub250 r05 NJ 0.520828402366864 25 35
s50d50 08 sub250 r05 NJ 0.8210059171597631 26 39
s50d50 08 sub250 r05 NJ 0.4917984375419476 14 19
s50d50 08 sub250 r05 NJ 0.07911090471460824 13 14
s50d50 08 sub250 r05 NJ 0.4239103968833697 31 30
s50d50 08 sub250 r05 NJ 0.07279940992084744 32 33
s50d50 08 sub250 r05 NJ 0.053544984892061546 34 33
s50d50 08 sub250 r05 NJ 0.07454420004395136 34 37
s50d50 08 sub250 r05 NJ 1.0 36 38
s50d50 08 sub250 r05 NJ 0.0574734778194041 24 24
s50d50 08 sub250 r05 NJ 0.26025974025974025 24 29
s50d50 08 sub250 r05 NJ 0.11244023269748468 34 38
s50d50 08 sub250 r05 NJ 0.5055379836524617 0 1
s50d50 08 sub250 r05 NJ 0.06054971026417602 11 16
s50d50 08 sub250 r05 NJ 0.0674010430141202 26 32
s50d50 08 sub250 r05 NJ 0.13575994657513468 38 42
s50d50 08 sub250 r05 NJ 0.06253834078009907 29 34
s50d50 08 sub250 r05 NJ 1.0 0 1
s50d50 08 sub250 r05 NJ 0.09679622586623565 25 28
s50d50 08 sub250 r05 NJ 0.34651404786680545 21 41
s50d50 08 sub250 r05 NJ 0.8420475628267836 31 41
s50d50 08 sub250 r05 NJ 0.04819720923488096 17 23
s50d50 08 sub250 r05 NJ 0.1117796939821958 27 29
s50d50 08 sub250 r05 NJ 0.06010801175752202 24 25
s50d50 08 sub250 r05 NJ 0.905 37 43
s50d50 08 sub250 r05 NJ 1.0 25 33
s50d50 08 sub250 r05 NJ 0.07229126173161171 0 1
s50d50 08 sub250 r05 NJ 0.23931399510786203 28 38
s50d50 09 sub250 r01 NJ 1.0 38 52
s50d50 09 sub250 r01 NJ 0.649365114724883 36 53
s50d50 09 sub250 r01 NJ 0.05546229395889135 42 43
s50d50 09 sub250 r01 NJ 0.06391982724350474 37 33
s50d50 09 sub250 r01 NJ 0.13942310895720295 2 12
s50d50 09 sub250 r01 NJ 0.7193875721610671 28 35
s50d50 09 sub250 r01 NJ 0.5003616668958218 0 1
s50d50 09 sub250 r01 NJ 0.6377160493827159 30 41
s50d50 09 sub250 r01 NJ 0.08632965270580924 35 37
s50d50 09 sub250 r01 NJ 0.4725853345848311 39 49
s50d50 09 sub250 r01 NJ 0.07391235078303943 12 13
s50d50 09 sub250 r01 NJ 0.05644593761280854 26 29
s50d50 09 sub250 r01 NJ 0.5468871647561008 43 44
s50d50 09 sub250 r01 NJ 0.6176057810027172 26 39
s50d50 09 sub250 r01 NJ 0.06722113765478124 12 15
s50d50 09 sub250 r01 NJ 0.15073203562543197 27 28
s50d50 09 sub250 r01 NJ 0.07166673642885503 6 7
s50d50 09 sub250 r01 NJ 0.05081137035534802 33 35
s50d50 09 sub250 r01 NJ 0.6296296296296298 18 23
s50d50 09 sub250 r01 NJ 0.41950113378684806 22 29
s50d50 09 sub250 r01 NJ 0.23792105259347113 35 41
s50d50 09 sub250 r01 NJ 0.09445131947712847 26 36
s50d50 09 sub250 r01 NJ 0.5481569560047563 0 1
s50d50 09 sub250 r01 NJ 0.06154283590829239 46 47
s50d50 09 sub250 r01 NJ 0.12826286474793502 29 29
s50d50 09 sub250 r01 NJ 0.07210511732724173 44 47
s50d50 09 sub250 r01 NJ 0.08632965270580924 44 47
s50d50 09 sub250 r01 NJ 0.06120109470091623 11 14
s50d50 09 sub250 r01 NJ 0.3545699334451048 23 27
s50d50 09 sub250 r01 NJ 0.07095813953488372 0 1
s50d50 09 sub250 r02 NJ 1.0 37 49
s50d50 09 sub250 r02 NJ 0.649365114724883 33 45
s50d50 09 sub250 r02 NJ 0.05546229395889135 34 36
s50d50 09 sub250 r02 NJ 0.06391982724350474 42 45
s50d50 09 sub250 r02 NJ 0.13942310895720295 2 2
s50d50 09 sub250 r02 NJ 0.7193875721610671 25 28
s50d50 09 sub250 r02 NJ 0.5003616668958218 0 1
s50d50 09 sub250 r02 NJ 0.6377160493827159 32 38
s50d50 09 sub250 r02 NJ 0.08632965270580924 36 37
s50d50 09 sub250 r02 NJ 0.4725853345848311 38 52
s50d50 09 sub250 r02 NJ 0.07391235078303943 12 13
s50d50 09 sub250 r02 NJ 0.05644593761280854 27 32
s50d50 09 sub250 r02 NJ 0.5468871647561008 45 52
s50d50 09 sub250 r02 NJ 0.6176057810027172 25 36
s50d50 09 sub250 r02 NJ 0.06722113765478124 10 15
s50d50 09 sub250 r02 NJ 0.15073203562543197 26 28
s50d50 09 sub250 r02 NJ 0.07166673642885503 8 8
s50d50 09 sub250 r02 NJ 0.05081137035534802 35 40
s50d50 09 sub250 r02 NJ 0.6296296296296298 15 17
s50d50 09 sub250 r02 NJ 0.41950113378684806 20 26
s50d50 09 sub250 r02 NJ 0.23792105259347113 33 41
s50d50 09 sub250 r02 NJ 0.09445131947712847 25 28
s50d50 09 sub250 r02 NJ 0.5481569560047563 0 1
s50d50 09 sub250 r02 NJ 0.06154283590829239 51 53
s50d50 09 sub250 r02 NJ 0.12826286474793502 31 33
s50d50 09 sub250 r02 NJ 0.07210511732724173 39 44
s50d50 09 sub250 r02 NJ 0.08632965270580924 33 37
s50d50 09 sub250 r02 NJ 0.06120109470091623 8 7
s50d50 09 sub250 r02 NJ 0.3545699334451048 35 41
s50d50 09 sub250 r02 NJ 0.07095813953488372 0 1
s50d50 09 sub250 r03 NJ 1.0 41 55
s50d50 09 sub250 r03 NJ 0.649365114724883 31 49
s50d50 09 sub250 r03 NJ 0.05546229395889135 35 35
s50d50 09 sub250 r03 NJ 0.06391982724350474 40 42
s50d50 09 sub250 r03 NJ 0.13942310895720295 2 2
s50d50 09 sub250 r03 NJ 0.7193875721610671 32 44
s50d50 09 sub250 r03 NJ 0.5003616668958218 0 1
s50d50 09 sub250 r03 NJ 0.6377160493827159 27 35
s50d50 09 sub250 r03 NJ 0.08632965270580924 36 35
s50d50 09 sub250 r03 NJ 0.4725853345848311 37 51
s50d50 09 sub250 r03 NJ 0.07391235078303943 13 14
s50d50 09 sub250 r03 NJ 0.05644593761280854 29 28
s50d50 09 sub250 r03 NJ 0.5468871647561008 40 47
s50d50 09 sub250 r03 NJ 0.6176057810027172 27 49
s50d50 09 sub250 r03 NJ 0.06722113765478124 9 17
s50d50 09 sub250 r03 NJ 0.15073203562543197 25 26
s50d50 09 sub250 r03 NJ 0.07166673642885503 8 9
s50d50 09 sub250 r03 NJ 0.05081137035534802 34 40
s50d50 09 sub250 r03 NJ 0.6296296296296298 18 18
s50d50 09 sub250 r03 NJ 0.41950113378684806 22 29
s50d50 09 sub250 r03 NJ 0.23792105259347113 26 34
s50d50 09 sub250 r03 NJ 0.09445131947712847 31 34
s50d50 09 sub250 r03 NJ 0.5481569560047563 0 1
s50d50 09 sub250 r03 NJ 0.06154283590829239 46 48
s50d50 09 sub250 r03 NJ 0.12826286474793502 25 26
s50d50 09 sub250 r03 NJ 0.07210511732724173 43 49
s50d50 09 sub250 r03 NJ 0.08632965270580924 43 44
s50d50 09 sub250 r03 NJ 0.06120109470091623 12 15
s50d50 09 sub250 r03 NJ 0.3545699334451048 32 38
s50d50 09 sub250 r03 NJ 0.07095813953488372 0 1
s50d50 09 sub250 r04 NJ 1.0 35 47
s50d50 09 sub250 r04 NJ 0.649365114724883 34 42
s50d50 09 sub250 r04 NJ 0.05546229395889135 36 35
s50d50 09 sub250 r04 NJ 0.06391982724350474 32 32
s50d50 09 sub250 r04 NJ 0.13942310895720295 2 2
s50d50 09 sub250 r04 NJ 0.7193875721610671 26 29
s50d50 09 sub250 r04 NJ 0.5003616668958218 0 1
s50d50 09 sub250 r04 NJ 0.6377160493827159 30 34
s50d50 09 sub250 r04 NJ 0.08632965270580924 33 34
s50d50 09 sub250 r04 NJ 0.4725853345848311 33 48
s50d50 09 sub250 r04 NJ 0.07391235078303943 11 13
s50d50 09 sub250 r04 NJ 0.05644593761280854 21 21
s50d50 09 sub250 r04 NJ 0.5468871647561008 38 46
s50d50 09 sub250 r04 NJ 0.6176057810027172 30 34
s50d50 09 sub250 r04 NJ 0.06722113765478124 13 16
s50d50 09 sub250 r04 NJ 0.15073203562543197 24 28
s50d50 09 sub250 r04 NJ 0.07166673642885503 7 10
s50d50 09 sub250 r04 NJ 0.05081137035534802 43 48
s50d50 09 sub250 r04 NJ 0.6296296296296298 16 21
s50d50 09 sub250 r04 NJ 0.41950113378684806 18 23
s50d50 09 sub250 r04 NJ 0.23792105259347113 28 33
s50d50 09 sub250 r04 NJ 0.09445131947712847 25 29
s50d50 09 sub250 r04 NJ 0.5481569560047563 0 1
s50d50 09 sub250 r04 NJ 0.06154283590829239 37 37
s50d50 09 sub250 r04 NJ 0.12826286474793502 29 33
s50d50 09 sub250 r04 NJ 0.07210511732724173 34 35
s50d50 09 sub250 r04 NJ 0.08632965270580924 40 39
s50d50 09 sub250 r04 NJ 0.06120109470091623 12 12
s50d50 09 sub250 r04 NJ 0.3545699334451048 32 36
s50d50 09 sub250 r04 NJ 0.07095813953488372 0 1
s50d50 09 sub250 r05 NJ 1.0 40 56
s50d50 09 sub250 r05 NJ 0.649365114724883 32 46
s50d50 09 sub250 r05 NJ 0.05546229395889135 41 41
s50d50 09 sub250 r05 NJ 0.06391982724350474 33 31
s50d50 09 sub250 r05 NJ 0.13942310895720295 2 2
s50d50 09 sub250 r05 NJ 0.7193875721610671 28 29
s50d50 09 sub250 r05 NJ 0.5003616668958218 0 1
s50d50 09 sub250 r05 NJ 0.6377160493827159 35 42
s50d50 09 sub250 r05 NJ 0.08632965270580924 36 34
s50d50 09 sub250 r05 NJ 0.4725853345848311 38 44
s50d50 09 sub250 r05 NJ 0.07391235078303943 15 14
s50d50 09 sub250 r05 NJ 0.05644593761280854 22 28
s50d50 09 sub250 r05 NJ 0.5468871647561008 38 50
s50d50 09 sub250 r05 NJ 0.6176057810027172 28 46
s50d50 09 sub250 r05 NJ 0.06722113765478124 13 16
s50d50 09 sub250 r05 NJ 0.15073203562543197 28 31
s50d50 09 sub250 r05 NJ 0.07166673642885503 8 10
s50d50 09 sub250 r05 NJ 0.05081137035534802 38 38
s50d50 09 sub250 r05 NJ 0.6296296296296298 17 18
s50d50 09 sub250 r05 NJ 0.41950113378684806 20 24
s50d50 09 sub250 r05 NJ 0.23792105259347113 29 41
s50d50 09 sub250 r05 NJ 0.09445131947712847 23 32
s50d50 09 sub250 r05 NJ 0.5481569560047563 0 1
s50d50 09 sub250 r05 NJ 0.06154283590829239 40 44
s50d50 09 sub250 r05 NJ 0.12826286474793502 34 33
s50d50 09 sub250 r05 NJ 0.07210511732724173 44 45
s50d50 09 sub250 r05 NJ 0.08632965270580924 48 49
s50d50 09 sub250 r05 NJ 0.06120109470091623 9 10
s50d50 09 sub250 r05 NJ 0.3545699334451048 31 32
s50d50 09 sub250 r05 NJ 0.07095813953488372 0 1
s50d50 10 sub250 r01 NJ 0.4239103968833697 13 18
s50d50 10 sub250 r01 NJ 0.10703078846382356 0 1
s50d50 10 sub250 r01 NJ 0.7542385484830458 0 1
s50d50 10 sub250 r01 NJ 0.08445529022550673 39 43
s50d50 10 sub250 r01 NJ 0.749479476502082 15 21
s50d50 10 sub250 r01 NJ 0.0747318347125947 20 22
s50d50 10 sub250 r01 NJ 0.14345088757396443 41 42
s50d50 10 sub250 r01 NJ 0.2584 43 43
s50d50 10 sub250 r01 NJ 0.8276643990929707 33 39
s50d50 10 sub250 r01 NJ 0.4725853345848311 29 32
s50d50 10 sub250 r01 NJ 0.059752087076241966 28 36
s50d50 10 sub250 r01 NJ 0.41950113378684806 20 25
s50d50 10 sub250 r01 NJ 0.526140843618748 39 46
s50d50 10 sub250 r01 NJ 0.04998488191013573 28 28
s50d50 10 sub250 r01 NJ 0.6429743719227368 11 14
s50d50 10 sub250 r01 NJ 0.0819576594345825 10 12
s50d50 10 sub250 r01 NJ 0.905 0 1
s50d50 10 sub250 r01 NJ 0.09445131947712847 26 32
s50d50 10 sub250 r01 NJ 0.07454420004395136 23 30
s50d50 10 sub250 r01 NJ 0.05745620007262168 37 36
s50d50 10 sub250 r01 NJ 0.9592013888888888 40 41
s50d50 10 sub250 r01 NJ 0.3564814814814816 36 39
s50d50 10 sub250 r01 NJ 0.08914164630459041 31 31
s50d50 10 sub250 r01 NJ 0.6728925122790604 30 39
s50d50 10 sub250 r01 NJ 0.5055379836524617 0 1
s50d50 10 sub250 r01 NJ 0.8210059171597631 39 48
s50d50 10 sub250 r01 NJ 0.05708312943317832 30 32
s50d50 10 sub250 r01 NJ 0.14216184340574917 43 43
s50d50 10 sub250 r01 NJ 0.11721457344276336 45 52
s50d50 10 sub250 r01 NJ 0.4133448194846893 47 43
s50d50 10 sub250 r02 NJ 0.4239103968833697 21 22
s50d50 10 sub250 r02 NJ 0.10703078846382356 0 1
s50d50 10 sub250 r02 NJ 0.7542385484830458 0 1
s50d50 10 sub250 r02 NJ 0.08445529022550673 27 32
s50d50 10 sub250 r02 NJ 0.749479476502082 16 25
s50d50 10 sub250 r02 NJ 0.0747318347125947 24 23
s50d50 10 sub250 r02 NJ 0.14345088757396443 40 42
s50d50 10 sub250 r02 NJ 0.2584 41 47
s50d50 10 sub250 r02 NJ 0.8276643990929707 33 41
s50d50 10 sub250 r02 NJ 0.4725853345848311 33 34
s50d50 10 sub250 r02 NJ 0.059752087076241966 28 35
s50d50 10 sub250 r02 NJ 0.41950113378684806 14 16
s50d50 10 sub250 r02 NJ 0.526140843618748 37 43
s50d50 10 sub250 r02 NJ 0.04998488191013573 27 26
s50d50 10 sub250 r02 NJ 0.6429743719227368 15 15
s50d50 10 sub250 r02 NJ 0.0819576594345825 9 10
s50d50 10 sub250 r02 NJ 0.905 0 1
s50d50 10 sub250 r02 NJ 0.09445131947712847 25 28
s50d50 10 sub250 r02 NJ 0.07454420004395136 21 25
s50d50 10 sub250 r02 NJ 0.05745620007262168 34 35
s50d50 10 sub250 r02 NJ 0.9592013888888888 40 45
s50d50 10 sub250 r02 NJ 0.3564814814814816 33 40
s50d50 10 sub250 r02 NJ 0.08914164630459041 25 28
s50d50 10 sub250 r02 NJ 0.6728925122790604 31 39
s50d50 10 sub250 r02 NJ 0.5055379836524617 0 1
s50d50 10 sub250 r02 NJ 0.8210059171597631 28 32
s50d50 10 sub250 r02 NJ 0.05708312943317832 29 36
s50d50 10 sub250 r02 NJ 0.14216184340574917 41 43
s50d50 10 sub250 r02 NJ 0.11721457344276336 34 36
s50d50 10 sub250 r02 NJ 0.4133448194846893 38 43
s50d50 10 sub250 r03 NJ 0.4239103968833697 16 20
s50d50 10 sub250 r03 NJ 0.10703078846382356 0 1
s50d50 10 sub250 r03 NJ 0.7542385484830458 0 1
s50d50 10 sub250 r03 NJ 0.08445529022550673 38 38
s50d50 10 sub250 r03 NJ 0.749479476502082 14 21
s50d50 10 sub250 r03 NJ 0.0747318347125947 22 22
s50d50 10 sub250 r03 NJ 0.14345088757396443 44 48
s50d50 10 sub250 r03 NJ 0.2584 42 49
s50d50 10 sub250 r03 NJ 0.8276643990929707 28 33
s50d50 10 sub250 r03 NJ 0.4725853345848311 29 32
s50d50 10 sub250 r03 NJ 0.059752087076241966 28 34
s50d50 10 sub250 r03 NJ 0.41950113378684806 15 22
s50d50 10 sub250 r03 NJ 0.526140843618748 43 50
s50d50 10 sub250 r03 NJ 0.04998488191013573 25 27
s50d50 10 sub250 r03 NJ 0.6429743719227368 13 17
s50d50 10 sub250 r03 NJ 0.0819576594345825 9 12
s50d50 10 sub250 r03 NJ 0.905 0 1
s50d50 10 sub250 r03 NJ 0.09445131947712847 31 33
s50d50 10 sub250 r03 NJ 0.07454420004395136 22 25
s50d50 10 sub250 r03 NJ 0.05745620007262168 30 29
s50d50 10 sub250 r03 NJ 0.9592013888888888 39 41
s50d50 10 sub250 r03 NJ 0.3564814814814816 43 46
s50d50 10 sub250 r03 NJ 0.08914164630459041 28 30
s50d50 10 sub250 r03 NJ 0.6728925122790604 30 38
s50d50 10 sub250 r03 NJ 0.5055379836524617 0 1
s50d50 10 sub250 r03 NJ 0.8210059171597631 37 46
s50d50 10 sub250 r03 NJ 0.05708312943317832 32 32
s50d50 10 sub250 r03 NJ 0.14216184340574917 39 43
s50d50 10 sub250 r03 NJ 0.11721457344276336 42 47
s50d50 10 sub250 r03 NJ 0.4133448194846893 38 42
s50d50 10 sub250 r04 NJ 0.4239103968833697 16 16
s50d50 10 sub250 r04 NJ 0.10703078846382356 0 1
s50d50 10 sub250 r04 NJ 0.7542385484830458 0 1
s50d50 10 sub250 r04 NJ 0.08445529022550673 26 27
s50d50 10 sub250 r04 NJ 0.749479476502082 14 25
s50d50 10 sub250 r04 NJ 0.0747318347125947 25 25
s50d50 10 sub250 r04 NJ 0.14345088757396443 46 51
s50d50 10 sub250 r04 NJ 0.2584 43 49
s50d50 10 sub250 r04 NJ 0.8276643990929707 39 39
s50d50 10 sub250 r04 NJ 0.4725853345848311 26 34
s50d50 10 sub250 r04 NJ 0.059752087076241966 31 35
s50d50 10 sub250 r04 NJ 0.41950113378684806 15 21
s50d50 10 sub250 r04 NJ 0.526140843618748 35 40
s50d50 10 sub250 r04 NJ 0.04998488191013573 35 37
s50d50 10 sub250 r04 NJ 0.6429743719227368 9 14
s50d50 10 sub250 r04 NJ 0.0819576594345825 13 14
s50d50 10 sub250 r04 NJ 0.905 0 1
s50d50 10 sub250 r04 NJ 0.09445131947712847 27 34
s50d50 10 sub250 r04 NJ 0.07454420004395136 19 21
s50d50 10 sub250 r04 NJ 0.05745620007262168 26 28
s50d50 10 sub250 r04 NJ 0.9592013888888888 39 43
s50d50 10 sub250 r04 NJ 0.3564814814814816 32 33
s50d50 10 sub250 r04 NJ 0.08914164630459041 35 36
s50d50 10 sub250 r04 NJ 0.6728925122790604 29 33
s50d50 10 sub250 r04 NJ 0.5055379836524617 0 1
s50d50 10 sub250 r04 NJ 0.8210059171597631 36 40
s50d50 10 sub250 r04 NJ 0.05708312943317832 26 25
s50d50 10 sub250 r04 NJ 0.14216184340574917 43 50
s50d50 10 sub250 r04 NJ 0.11721457344276336 42 48
s50d50 10 sub250 r04 NJ 0.4133448194846893 42 45
s50d50 10 sub250 r05 NJ 0.4239103968833697 15 17
s50d50 10 sub250 r05 NJ 0.10703078846382356 0 1
s50d50 10 sub250 r05 NJ 0.7542385484830458 0 1
s50d50 10 sub250 r05 NJ 0.08445529022550673 26 31
s50d50 10 sub250 r05 NJ 0.749479476502082 14 25
s50d50 10 sub250 r05 NJ 0.0747318347125947 21 23
s50d50 10 sub250 r05 NJ 0.14345088757396443 48 49
s50d50 10 sub250 r05 NJ 0.2584 38 40
s50d50 10 sub250 r05 NJ 0.8276643990929707 30 36
s50d50 10 sub250 r05 NJ 0.4725853345848311 32 39
s50d50 10 sub250 r05 NJ 0.059752087076241966 26 29
s50d50 10 sub250 r05 NJ 0.41950113378684806 21 27
s50d50 10 sub250 r05 NJ 0.526140843618748 39 46
s50d50 10 sub250 r05 NJ 0.04998488191013573 28 30
s50d50 10 sub250 r05 NJ 0.6429743719227368 11 18
s50d50 10 sub250 r05 NJ 0.0819576594345825 10 11
s50d50 10 sub250 r05 NJ 0.905 0 1
s50d50 10 sub250 r05 NJ 0.09445131947712847 26 31
s50d50 10 sub250 r05 NJ 0.07454420004395136 27 30
s50d50 10 sub250 r05 NJ 0.05745620007262168 37 35
s50d50 10 sub250 r05 NJ 0.9592013888888888 37 43
s50d50 10 sub250 r05 NJ 0.3564814814814816 32 34
s50d50 10 sub250 r05 NJ 0.08914164630459041 25 26
s50d50 10 sub250 r05 NJ 0.6728925122790604 29 30
s50d50 10 sub250 r05 NJ 0.5055379836524617 0 1
s50d50 10 sub250 r05 NJ 0.8210059171597631 33 39
s50d50 10 sub250 r05 NJ 0.05708312943317832 29 30
s50d50 10 sub250 r05 NJ 0.14216184340574917 48 55
s50d50 10 sub250 r05 NJ 0.11721457344276336 41 48
s50d50 10 sub250 r05 NJ 0.4133448194846893 42 46
s75d25 01 sub250 r01 NJ 0.7373002754820938 31 43
s75d25 01 sub250 r01 NJ 0.6121810018903592 0 0
s75d25 01 sub250 r01 NJ 1.0 26 37
s75d25 01 sub250 r01 NJ 0.8003525076109598 15 16
s75d25 01 sub250 r01 NJ 0.040868105810249335 0 1
s75d25 01 sub250 r01 NJ 0.11625526802607089 1 1
s75d25 01 sub250 r01 NJ 0.07084745770929712 17 19
s75d25 01 sub250 r01 NJ 0.0923300846928096 29 31
s75d25 01 sub250 r01 NJ 0.6501005458201663 20 27
s75d25 01 sub250 r01 NJ 0.11717390320470354 38 41
s75d25 01 sub250 r01 NJ 0.8936718904979173 26 33
s75d25 01 sub250 r01 NJ 0.6501005458201663 33 45
s75d25 01 sub250 r01 NJ 0.6544421487603302 17 20
s75d25 01 sub250 r01 NJ 0.07435238519555733 26 27
s75d25 01 sub250 r01 NJ 0.8276643990929707 31 46
s75d25 01 sub250 r01 NJ 0.07391235078303943 41 42
s75d25 01 sub250 r01 NJ 0.1408822513476628 34 45
s75d25 01 sub250 r01 NJ 0.506172839506173 30 48
s75d25 01 sub250 r01 NJ 0.1056547619047619 19 23
s75d25 01 sub250 r01 NJ 0.04998488191013573 13 13
s75d25 01 sub250 r01 NJ 0.11375227912395963 22 21
s75d25 01 sub250 r01 NJ 0.0831366916316132 7 8
s75d25 01 sub250 r01 NJ 0.24000000000000007 0 1
s75d25 01 sub250 r01 NJ 0.07281498073244905 2 2
s75d25 01 sub250 r01 NJ 0.08088172664770402 36 36
s75d25 01 sub250 r01 NJ 0.06043714314909277 28 28
s75d25 01 sub250 r01 NJ 0.093643069452796 31 38
s75d25 01 sub250 r01 NJ 0.6573781480417507 16 37
s75d25 01 sub250 r01 NJ 0.06881374304835514 32 29
s75d25 01 sub250 r01 NJ 0.6302237757872725 0 1
s75d25 01 sub250 r02 NJ 0.7373002754820938 30 40
s75d25 01 sub250 r02 NJ 0.6121810018903592 0 0
s75d25 01 sub250 r02 NJ 1.0 18 32
s75d25 01 sub250 r02 NJ 0.8003525076109598 21 27
s75d25 01 sub250 r02 NJ 0.040868105810249335 0 1
s75d25 01 sub250 r02 NJ 0.11625526802607089 1 1
s75d25 01 sub250 r02 NJ 0.07084745770929712 24 27
s75d25 01 sub250 r02 NJ 0.0923300846928096 31 31
s75d25 01 sub250 r02 NJ 0.6501005458201663 20 26
s75d25 01 sub250 r02 NJ 0.11717390320470354 36 39
s75d25 01 sub250 r02 NJ 0.8936718904979173 32 36
s75d25 01 sub250 r02 NJ 0.6501005458201663 26 37
s75d25 01 sub250 r02 NJ 0.6544421487603302 25 30
s75d25 01 sub250 r02 NJ 0.07435238519555733 32 33
s75d25 01 sub250 r02 NJ 0.8276643990929707 34 51
s75d25 01 sub250 r02 NJ 0.07391235078303943 41 43
s75d25 01 sub250 r02 NJ 0.1408822513476628 33 42
s75d25 01 sub250 r02 NJ 0.506172839506173 36 53
s75d25 01 sub250 r02 NJ 0.1056547619047619 16 17
s75d25 01 sub250 r02 NJ 0.04998488191013573 19 20
s75d25 01 sub250 r02 NJ 0.11375227912395963 28 28
s75d25 01 sub250 r02 NJ 0.0831366916316132 8 10
s75d25 01 sub250 r02 NJ 0.24000000000000007 0 1
s75d25 01 sub250 r02 NJ 0.07281498073244905 2 2
s75d25 01 sub250 r02 NJ 0.08088172664770402 31 33
s75d25 01 sub250 r02 NJ 0.06043714314909277 28 27
s75d25 01 sub250 r02 NJ 0.093643069452796 37 35
s75d25 01 sub250 r02 NJ 0.6573781480417507 18 39
s75d25 01 sub250 r02 NJ 0.06881374304835514 29 36
s75d25 01 sub250 r02 NJ 0.6302237757872725 0 1
s75d25 01 sub250 r03 NJ 0.7373002754820938 28 40
s75d25 01 sub250 r03 NJ 0.6121810018903592 0 0
s75d25 01 sub250 r03 NJ 1.0 18 28
s75d25 01 sub250 r03 NJ 0.8003525076109598 22 30
s75d25 01 sub250 r03 NJ 0.040868105810249335 0 1
s75d25 01 sub250 r03 NJ 0.11625526802607089 1 1
s75d25 01 sub250 r03 NJ 0.07084745770929712 25 27
s75d25 01 sub250 r03 NJ 0.0923300846928096 33 37
s75d25 01 sub250 r03 NJ 0.6501005458201663 23 28
s75d25 01 sub250 r03 NJ 0.11717390320470354 44 48
s75d25 01 sub250 r03 NJ 0.8936718904979173 32 38
s75d25 01 sub250 r03 NJ 0.6501005458201663 29 45
s75d25 01 sub250 r03 NJ 0.6544421487603302 24 33
s75d25 01 sub250 r03 NJ 0.07435238519555733 29 29
s75d25 01 sub250 r03 NJ 0.8276643990929707 45 55
s75d25 01 sub250 r03 NJ 0.07391235078303943 45 51
s75d25 01 sub250 r03 NJ 0.1408822513476628 37 48
s75d25 01 sub250 r03 NJ 0.506172839506173 38 59
s75d25 01 sub250 r03 NJ 0.1056547619047619 17 25
s75d25 01 sub250 r03 NJ 0.04998488191013573 14 15
s75d25 01 sub250 r03 NJ 0.11375227912395963 26 26
s75d25 01 sub250 r03 NJ 0.0831366916316132 9 15
s75d25 01 sub250 r03 NJ 0.24000000000000007 0 1
s75d25 01 sub250 r03 NJ 0.07281498073244905 2 2
s75d25 01 sub250 r03 NJ 0.08088172664770402 36 38
s75d25 01 sub250 r03 NJ 0.06043714314909277 23 23
s75d25 01 sub250 r03 NJ 0.093643069452796 45 54
s75d25 01 sub250 r03 NJ 0.6573781480417507 14 34
s75d25 01 sub250 r03 NJ 0.06881374304835514 32 39
s75d25 01 sub250 r03 NJ 0.6302237757872725 0 1
s75d25 01 sub250 r04 NJ 0.7373002754820938 31 42
s75d25 01 sub250 r04 NJ 0.6121810018903592 0 0
s75d25 01 sub250 r04 NJ 1.0 24 38
s75d25 01 sub250 r04 NJ 0.8003525076109598 19 28
s75d25 01 sub250 r04 NJ 0.040868105810249335 0 1
s75d25 01 sub250 r04 NJ 0.11625526802607089 1 1
s75d25 01 sub250 r04 NJ 0.07084745770929712 24 24
s75d25 01 sub250 r04 NJ 0.0923300846928096 28 30
s75d25 01 sub250 r04 NJ 0.6501005458201663 22 23
s75d25 01 sub250 r04 NJ 0.11717390320470354 41 47
s75d25 01 sub250 r04 NJ 0.8936718904979173 34 41
s75d25 01 sub250 r04 NJ 0.6501005458201663 29 38
s75d25 01 sub250 r04 NJ 0.6544421487603302 22 30
s75d25 01 sub250 r04 NJ 0.07435238519555733 29 29
s75d25 01 sub250 r04 NJ 0.8276643990929707 36 52
s75d25 01 sub250 r04 NJ 0.07391235078303943 46 53
s75d25 01 sub250 r04 NJ 0.1408822513476628 27 36
s75d25 01 sub250 r04 NJ 0.506172839506173 30 50
s75d25 01 sub250 r04 NJ 0.1056547619047619 19 23
s75d25 01 sub250 r04 NJ 0.04998488191013573 17 17
s75d25 01 sub250 r04 NJ 0.11375227912395963 28 30
s75d25 01 sub250 r04 NJ 0.0831366916316132 10 10
s75d25 01 sub250 r04 NJ 0.24000000000000007 0 1
s75d25 01 sub250 r04 NJ 0.07281498073244905 2 2
s75d25 01 sub250 r04 NJ 0.08088172664770402 30 37
s75d25 01 sub250 r04 NJ 0.06043714314909277 25 26
s75d25 01 sub250 r04 NJ 0.093643069452796 32 43
s75d25 01 sub250 r04 NJ 0.6573781480417507 19 38
s75d25 01 sub250 r04 NJ 0.06881374304835514 35 38
s75d25 01 sub250 r04 NJ 0.6302237757872725 0 1
s75d25 01 sub250 r05 NJ 0.7373002754820938 31 37
s75d25 01 sub250 r05 NJ 0.6121810018903592 0 0
s75d25 01 sub250 r05 NJ 1.0 21 30
s75d25 01 sub250 r05 NJ 0.8003525076109598 21 26
s75d25 01 sub250 r05 NJ 0.040868105810249335 0 1
s75d25 01 sub250 r05 NJ 0.11625526802607089 1 1
s75d25 01 sub250 r05 NJ 0.07084745770929712 23 24
