num_chars,alphabet_size,seed_prior,num_cells,seq_prior,algorithm,memory_usage,cpu_usage,runtime
30,30,3,1000,1,startle,2015404,0.0,
30,30,3,1000,2,startle,2009076,0.0,
30,30,3,1000,3,startle,2023884,0.0,
30,30,3,1000,4,startle,2018952,0.0,
30,30,3,1000,5,startle,2004708,0.0,
30,30,4,1000,1,startle,2015828,0.0,
30,30,4,1000,2,startle,2035156,0.0,
30,30,4,1000,3,startle,2035392,0.0,
30,30,4,1000,4,startle,2012500,0.0,
30,30,4,1000,5,startle,1990.50M,0.0,
30,30,5,1000,1,startle,2010808,0.0,
30,30,5,1000,2,startle,2042956,0.0,
30,30,5,1000,3,startle,2051172,0.0,
30,30,5,1000,4,startle,2008240,0.0,
30,30,5,1000,5,startle,2017732,0.0,
30,30,6,1000,1,startle,2036256,0.0,
30,30,6,1000,2,startle,2026080,0.0,
30,30,6,1000,3,startle,2017216,0.0,
30,30,6,1000,4,startle,2025604,0.0,
30,30,6,1000,5,startle,2015976,0.0,
30,30,7,1000,1,startle,2037240,0.0,
30,30,7,1000,2,startle,2037540,0.0,
30,30,7,1000,3,startle,2019784,0.0,
30,30,7,1000,4,startle,2025616,0.0,
30,30,7,1000,5,startle,2054124,0.0,
30,30,8,1000,1,startle,2000144,0.0,
30,30,8,1000,2,startle,2014524,0.0,
30,30,8,1000,3,startle,2026980,0.0,
30,30,8,1000,4,startle,2025312,0.0,
30,30,8,1000,5,startle,2083540,0.0,
30,30,9,1000,1,startle,2057324,0.0,
30,30,9,1000,2,startle,2050444,0.0,
30,30,9,1000,3,startle,2016136,0.0,
30,30,9,1000,4,startle,2014032,0.0,
30,30,9,1000,5,startle,2016092,0.0,
30,30,10,1000,1,startle,2011812,0.0,
30,30,10,1000,2,startle,2034048,0.0,
30,30,10,1000,3,startle,2029916,0.0,
30,30,10,1000,4,startle,2004052,0.0,
30,30,10,1000,5,startle,2022588,0.0,
30,30,1,5000,1,startle,3686972,0.0,
30,30,1,5000,2,startle,3651300,0.0,
30,30,1,5000,3,startle,3720164,0.0,
30,30,1,5000,4,startle,3683216,0.0,
30,30,1,5000,5,startle,3682884,0.0,
30,30,2,5000,1,startle,3638328,0.0,
30,30,2,5000,2,startle,3765336,0.0,
30,30,2,5000,3,startle,3727604,0.0,
30,30,2,5000,4,startle,3707532,0.0,
30,30,2,5000,5,startle,3571428,0.0,
30,30,3,5000,1,startle,3718484,0.0,
30,30,3,5000,2,startle,3661764,0.0,
30,30,3,5000,3,startle,3689516,0.0,
30,30,3,5000,4,startle,3792260,0.0,
30,30,3,5000,5,startle,3681972,0.0,
30,30,4,5000,1,startle,3711056,0.0,
30,30,4,5000,2,startle,3624548,0.0,
30,30,4,5000,3,startle,3697036,0.0,
30,30,4,5000,4,startle,3676996,0.0,
30,30,4,5000,5,startle,3653220,0.0,
30,30,5,5000,1,startle,3670724,0.0,
30,30,5,5000,2,startle,3676524,0.0,
30,30,5,5000,3,startle,3677248,0.0,
30,30,5,5000,4,startle,2728300,0.0,
30,30,5,5000,5,startle,3681548,0.0,
30,30,6,5000,1,startle,3647240,0.0,
30,30,6,5000,2,startle,3643084,0.0,
30,30,6,5000,3,startle,3683700,0.0,
30,30,6,5000,4,startle,3713772,0.0,
30,30,6,5000,5,startle,3629812,0.0,
30,30,7,5000,1,startle,3659272,0.0,
30,30,7,5000,2,startle,3911376,0.0,
30,30,7,5000,3,startle,3555616,0.0,
30,30,7,5000,4,startle,3620912,0.0,
30,30,7,5000,5,startle,3728332,0.0,
30,30,8,5000,1,startle,2729156,0.0,
30,30,8,5000,2,startle,2725100,0.0,
30,30,8,5000,3,startle,2725256,0.0,
30,30,8,5000,4,startle,3787188,0.0,
30,30,8,5000,5,startle,2727720,0.0,
30,30,9,5000,1,startle,3610644,0.0,
30,30,9,5000,2,startle,3778036,0.0,
30,30,9,5000,3,startle,3670112,0.0,
30,30,9,5000,4,startle,3715296,0.0,
30,30,9,5000,5,startle,3612736,0.0,
30,30,10,5000,1,startle,3670412,0.0,
30,30,10,5000,2,startle,3631336,0.0,
30,30,10,5000,3,startle,3580008,0.0,
30,30,10,5000,4,startle,3630732,0.0,
30,30,10,5000,5,startle,3650368,0.0,
30,100,1,1000,1,startle,2034880,0.0,
30,100,1,1000,2,startle,2050480,0.0,
30,100,1,1000,3,startle,2024764,0.0,
30,100,1,1000,4,startle,2023664,0.0,
30,100,1,1000,5,startle,2032980,0.0,
30,100,2,1000,1,startle,2043924,0.0,
30,100,2,1000,2,startle,2022936,0.0,
30,100,2,1000,3,startle,1998344,0.0,
30,100,2,1000,4,startle,2032164,0.0,
30,100,2,1000,5,startle,2023092,0.0,
30,100,3,1000,1,startle,2033684,0.0,
30,100,3,1000,2,startle,2018108,0.0,
30,100,3,1000,3,startle,2056216,0.0,
30,100,3,1000,4,startle,2014532,0.0,
30,100,3,1000,5,startle,2039068,0.0,
30,100,4,1000,1,startle,2022564,0.0,
30,100,4,1000,2,startle,2020200,0.0,
30,100,4,1000,3,startle,2028400,0.0,
30,100,4,1000,4,startle,2020088,0.0,
30,100,4,1000,5,startle,2020016,0.0,
30,100,5,1000,1,startle,1998300,0.0,
30,100,5,1000,2,startle,1996604,0.0,
30,100,5,1000,3,startle,2024396,0.0,
30,100,5,1000,4,startle,2015288,0.0,
30,100,5,1000,5,startle,2015092,0.0,
30,100,6,1000,1,startle,2034372,0.0,
30,100,6,1000,2,startle,2041468,0.0,
30,100,6,1000,3,startle,2020632,0.0,
30,100,6,1000,4,startle,2022964,0.0,
30,100,6,1000,5,startle,2016556,0.0,
30,100,7,1000,1,startle,2014780,0.0,
30,100,7,1000,2,startle,2026340,0.0,
30,100,7,1000,3,startle,2024556,0.0,
30,100,7,1000,4,startle,2040656,0.0,
30,100,7,1000,5,startle,2017724,0.0,
30,100,8,1000,1,startle,2031428,0.0,
30,100,8,1000,2,startle,2013376,0.0,
30,100,8,1000,3,startle,2008712,0.0,
30,100,8,1000,4,startle,2021548,0.0,
30,100,8,1000,5,startle,2007792,0.0,
30,100,9,1000,1,startle,2018884,0.0,
30,100,9,1000,2,startle,2022676,0.0,
30,100,9,1000,3,startle,2043784,0.51,
30,100,9,1000,4,startle,2021168,0.0,
30,100,9,1000,5,startle,2033748,0.0,
30,100,10,1000,1,startle,2024184,0.0,
30,100,10,1000,2,startle,2025368,0.0,
30,100,10,1000,3,startle,2008768,0.0,
30,100,10,1000,4,startle,2022668,0.0,
30,100,10,1000,5,startle,2037212,0.0,
30,100,1,5000,1,startle,2602596,0.0,
30,100,1,5000,2,startle,3715148,0.0,
30,100,1,5000,3,startle,2607952,0.0,
30,100,1,5000,4,startle,2614520,0.0,
30,100,1,5000,5,startle,3635080,0.0,
30,100,2,5000,1,startle,3646668,0.0,
30,100,2,5000,2,startle,3784196,0.0,
30,100,2,5000,3,startle,3627468,0.0,
30,100,2,5000,4,startle,3748540,0.0,
30,100,2,5000,5,startle,3787076,0.0,
30,100,3,5000,1,startle,3782948,0.0,
30,100,3,5000,2,startle,3620108,0.0,
30,100,3,5000,3,startle,3693252,0.0,
30,100,3,5000,4,startle,3699392,0.0,
30,100,3,5000,5,startle,3776820,0.0,
30,100,4,5000,1,startle,2698788,0.0,
30,100,4,5000,2,startle,3701532,0.0,
30,100,4,5000,3,startle,2688180,0.0,
30,100,4,5000,4,startle,2708312,0.0,
30,100,4,5000,5,startle,3661308,0.0,
30,100,5,5000,1,startle,3667680,0.0,
30,100,5,5000,2,startle,3666920,0.0,
30,100,5,5000,3,startle,3601904,0.0,
30,100,5,5000,4,startle,3631112,0.0,
30,100,5,5000,5,startle,3715400,0.0,
30,100,6,5000,1,startle,2674116,0.0,
30,100,6,5000,2,startle,3786920,0.0,
30,100,6,5000,3,startle,3676892,0.0,
30,100,6,5000,4,startle,3729600,0.0,
30,100,6,5000,5,startle,3682948,0.0,
30,100,7,5000,1,startle,3681748,0.0,
30,100,7,5000,2,startle,3695116,0.0,
30,100,7,5000,3,startle,3773092,0.0,
30,100,7,5000,4,startle,3824972,0.0,
30,100,7,5000,5,startle,3736896,0.0,
30,100,8,5000,1,startle,3663124,0.0,
30,100,8,5000,2,startle,3549360,0.0,
30,100,8,5000,3,startle,3632752,0.0,
30,100,8,5000,4,startle,3728224,0.0,
30,100,8,5000,5,startle,3734704,0.0,
30,100,9,5000,1,startle,3643328,0.0,
30,100,9,5000,2,startle,3925088,0.0,
30,100,9,5000,3,startle,3676972,0.0,
30,100,9,5000,4,startle,3954496,0.0,
30,100,9,5000,5,startle,3748612,0.0,
30,100,10,5000,1,startle,3661112,0.0,
30,100,10,5000,2,startle,3655892,0.0,
30,100,10,5000,3,startle,3626940,0.0,
30,100,10,5000,4,startle,3709128,0.0,
30,100,10,5000,5,startle,3612332,0.0,
30,30,1,250,1,startle,1546996,89.06,54948.0
30,30,1,250,2,startle,1555836,0.02,
30,30,1,250,3,startle,1547508,89.91,46975.0
30,30,1,250,4,startle,1548616,89.47,40477.0
30,30,1,250,5,startle,1552540,0.02,
30,30,2,250,1,startle,1546412,89.68,59480.0
30,30,2,250,2,startle,1550704,89.62,48181.0
30,30,2,250,3,startle,1549828,90.09,54789.0
30,30,2,250,4,startle,1557720,0.01,
30,30,2,250,5,startle,1543864,89.38,79158.0
30,30,3,250,1,startle,1543864,90.05,67697.0
30,30,3,250,2,startle,1546916,90.09,51837.0
30,30,3,250,3,startle,1551700,0.03,
30,30,3,250,4,startle,1551304,89.97,76665.0
30,30,3,250,5,startle,1556808,90.28,62255.0
30,30,4,250,1,startle,1551696,0.01,
30,30,4,250,2,startle,1556584,0.02,
30,30,4,250,3,startle,1549584,0.0,
30,30,4,250,4,startle,1554592,0.0,
30,30,4,250,5,startle,1544592,89.68,47115.0
30,30,5,250,1,startle,1554492,89.71,71790.0
30,30,5,250,2,startle,1554792,89.57,75428.0
30,30,5,250,3,startle,1559696,0.0,
30,30,5,250,4,startle,1547832,89.77,74164.0
30,30,5,250,5,startle,1549616,89.55,49944.0
30,30,6,250,1,startle,1548992,89.6,43022.0
30,30,6,250,2,startle,1553892,0.02,
30,30,6,250,3,startle,1544008,89.35,33318.0
30,30,6,250,4,startle,1556472,89.06,47996.0
30,30,6,250,5,startle,1550520,89.39,58437.0
30,30,7,250,1,startle,1541284,90.06,56022.0
30,30,7,250,2,startle,1555312,0.02,
30,30,7,250,3,startle,1551532,89.81,55722.0
30,30,7,250,4,startle,1544608,0.02,
30,30,7,250,5,startle,1554068,0.0,
30,30,8,250,1,startle,1544360,0.01,
30,30,8,250,2,startle,1543444,0.01,
30,30,8,250,3,startle,1551940,90.31,71787.0
30,30,8,250,4,startle,1552780,0.02,
30,30,8,250,5,startle,1549792,0.01,
30,30,9,250,1,startle,1551364,90.15,70213.0
30,30,9,250,2,startle,1544636,89.75,60891.0
30,30,9,250,3,startle,1554488,90.12,71849.0
30,30,9,250,4,startle,1555516,90.43,70461.0
30,30,9,250,5,startle,1548368,0.02,
30,30,10,250,1,startle,1551860,0.02,
30,30,10,250,2,startle,1552292,89.7,72525.0
30,30,10,250,3,startle,1545736,89.79,35576.0
30,30,10,250,4,startle,1550012,89.65,80892.0
30,30,10,250,5,startle,1549040,89.92,72366.0
30,30,1,500,1,startle,1777796,0.0,
30,30,1,500,2,startle,1765180,0.0,
30,30,1,500,3,startle,1777788,0.0,
30,30,1,500,4,startle,1759292,0.0,
30,30,1,500,5,startle,1745792,0.0,
30,30,2,500,1,startle,1756636,0.0,
30,30,2,500,2,startle,1766376,0.0,
30,30,2,500,3,startle,1749032,0.0,
30,30,2,500,4,startle,1764508,0.09,
30,30,2,500,5,startle,1764856,0.0,
30,30,3,500,1,startle,1767344,0.0,
30,30,3,500,2,startle,1770524,0.0,
30,30,3,500,3,startle,1764916,0.0,
30,30,3,500,4,startle,1768048,0.0,
30,30,3,500,5,startle,1757204,0.12,
30,30,4,500,1,startle,1789636,0.0,
30,30,4,500,2,startle,1775092,0.0,
30,30,4,500,3,startle,1707.50M,0.0,
30,30,4,500,4,startle,1758660,0.12,
30,30,4,500,5,startle,1763204,0.0,
30,30,5,500,1,startle,1766196,0.0,
30,30,5,500,2,startle,1750792,0.0,
30,30,5,500,3,startle,1749936,0.0,
30,30,5,500,4,startle,1751060,0.0,
30,30,5,500,5,startle,1761768,0.09,
30,30,6,500,1,startle,1755804,0.0,
30,30,6,500,2,startle,1743040,0.0,
30,30,6,500,3,startle,1745200,0.11,
30,30,6,500,4,startle,1752600,0.0,
30,30,6,500,5,startle,1785620,0.0,
30,30,7,500,1,startle,1751768,0.11,
30,30,7,500,2,startle,1759140,0.0,
30,30,7,500,3,startle,1772172,0.0,
30,30,7,500,4,startle,1773460,0.0,
30,30,7,500,5,startle,1758040,0.0,
30,30,8,500,1,startle,1757968,0.0,
30,30,8,500,2,startle,1743816,0.0,
30,30,8,500,3,startle,1746752,0.11,
30,30,8,500,4,startle,1750588,0.09,
30,30,8,500,5,startle,1730564,0.0,
30,30,9,500,1,startle,1757932,0.0,
30,30,9,500,2,startle,1763524,0.08,
30,30,9,500,3,startle,1746140,0.0,
30,30,9,500,4,startle,1756384,0.0,
30,30,9,500,5,startle,1752168,0.0,
30,30,10,500,1,startle,1753828,0.0,
30,30,10,500,2,startle,1761592,0.09,
30,30,10,500,3,startle,1760248,0.06,
30,30,10,500,4,startle,1773660,0.0,
30,30,10,500,5,startle,1769336,0.0,
30,100,1,250,1,startle,1520048,90.01,48485.0
30,100,1,250,2,startle,1527852,89.81,82379.0
30,100,1,250,3,startle,1530620,90.49,44834.0
30,100,1,250,4,startle,1535984,90.21,72706.0
30,100,1,250,5,startle,1532960,89.84,56041.0
30,100,2,250,1,startle,1533348,90.04,56635.0
30,100,2,250,2,startle,1536260,0.01,
30,100,2,250,3,startle,1540936,89.75,52923.0
30,100,2,250,4,startle,1532480,89.64,76918.0
30,100,2,250,5,startle,1537292,90.02,47635.0
30,100,3,250,1,startle,1532192,89.68,70874.0
30,100,3,250,2,startle,1525496,89.31,74959.0
30,100,3,250,3,startle,1541352,89.49,59307.0
30,100,3,250,4,startle,1543780,89.57,75836.0
30,100,3,250,5,startle,1535620,0.0,
30,100,4,250,1,startle,1535932,0.01,
30,100,4,250,2,startle,1543220,0.01,
30,100,4,250,3,startle,1538440,89.47,75472.0
30,100,4,250,4,startle,1526772,0.01,
30,100,4,250,5,startle,1540596,0.0,
30,100,5,250,1,startle,1529980,88.78,71803.0
30,100,5,250,2,startle,1533108,0.02,
30,100,5,250,3,startle,1532248,89.02,69726.0
30,100,5,250,4,startle,1547244,89.11,81143.0
30,100,5,250,5,startle,1535704,88.77,60723.0
30,100,6,250,1,startle,1547384,89.84,79312.0
30,100,6,250,2,startle,1533056,88.9,63126.0
30,100,6,250,3,startle,1533824,89.47,56360.0
30,100,6,250,4,startle,1537952,89.54,49419.0
30,100,6,250,5,startle,1534440,89.34,59552.0
30,100,7,250,1,startle,1546708,0.02,
30,100,7,250,2,startle,1544844,0.01,
30,100,7,250,3,startle,1537200,89.76,67400.0
30,100,7,250,4,startle,1535320,89.59,75101.0
30,100,7,250,5,startle,1541352,89.35,59258.0
30,100,8,250,1,startle,1538636,0.0,
30,100,8,250,2,startle,1527780,88.88,58970.0
30,100,8,250,3,startle,1540120,0.01,
30,100,8,250,4,startle,1531588,88.97,66549.0
30,100,8,250,5,startle,1538168,89.42,73686.0
30,100,9,250,1,startle,1541628,88.93,64453.0
30,100,9,250,2,startle,1536560,0.01,
30,100,9,250,3,startle,1542064,0.01,
30,100,9,250,4,startle,1538180,89.23,70835.0
30,100,9,250,5,startle,1529116,0.01,
30,100,10,250,1,startle,1537440,89.35,49710.0
30,100,10,250,2,startle,1538916,0.01,
30,100,10,250,3,startle,1531484,89.34,51751.0
30,100,10,250,4,startle,1542720,89.07,77812.0
30,100,10,250,5,startle,1539856,89.7,63090.0
30,100,1,500,1,startle,1751624,0.0,
30,100,1,500,2,startle,1756072,0.0,
30,100,1,500,3,startle,1742128,0.0,
30,100,1,500,4,startle,1753304,0.0,
30,100,1,500,5,startle,1760432,0.0,
30,100,2,500,1,startle,1767056,0.09,
30,100,2,500,2,startle,1765008,0.0,
30,100,2,500,3,startle,1783488,0.12,
30,100,2,500,4,startle,1717.50M,0.0,
30,100,2,500,5,startle,1767712,0.0,
30,100,3,500,1,startle,1747964,0.09,
30,100,3,500,2,startle,1752348,0.09,
30,100,3,500,3,startle,1752632,0.0,
30,100,3,500,4,startle,1761724,0.0,
30,100,3,500,5,startle,1759200,0.11,
30,100,4,500,1,startle,1760036,0.0,
30,100,4,500,2,startle,1747344,0.0,
30,100,4,500,3,startle,1751624,0.0,
30,100,4,500,4,startle,1759880,0.0,
30,100,4,500,5,startle,1740780,0.0,
30,100,5,500,1,startle,1759604,0.11,
30,100,5,500,2,startle,1757064,0.0,
30,100,5,500,3,startle,1757408,0.0,
30,100,5,500,4,startle,1751560,0.0,
30,100,5,500,5,startle,1753328,0.0,
30,100,6,500,1,startle,1768768,0.0,
30,100,6,500,2,startle,1752860,0.11,
30,100,6,500,3,startle,1751352,0.0,
30,100,6,500,4,startle,1763996,0.0,
30,100,6,500,5,startle,1759760,0.0,
30,100,7,500,1,startle,1745476,0.0,
30,100,7,500,2,startle,1772132,0.0,
30,100,7,500,3,startle,1748584,0.13,
30,100,7,500,4,startle,1772648,0.0,
30,100,7,500,5,startle,1755652,0.0,
30,100,8,500,1,startle,1753316,0.09,
30,100,8,500,2,startle,1758596,0.0,
30,100,8,500,3,startle,1762572,0.0,
30,100,8,500,4,startle,1759048,0.0,
30,100,8,500,5,startle,1755556,0.0,
30,100,9,500,1,startle,1737988,0.08,
30,100,9,500,2,startle,1755068,0.09,
30,100,9,500,3,startle,1753536,0.0,
30,100,9,500,4,startle,1755900,0.08,
30,100,9,500,5,startle,1760824,0.07,
30,100,10,500,1,startle,1755236,0.0,
30,100,10,500,2,startle,1744608,0.08,
30,100,10,500,3,startle,1753604,0.06,
30,100,10,500,4,startle,1756784,0.0,
30,100,10,500,5,startle,1747460,0.0,
30,30,1,1000,1,greedy,208252,7.02,0.0
30,30,1,1000,2,greedy,208332,6.14,0.0
30,30,1,1000,3,greedy,208720,7.02,0.0
30,30,1,1000,4,greedy,209332,6.14,0.0
30,30,1,1000,5,greedy,266700,5.15,1.0
30,30,2,1000,1,greedy,267784,5.88,1.0
30,30,2,1000,2,greedy,266960,5.15,1.0
30,30,2,1000,3,greedy,268352,5.15,1.0
30,30,2,1000,4,greedy,267128,3.79,1.0
30,30,2,1000,5,greedy,265932,3.79,1.0
30,30,3,1000,1,greedy,263592,3.79,1.0
30,30,3,1000,2,greedy,263156,3.79,1.0
30,30,3,1000,3,greedy,265084,3.79,1.0
30,30,3,1000,4,greedy,264644,3.79,1.0
30,30,3,1000,5,greedy,191360,4.55,0.0
30,30,4,1000,1,greedy,266520,3.79,1.0
30,30,4,1000,2,greedy,266356,3.79,1.0
30,30,4,1000,3,greedy,266764,3.79,1.0
30,30,4,1000,4,greedy,267908,3.79,1.0
30,30,4,1000,5,greedy,3024,38.89,0.0
30,30,5,1000,1,greedy,3024,38.89,0.0
30,30,5,1000,2,greedy,3024,43.75,0.0
30,30,5,1000,3,greedy,3024,43.75,0.0
30,30,5,1000,4,greedy,3472,43.75,0.0
30,30,5,1000,5,greedy,3024,43.75,0.0
30,30,6,1000,1,greedy,3024,50.0,0.0
30,30,6,1000,2,greedy,3256,43.75,0.0
30,30,6,1000,3,greedy,2496,41.67,0.0
30,30,6,1000,4,greedy,2500,41.67,0.0
30,30,6,1000,5,greedy,2496,41.67,0.0
30,30,7,1000,1,greedy,2496,50.0,0.0
30,30,7,1000,2,greedy,2500,50.0,0.0
30,30,7,1000,3,greedy,2500,50.0,0.0
30,30,7,1000,4,greedy,2500,50.0,0.0
30,30,7,1000,5,greedy,1668,50.0,0.0
30,30,8,1000,1,greedy,2496,50.0,0.0
30,30,8,1000,2,greedy,2500,41.67,0.0
30,30,8,1000,3,greedy,1668,41.67,0.0
30,30,8,1000,4,greedy,2500,50.0,0.0
30,30,8,1000,5,greedy,2496,50.0,0.0
30,30,9,1000,1,greedy,2496,50.0,0.0
30,30,9,1000,2,greedy,2496,41.67,0.0
30,30,9,1000,3,greedy,2496,41.67,0.0
30,30,9,1000,4,greedy,2496,41.67,0.0
30,30,9,1000,5,greedy,2500,41.67,0.0
30,30,10,1000,1,greedy,2500,41.67,0.0
30,30,10,1000,2,greedy,2496,41.67,0.0
30,30,10,1000,3,greedy,2496,41.67,0.0
30,30,10,1000,4,greedy,1668,41.67,0.0
30,30,10,1000,5,greedy,3316,38.89,0.0
30,30,1,5000,1,greedy,314048,48.18,0.0
30,30,1,5000,2,greedy,314504,48.11,0.0
30,30,1,5000,3,greedy,312716,47.22,0.0
30,30,1,5000,4,greedy,309052,48.18,0.0
30,30,1,5000,5,greedy,312184,48.15,0.0
30,30,2,5000,1,greedy,311436,49.06,0.0
30,30,2,5000,2,greedy,315308,49.07,0.0
30,30,2,5000,3,greedy,315344,48.57,0.0
30,30,2,5000,4,greedy,317160,48.57,0.0
30,30,2,5000,5,greedy,314204,50.0,0.0
30,30,3,5000,1,greedy,312840,48.53,0.0
30,30,3,5000,2,greedy,314416,50.0,0.0
30,30,3,5000,3,greedy,315016,50.0,0.0
30,30,3,5000,4,greedy,315352,48.53,0.0
30,30,3,5000,5,greedy,314364,50.0,0.0
30,30,4,5000,1,greedy,314360,48.65,0.0
30,30,4,5000,2,greedy,314512,48.65,0.0
30,30,4,5000,3,greedy,315852,48.65,0.0
30,30,4,5000,4,greedy,314320,49.07,0.0
30,30,4,5000,5,greedy,312432,48.65,0.0
30,30,5,5000,1,greedy,313320,50.0,0.0
30,30,5,5000,2,greedy,307.50M,50.0,0.0
30,30,5,5000,3,greedy,315780,48.61,0.0
30,30,5,5000,4,greedy,315384,50.0,0.0
30,30,5,5000,5,greedy,315028,48.61,0.0
30,30,6,5000,1,greedy,314620,50.0,0.0
30,30,6,5000,2,greedy,313616,48.72,0.0
30,30,6,5000,3,greedy,315336,48.68,0.0
30,30,6,5000,4,greedy,316580,50.0,0.0
30,30,6,5000,5,greedy,316368,48.72,0.0
30,30,7,5000,1,greedy,314440,49.06,0.0
30,30,7,5000,2,greedy,314328,48.11,0.0
30,30,7,5000,3,greedy,314436,49.06,0.0
30,30,7,5000,4,greedy,311264,49.06,0.0
30,30,7,5000,5,greedy,310712,49.07,0.0
30,30,8,5000,1,greedy,315004,49.02,0.0
30,30,8,5000,2,greedy,313116,48.04,0.0
30,30,8,5000,3,greedy,317400,48.98,0.0
30,30,8,5000,4,greedy,314592,48.53,0.0
30,30,8,5000,5,greedy,315324,50.0,0.0
30,30,9,5000,1,greedy,314432,48.61,0.0
30,30,9,5000,2,greedy,314380,50.0,0.0
30,30,9,5000,3,greedy,316076,48.61,0.0
30,30,9,5000,4,greedy,315304,50.0,0.0
30,30,9,5000,5,greedy,314808,48.65,0.0
30,30,10,5000,1,greedy,316804,50.0,0.0
30,30,10,5000,2,greedy,315872,50.0,0.0
30,30,10,5000,3,greedy,314432,50.0,0.0
30,30,10,5000,4,greedy,314320,48.65,0.0
30,30,10,5000,5,greedy,313156,49.11,0.0
30,100,1,1000,1,greedy,3768,43.75,0.0
30,100,1,1000,2,greedy,3472,43.75,0.0
30,100,1,1000,3,greedy,3472,44.44,0.0
30,100,1,1000,4,greedy,3024,38.89,0.0
30,100,1,1000,5,greedy,3024,44.44,0.0
30,100,2,1000,1,greedy,3472,38.89,0.0
30,100,2,1000,2,greedy,3024,43.75,0.0
30,100,2,1000,3,greedy,3472,43.75,0.0
30,100,2,1000,4,greedy,3472,50.0,0.0
30,100,2,1000,5,greedy,3024,43.75,0.0
30,100,3,1000,1,greedy,3136,43.75,0.0
30,100,3,1000,2,greedy,3024,43.75,0.0
30,100,3,1000,3,greedy,2500,50.0,0.0
30,100,3,1000,4,greedy,1664,50.0,0.0
30,100,3,1000,5,greedy,2500,50.0,0.0
30,100,4,1000,1,greedy,2500,50.0,0.0
30,100,4,1000,2,greedy,2500,50.0,0.0
30,100,4,1000,3,greedy,1668,50.0,0.0
30,100,4,1000,4,greedy,2496,50.0,0.0
30,100,4,1000,5,greedy,2496,50.0,0.0
30,100,5,1000,1,greedy,2500,50.0,0.0
30,100,5,1000,2,greedy,2500,50.0,0.0
30,100,5,1000,3,greedy,2500,50.0,0.0
30,100,5,1000,4,greedy,3024,43.75,0.0
30,100,5,1000,5,greedy,3644,43.75,0.0
30,100,6,1000,1,greedy,3024,43.75,0.0
30,100,6,1000,2,greedy,3472,43.75,0.0
30,100,6,1000,3,greedy,3472,43.75,0.0
30,100,6,1000,4,greedy,2920,43.75,0.0
30,100,6,1000,5,greedy,3024,43.75,0.0
30,100,7,1000,1,greedy,2500,50.0,0.0
30,100,7,1000,2,greedy,2500,50.0,0.0
30,100,7,1000,3,greedy,2500,50.0,0.0
30,100,7,1000,4,greedy,1664,50.0,0.0
30,100,7,1000,5,greedy,1664,50.0,0.0
30,100,8,1000,1,greedy,2500,50.0,0.0
30,100,8,1000,2,greedy,2500,50.0,0.0
30,100,8,1000,3,greedy,2496,50.0,0.0
30,100,8,1000,4,greedy,1664,50.0,0.0
30,100,8,1000,5,greedy,2500,50.0,0.0
30,100,9,1000,1,greedy,2500,50.0,0.0
30,100,9,1000,2,greedy,2496,41.67,0.0
30,100,9,1000,3,greedy,2500,50.0,0.0
30,100,9,1000,4,greedy,2500,50.0,0.0
30,100,9,1000,5,greedy,2500,50.0,0.0
30,100,10,1000,1,greedy,2500,50.0,0.0
30,100,10,1000,2,greedy,2496,50.0,0.0
30,100,10,1000,3,greedy,2500,50.0,0.0
30,100,10,1000,4,greedy,2500,50.0,0.0
30,100,10,1000,5,greedy,2496,50.0,0.0
30,100,1,5000,1,greedy,314140,50.0,0.0
30,100,1,5000,2,greedy,314520,50.0,0.0
30,100,1,5000,3,greedy,312936,49.07,0.0
30,100,1,5000,4,greedy,313272,49.09,0.0
30,100,1,5000,5,greedy,313556,49.09,0.0
30,100,2,5000,1,greedy,347380,49.17,1.0
30,100,2,5000,2,greedy,334464,49.17,1.0
30,100,2,5000,3,greedy,312232,50.0,0.0
30,100,2,5000,4,greedy,341100,49.18,1.0
30,100,2,5000,5,greedy,314732,49.17,1.0
30,100,3,5000,1,greedy,314528,48.68,0.0
30,100,3,5000,2,greedy,308M,48.78,0.0
30,100,3,5000,3,greedy,314932,48.75,0.0
30,100,3,5000,4,greedy,315376,48.75,0.0
30,100,3,5000,5,greedy,313436,48.75,0.0
30,100,4,5000,1,greedy,315284,50.0,0.0
30,100,4,5000,2,greedy,315356,50.0,0.0
30,100,4,5000,3,greedy,317920,48.53,0.0
30,100,4,5000,4,greedy,316000,50.0,0.0
30,100,4,5000,5,greedy,316392,50.0,0.0
30,100,5,5000,1,greedy,314840,50.0,0.0
30,100,5,5000,2,greedy,314940,50.0,0.0
30,100,5,5000,3,greedy,314112,48.68,0.0
30,100,5,5000,4,greedy,313760,50.0,0.0
30,100,5,5000,5,greedy,314260,48.65,0.0
30,100,6,5000,1,greedy,314844,50.0,0.0
30,100,6,5000,2,greedy,313296,48.61,0.0
30,100,6,5000,3,greedy,314576,48.61,0.0
30,100,6,5000,4,greedy,315384,50.0,0.0
30,100,6,5000,5,greedy,313756,48.68,0.0
30,100,7,5000,1,greedy,315276,48.61,0.0
30,100,7,5000,2,greedy,315532,48.61,0.0
30,100,7,5000,3,greedy,314672,48.61,0.0
30,100,7,5000,4,greedy,315416,48.61,0.0
30,100,7,5000,5,greedy,316116,48.61,0.0
30,100,8,5000,1,greedy,315264,50.0,0.0
30,100,8,5000,2,greedy,314120,50.0,0.0
30,100,8,5000,3,greedy,312892,50.0,0.0
