"","modelcondition","true_nu","true_phi","prioridx","rep","startle_phi","startle_nu","cassg_phi","cassg_nu","truetopo_phi","truetopo_nu","problin_nu","problin_phi","true_llh","startle_NLLH","cassg_NLLH","truetopo_NLLH","problin_NLLH","startle_wp","cassg_wp","truetopo_wp","problin_wp","startle_rf","cassg_rf","problin_rf","true_phi_value","true_nu_value"
"157","s50d50","s50",50,2,"r02",0.143764500398621,0.146701060479289,0.144376717099108,0.133985528153634,0.141417953749683,0.140004977409875,0.149433537902284,0.13985173446507,7158.0867567629,7066.826620838,7468.09368721525,7026.87694996334,7027.32124575662,5431.00876785333,6262.42514641116,5498.13784796556,5434.84174765142,0.412955,0.558704,0.311741,0.143,0.134
"158","s50d50","s50",50,2,"r03",0.144565232784418,0.14806728828696,0.139854239538375,0.160878311993241,0.141775409956521,0.141805287271448,0.153768154749821,0.139195346411486,7355.99120115168,7271.08187590042,7603.55403494245,7217.23509405327,7207.9240830504,5753.41119142331,6441.4917008599,5830.86617487288,5770.32065906535,0.425101,0.544534,0.315789,0.143,0.134
"159","s50d50","s50",50,2,"r04",0.147532271902709,0.137480517717386,0.142768680549028,0.148608545615223,0.140441470982453,0.149842304215726,0.14998223096066,0.139688600909248,7165.83553630985,7060.35619319764,7580.62361629947,7025.20560398517,6995.26663268525,5400.27508366683,6434.48820926254,5505.28179332598,5419.11018877514,0.417004,0.615385,0.279352,0.143,0.134
"160","s50d50","s50",50,2,"r05",0.142671425942418,0.13455268415348,0.136858186115478,0.147055989773724,0.136868665330491,0.138232963858027,0.138468767239749,0.136945148556943,7358.86023072073,7298.49996767226,7852.29533129233,7229.10061616543,7236.2998641107,5878.64517885831,6923.42429285778,5905.97159754039,5910.67188997615,0.380567,0.62753,0.311741,0.143,0.134
"161","s50d50","s50",50,3,"r01",0.15979410994357,0.118472148113306,0.144787919719344,0.154228749001322,0.151414257239157,0.129619625399064,0.133340435591902,0.14927776780006,7584.12268255848,7491.5120850135,8064.07065451918,7422.27667938496,7409.08137100979,6010.17371324881,7084.78760603268,6078.26353183742,6024.28508472094,0.425101,0.595142,0.291498,0.143,0.134
"162","s50d50","s50",50,3,"r02",0.155557135318593,0.125482826765939,0.152898501130698,0.127957206653766,0.151051600576953,0.127199646963645,0.125493079287589,0.151589161366331,7474.24786065368,7380.08346626109,7885.89654983698,7326.71585727742,7318.54317099045,5929.55157953509,6990.0592686699,5955.4127269065,5929.85114230821,0.384615,0.576923,0.234818,0.143,0.134
"163","s50d50","s50",50,3,"r03",0.155200172929172,0.102402383748135,0.155265133330424,0.108972128884583,0.151633351760687,0.105581398836618,0.109397216926621,0.149302572709029,7600.19414930265,7486.57451900438,8152.90312411942,7451.24397833932,7448.4448913824,6142.83013905918,7451.25801185667,6152.79170140489,6170.28308785325,0.376518,0.566802,0.275304,0.143,0.134
"164","s50d50","s50",50,3,"r04",0.145930367245302,0.122972852255626,0.142817177752094,0.124797418968544,0.14108456048362,0.126771569877626,0.119468905217275,0.14386091917519,7511.44948758987,7362.82428641185,7848.61723839082,7346.70324296049,7321.57400880625,6038.51122297352,6921.74513853576,6118.37764388467,6055.30524580805,0.356275,0.552632,0.218623,0.143,0.134
"165","s50d50","s50",50,3,"r05",0.146079853723048,0.109784328838533,0.143079077157985,0.119890078912055,0.140873520029681,0.117298287596201,0.11055046848601,0.142262091077699,7523.69091478512,7422.40906153371,7891.25104038323,7374.96429091912,7370.80493439116,6112.50317316741,6994.29821083504,6118.17798430064,6124.73672108922,0.356275,0.538462,0.291498,0.143,0.134
"166","s50d50","s50",50,4,"r01",0.139353915943833,0.149640379183347,0.13451120362798,0.164842582041906,0.137099298386904,0.141094560025527,0.146541744405965,0.135735010763555,7000.50094897959,6927.43368832595,7310.63197086252,6860.3484315432,6857.14089951762,5087.30988389161,5801.8039829263,5125.461466122,5112.72310732948,0.376518,0.532389,0.218623,0.143,0.134
"167","s50d50","s50",50,4,"r02",0.137137313498689,0.155144071268386,0.133645261204887,0.163927855587157,0.137694826916018,0.138681589971792,0.153515844855771,0.134605017990762,7065.91095223722,7033.82103676797,7565.21495916763,6939.52626284702,6981.54040447338,5234.59734099166,6162.41747874964,5217.99349769744,5263.19312152468,0.396761,0.558704,0.303644,0.143,0.134
"168","s50d50","s50",50,4,"r03",0.136286266838955,0.155582152836444,0.13442143819211,0.158548133236808,0.136472799717553,0.132975200885165,0.140772239303727,0.13368442457232,7034.14749397389,7007.1468690136,7522.52826324447,6912.12641973985,6907.01564336239,5186.46990439388,6092.12577119632,5230.01750360868,5200.06141212018,0.360324,0.59919,0.222672,0.143,0.134
"169","s50d50","s50",50,4,"r04",0.13330269580025,0.164143970806428,0.132711877984141,0.166783490343199,0.134674439252306,0.138236547729989,0.14641117088308,0.13413422027928,7090.24007473067,7032.73941245684,7491.97742157986,6946.26616811363,6959.8699440851,5256.08925665008,6096.1674328588,5281.77697917392,5259.43744572037,0.376518,0.582996,0.299595,0.143,0.134
"170","s50d50","s50",50,4,"r05",0.130571871920394,0.178454207483067,0.126552646445767,0.179615876721494,0.133062808632713,0.15075003779773,0.154948891630727,0.131895315581129,6863.15163224056,6821.72033043383,7360.73694865326,6717.04649355905,6734.29322701816,4957.34722008999,5890.27254865106,4950.44632193752,4961.9408567744,0.352227,0.558704,0.242915,0.143,0.134
"171","s50d50","s50",50,5,"r01",0.141636905881864,0.15238257067778,0.126773018409447,0.193586736740685,0.13851919538605,0.137359309146806,0.139365058468765,0.139359426601423,6995.59826210144,7003.45542492277,7456.00374451659,6853.82451262366,6932.50013793985,4842.65723446306,5548.93020515501,4815.9650283043,4887.39982205409,0.51417,0.611336,0.445344,0.143,0.134
"172","s50d50","s50",50,5,"r02",0.150737867576815,0.157581186316878,0.131098918373404,0.204956921721753,0.149152918405925,0.141260237543334,0.169004310545207,0.140640730939619,7070.94362938395,7123.2866605256,7481.62941575332,6938.21825655709,7039.27151045121,4822.62752880018,5503.23195101401,4728.23451161156,4876.14142111465,0.441296,0.67004,0.376518,0.143,0.134
"173","s50d50","s50",50,5,"r03",0.14450666270723,0.152335504039643,0.128311436996059,0.204510397347941,0.139292157532665,0.150098358483199,0.158724953120769,0.138684592689748,7063.7041413227,7066.25393846087,7521.12866109619,6934.02547568647,7004.23772100646,4837.7941357337,5573.88537792606,4815.13362708002,4852.73030311183,0.502024,0.639676,0.368421,0.143,0.134
"174","s50d50","s50",50,5,"r04",0.138215514267397,0.171613734837195,0.13123329939455,0.190795692683946,0.141541460476025,0.129577135130485,0.140859125303021,0.139714589371744,6852.1704902515,6961.11556517859,7436.7022848361,6729.48937315189,6857.98585902513,4682.97842774999,5463.71198582868,4566.57730791595,4724.29149314439,0.461538,0.578947,0.331984,0.143,0.134
"175","s50d50","s50",50,5,"r05",0.145713417362897,0.152915708420296,0.136416140652281,0.180385162378235,0.144251164791559,0.1312597792466,0.14346864631201,0.14090555869282,6900.15030620663,6981.57959426511,7244.53944145573,6751.84411853374,6882.21433947835,4656.27897908342,5114.17162416376,4517.47782740369,4711.50194977678,0.518219,0.59919,0.42915,0.143,0.134
"176","s50d50","s50",50,6,"r01",0.140555287266427,0.138792811325555,0.135679384612071,0.157325585710001,0.130543823738777,0.142676787733935,0.141838479792582,0.132746551014722,6749.04526765043,6713.68499978066,7078.71024140235,6618.1616231519,6648.47049593315,5077.48321406061,5660.08167082467,5077.09176466419,5083.58605850607,0.388664,0.481781,0.303644,0.143,0.134
"177","s50d50","s50",50,6,"r02",0.136989269692606,0.156634629118864,0.135595771145528,0.162840288337757,0.131893091085209,0.14774752138018,0.149812952083632,0.133623034909638,6561.72723553308,6485.71082571027,6883.56354413289,6422.65112030963,6426.05742533804,4707.51349490296,5440.90531899518,4779.23016493758,4726.09040336673,0.433198,0.538462,0.331984,0.143,0.134
"178","s50d50","s50",50,6,"r03",0.14188530809474,0.147188531275476,0.129859876129638,0.185925766870004,0.13351392871986,0.14719072289381,0.144628017842491,0.134162185198633,6789.25211048476,6697.9940941415,7138.26006762504,6640.33996239444,6612.22586529125,4998.68152819285,5735.05546492308,5087.42015213843,5016.14642006133,0.364372,0.589069,0.287449,0.143,0.134
"179","s50d50","s50",50,6,"r04",0.144456420557822,0.154641682865145,0.144608260701293,0.159620166675237,0.138690647100518,0.146344076879329,0.154967637093031,0.137256324162907,6769.57938682664,6710.71186031691,7181.15011583988,6640.80333073184,6641.51786388992,4954.737409269,5781.87702583359,5037.10404766543,4994.51643545082,0.396761,0.603239,0.315789,0.143,0.134
"180","s50d50","s50",50,6,"r05",0.146524538524224,0.143808756423607,0.145473248570514,0.152102826533252,0.142828890064558,0.131568710081759,0.13651935159234,0.142327745954126,6708.98408192226,6669.53584973986,7016.39931490071,6580.41560772736,6601.43876606402,4891.96467114157,5497.70701325828,4906.22855297333,4919.49443318154,0.453441,0.544534,0.348178,0.143,0.134
"181","s50d50","s50",50,7,"r01",0.142569030628692,0.155329235638947,0.144267882875549,0.152142570842423,0.141856680798343,0.14077751853314,0.14402048144313,0.141039384358866,6948.7269968421,6900.34727374499,7290.89154273896,6808.17049000831,6817.37397844019,5270.05331374623,5971.12924406881,5250.98702116344,5261.22657965067,0.40081,0.59919,0.291498,0.143,0.134
"182","s50d50","s50",50,7,"r02",0.144684758978166,0.14774864677707,0.137119051970197,0.166393993444004,0.141266984036047,0.142571582430712,0.142398600382589,0.141618130186422,6870.56152556619,6824.01780338014,7187.44215904993,6742.98157936821,6755.13195512116,5027.90850393588,5710.31656354056,5075.3566210729,5048.9428310093,0.331984,0.544534,0.263158,0.143,0.134
"183","s50d50","s50",50,7,"r03",0.140412608358995,0.143933509413543,0.139080033443348,0.142032324911595,0.139305490412386,0.137471731448107,0.136853285586553,0.139574614630345,6934.30918405015,6817.62433878407,7196.04115687815,6800.02348093273,6773.60527220797,5198.93835227027,5915.41785613867,5287.47597773609,5209.04526681202,0.352227,0.538462,0.271255,0.143,0.134
"184","s50d50","s50",50,7,"r04",0.134030511239192,0.173600878808407,0.137709689893286,0.156072432955736,0.136418197424725,0.143572507363965,0.151978772947322,0.133387261009901,6820.58605124147,6790.07891022827,7176.26424645272,6700.81490189129,6726.29709589738,5084.60534961582,5841.51086374104,5101.73799699934,5098.92306392047,0.380567,0.566802,0.287449,0.143,0.134
"185","s50d50","s50",50,7,"r05",0.147618433385592,0.14097117594768,0.143433699333689,0.150112200195516,0.144500604344088,0.126082372840417,0.126883920641118,0.144563848972454,6800.89251221862,6754.79834837461,7199.54009316795,6672.17148779062,6678.11980327927,5022.84796843166,5790.76002380898,5056.15457747781,5044.75062374518,0.37247,0.568826,0.263158,0.143,0.134
"186","s50d50","s50",50,8,"r01",0.149474544575277,0.132479673253485,0.147585087623699,0.139172461161113,0.144426229510222,0.137097310105813,0.135088420467787,0.145166799979993,6650.4951981417,6589.27351147904,6991.25483280471,6525.62716897143,6524.7186417351,4239.67652647603,4861.99964693227,4287.6827782281,4279.43391990073,0.404858,0.548583,0.251012,0.143,0.134
"187","s50d50","s50",50,8,"r02",0.145339390451227,0.132136778479222,0.14272393046934,0.146503270094662,0.143253748358304,0.123062376224152,0.129221005444179,0.140836621394625,6634.59030739454,6638.10872542275,7057.41539557367,6520.02094466281,6516.09502115527,4300.0125916932,4927.32548143384,4332.244711565,4300.80121834716,0.437247,0.603239,0.291498,0.143,0.134
"188","s50d50","s50",50,8,"r03",0.14018559954733,0.139297613212669,0.141706784348263,0.13957868297527,0.138873366787053,0.12533874685895,0.134845060615703,0.137251248612446,6596.80887287414,6613.61571705356,6990.88589257671,6461.79986044356,6529.40592147602,4347.24681284658,4946.54738899187,4337.48663765549,4389.88117998777,0.473684,0.607287,0.360324,0.143,0.134
"189","s50d50","s50",50,8,"r04",0.145083800058623,0.141116624436178,0.134405048421256,0.167534983491896,0.143704692847825,0.131161416495343,0.139090057360807,0.141824671858398,6563.74766602191,6527.01142851509,6982.17235071876,6438.19448904652,6432.17811403958,4238.72033269615,5020.15066806103,4297.91004982701,4232.46532684157,0.477733,0.595142,0.34413,0.143,0.134
"190","s50d50","s50",50,8,"r05",0.15184527470929,0.149409965787409,0.144371209800607,0.167129164192202,0.146817736882587,0.137068198224012,0.140884336326674,0.147891012186244,6673.80886605989,6698.19381449579,7109.36201370483,6555.40617836028,6574.7241182575,4280.00481252122,4934.83525864185,4301.59787073014,4275.53543541934,0.481781,0.568826,0.37247,0.143,0.134
"191","s50d50","s50",50,9,"r01",0.141996447911314,0.14810957007956,0.134632062317299,0.173842473347529,0.136299687004919,0.148380567363784,0.145072427733671,0.137344860780106,6963.2652077363,6908.08621144905,7329.57445430861,6829.39637707066,6811.31871628335,4979.7571101208,5668.4789624908,5029.22231605473,5006.88719419727,0.445344,0.623482,0.279352,0.143,0.134
"192","s50d50","s50",50,9,"r02",0.145497533117584,0.138768948758237,0.146820481800581,0.133510673197027,0.141070655018997,0.136748592764666,0.132142284155968,0.143516953701756,6965.38884355546,6877.38342197389,7297.27379299258,6837.1960440219,6828.11067123288,4950.73625909596,5619.55861043081,5024.86685844425,4980.78251421121,0.408907,0.623482,0.315789,0.143,0.134
"193","s50d50","s50",50,9,"r03",0.145296062982319,0.180572201566993,0.142301635742835,0.179031560986046,0.141085652606496,0.170129078311514,0.176521744531922,0.14113964689196,7079.80259731299,7045.34335727716,7357.26769488377,6947.9102296586,6974.60781823726,4993.59017034247,5667.90467524348,5074.16844773195,5062.57072958059,0.453441,0.593117,0.368421,0.143,0.134
"194","s50d50","s50",50,9,"r04",0.139441409107811,0.185409924349555,0.13619121582158,0.19064693423059,0.131925359281078,0.182919495884734,0.191069499927665,0.130331389549763,6782.27105974844,6714.0012684459,7117.67112248367,6646.17801390141,6638.80119130593,4620.29771808002,5289.6596895697,4689.38324983169,4646.33376763025,0.421053,0.558704,0.303644,0.143,0.134
"195","s50d50","s50",50,9,"r05",0.140496139560429,0.166601837033876,0.13881452456431,0.168084922137751,0.136612994620546,0.157025121627197,0.163750765925225,0.136288127502105,7002.98102453851,6924.1904231667,7265.60526478813,6872.805054762,6872.16091243848,4950.46405552844,5589.42644420254,5037.91260382299,4994.4058870345,0.412955,0.534413,0.279352,0.143,0.134
"196","s50d50","s50",50,10,"r01",0.146897350187852,0.132558482049499,0.138959652679871,0.144749762801822,0.137292752334036,0.141131333032912,0.142361720817235,0.136994369382158,6935.69797177633,6962.84067236655,7191.86522034352,6792.28874109573,6872.65735278977,5015.70283383561,5582.43287894632,4937.2455479593,5062.3303871009,0.48583,0.574899,0.408907,0.143,0.134
"197","s50d50","s50",50,10,"r02",0.15107629380888,0.125384611332175,0.141114793673116,0.147531870342042,0.142237370054975,0.130007101943035,0.132759479902065,0.142552268729674,6766.02090212616,6665.52585635017,7132.4162929106,6609.19921499358,6593.72536149977,4529.03683317952,5469.48464487297,4650.8486620654,4583.46187257018,0.425101,0.611336,0.299595,0.143,0.134
"198","s50d50","s50",50,10,"r03",0.16007212248596,0.109268324989721,0.153869681195534,0.119190107682653,0.150996247864032,0.116063515387636,0.123899808330086,0.148633500490061,6926.22892399546,6918.33517946474,7214.67310520227,6788.05587685174,6836.04123961599,4900.14003117999,5486.42576842878,4865.32062525688,4948.04986642544,0.530364,0.609312,0.42915,0.143,0.134
"199","s50d50","s50",50,10,"r04",0.151584083285839,0.116248059285273,0.145017806182539,0.132526128364831,0.148514878204474,0.112366032870538,0.121541972002525,0.145629313318615,6848.91950789664,6727.81259161171,7102.71381101796,6708.6307328392,6676.44241766667,4711.54630913128,5422.73509420059,4813.5518680334,4728.76250493398,0.48583,0.61336,0.360324,0.143,0.134
"200","s50d50","s50",50,10,"r05",0.141512931101714,0.126231183581989,0.130179288978121,0.149893167498865,0.131193616772603,0.137133977446917,0.140044808734439,0.132260889113083,6712.11342773947,6646.70079611785,7134.6663532551,6581.81291770889,6582.41747866167,4727.07955334911,5589.53469736157,4788.47327723222,4746.08334132602,0.469636,0.617409,0.348178,0.143,0.134
"201","s75d25","s75",25,1,"r01",0.0823381692643785,0.264210540329654,0.085018481923003,0.252291464999185,0.0804108694453737,0.214845206076603,0.250726306951798,0.0708574274668215,5575.10573404792,5669.36379826756,6109.86624152502,5424.53778036947,5492.33466518545,3813.21167486865,4395.32847993509,3830.89465560576,3845.3913610402,0.522267,0.587045,0.384615,0.077,0.208
"202","s75d25","s75",25,1,"r02",0.0838127467444994,0.265765836822067,0.0821299722004778,0.265296598161583,0.0846774966998968,0.212021812044352,0.22182103896038,0.0848138776737849,5750.77092619585,5806.88020237302,6473.38096405089,5624.36723353802,5648.35937113795,3981.33823424153,4865.58212314157,4070.80103130644,4011.57422132356,0.566802,0.706478,0.417004,0.077,0.208
"203","s75d25","s75",25,1,"r03",0.0759711784742281,0.261982422093756,0.0854622102781606,0.228518071980047,0.0803658214144781,0.209401309220156,0.225293326098545,0.0772041566640577,5842.05195363992,5942.78592819822,6536.82175220093,5722.27872033453,5771.14439720632,4259.21497017542,5207.67531427454,4232.3143932535,4276.87290853076,0.526316,0.62753,0.315789,0.077,0.208
"204","s75d25","s75",25,1,"r04",0.07556186595597,0.256086455474682,0.083436057713605,0.242645029058009,0.0739827684695606,0.211904510272242,0.227053841019584,0.0720388298341117,5632.01603565498,5674.935276983,6323.19179379166,5501.89554927727,5524.6011223382,3933.35530705784,4831.11800120207,4059.93818564368,3982.54981269791,0.477733,0.692308,0.364372,0.077,0.208
"205","s75d25","s75",25,1,"r05",0.0847411059310408,0.242386414003698,0.0882305831974882,0.228550727798768,0.0821256995596016,0.211748516887488,0.222755756402088,0.0821582382427897,5841.12369577566,5848.51014077521,6393.45874980194,5701.79428347368,5733.86999792974,4136.72147857908,4867.15562128979,4181.07093027462,4166.89903195242,0.473684,0.629555,0.34413,0.077,0.208
"206","s75d25","s75",25,2,"r01",0.0682517523160791,0.255801591552669,0.0647519601609842,0.277614179056887,0.0681115795681119,0.239985114006947,0.251671338587795,0.0630413424398366,6849.73017860566,6810.22270372431,7296.70705097525,6729.64835480997,6735.79629954322,6104.56220334873,6919.0739734118,6081.30047757348,6121.68656039467,0.327935,0.487854,0.157895,0.077,0.208
"207","s75d25","s75",25,2,"r02",0.0773230738966119,0.225581620529526,0.0722788965487072,0.241201596896986,0.0708598203941269,0.215165275458625,0.215851046919724,0.0711424939989859,6660.82079095895,6666.2603830378,7146.70949256977,6533.97062223259,6530.20176887439,5876.70397537166,6681.77080984088,5888.35833099844,5850.75649186431,0.352227,0.431174,0.121457,0.077,0.208
"208","s75d25","s75",25,2,"r03",0.074959478983927,0.223841784523631,0.070099149915412,0.242046005943732,0.0742623570161399,0.209546712472971,0.212715254668847,0.0719794905389457,6765.06205211823,6697.02536193301,7255.48549646994,6642.79358347282,6626.99747321536,5983.26921827166,6936.72562689536,6034.76156370523,6036.48508113053,0.287449,0.52834,0.153846,0.077,0.208
"209","s75d25","s75",25,2,"r04",0.0702375354128305,0.26406676804921,0.0611024393388605,0.302916387849963,0.0684851849850298,0.236595307977386,0.238442116311224,0.067828939445948,6703.38490354217,6737.37944031428,7219.07411261081,6579.02955896089,6567.79441990282,5896.12752154006,6636.5922835585,5886.05419414652,5852.3644831572,0.340081,0.483806,0.182186,0.077,0.208
"210","s75d25","s75",25,2,"r05",0.072182546922237,0.239409042135157,0.0703798420442853,0.259894854590773,0.0673227029306388,0.228687904446744,0.231146220432592,0.0662494149184679,6844.35397883884,6796.32750877843,7325.04371236246,6709.33744635659,6703.46123997488,6047.56565201315,6842.09035441953,6098.38238200393,6074.15128716209,0.291498,0.439271,0.17004,0.077,0.208
"211","s75d25","s75",25,3,"r01",0.0807256100829155,0.254551524642258,0.0753654058213933,0.277217314322664,0.0771939970072396,0.224802952134204,0.232363581949225,0.0767329723540214,6174.34070497312,6184.61381992548,6725.76065723622,6041.54095959376,6071.22893128064,5285.59379812306,6112.3896491279,5293.5173380446,5305.40646060214,0.336032,0.524291,0.206478,0.077,0.208
"212","s75d25","s75",25,3,"r02",0.0773537558032407,0.270363473872965,0.0630110269126149,0.330755188582302,0.0724039292296221,0.244481618556814,0.254166011536643,0.0718159420006685,6110.09558298062,6156.82907550684,6639.70128827821,5979.067896583,6030.37233494629,5178.01641996555,5810.080907387,5152.54752703724,5165.05231254412,0.421053,0.532389,0.259109,0.077,0.208
"213","s75d25","s75",25,3,"r03",0.0852503868418509,0.273208415165828,0.0791668285816455,0.316031691423707,0.0816804354653786,0.236044036390247,0.245149049096567,0.0804729810444656,6138.20946061048,6188.13753262375,6729.1306285161,6007.21144124622,6020.78101539644,5040.77414289205,5774.48488871686,5087.55369300111,5062.85373786749,0.45749,0.560729,0.275304,0.077,0.208
"214","s75d25","s75",25,3,"r04",0.0803659649809648,0.253964480412543,0.0721169052924859,0.294066688524221,0.0720209473421871,0.243216147325432,0.252498576711248,0.0714433889362253,6274.43493325884,6321.75613756878,6763.40582926182,6143.04710132948,6167.33310986284,5448.71777116397,6002.29354669349,5383.81482692135,5386.35421374882,0.445344,0.564777,0.275304,0.077,0.208
"215","s75d25","s75",25,3,"r05",0.0744991332443673,0.277222092993585,0.0720344001332175,0.31353291128774,0.0764191291125033,0.228877687734294,0.250293045575654,0.0751625803006966,6223.28801664366,6276.9989314601,6871.15125643932,6086.24896728363,6157.31506773197,5326.4384453325,6049.62351029377,5273.02718559617,5286.14406256846,0.445344,0.518219,0.356275,0.077,0.208
"216","s75d25","s75",25,4,"r01",0.0815379193107761,0.184743351107612,0.0791095312093976,0.184094089781881,0.074979722917987,0.177440770386107,0.168951377007731,0.078724848433608,6782.01206705842,6844.43624951307,7099.71355799557,6657.57192833459,6717.47091666959,5937.03872729846,6367.75838681,5876.6707602272,5965.25766872895,0.388664,0.47166,0.255061,0.077,0.208
"217","s75d25","s75",25,4,"r02",0.080554475488855,0.194610749372265,0.0803438619515401,0.188664991805812,0.0791725761435182,0.179563455239919,0.181945362902713,0.078538396302149,6720.90428567172,6726.52124129826,7069.19708272385,6591.70998345992,6649.55469188108,5768.76517940138,6286.36261144496,5725.73387929611,5785.73806857574,0.37247,0.469636,0.242915,0.077,0.208
"218","s75d25","s75",25,4,"r03",0.0743607384366081,0.210088200208783,0.0722948286670279,0.20574878113369,0.0678587346453528,0.200562897983593,0.203642061123891,0.0673720082059174,6699.70083243638,6686.37758881252,7023.06886265649,6577.08357390777,6584.51542415136,5742.07761759422,6352.04296875813,5778.83038929612,5771.1757606451,0.380567,0.459514,0.222672,0.077,0.208
"219","s75d25","s75",25,4,"r04",0.0757972805002585,0.226265292035808,0.0658010535392776,0.237935292620547,0.0761411854927385,0.193975726747137,0.206475575758669,0.0742075277991315,6624.28588193954,6610.60574808375,7221.3854048512,6486.55675627393,6533.27205782724,5518.08999886071,6577.41277664196,5499.45786646027,5560.15666243786,0.336032,0.564777,0.259109,0.077,0.208
"220","s75d25","s75",25,4,"r05",0.076020660609284,0.221121735704937,0.0781720559304183,0.208884815918492,0.0687195132330314,0.214002831077915,0.211304238226313,0.0708876785163325,6584.62940764865,6585.41996394649,6925.48958752224,6452.2665006735,6484.91336306817,5428.85935152125,5990.1894548707,5453.03030599707,5451.10876228514,0.356275,0.437247,0.222672,0.077,0.208
"221","s75d25","s75",25,5,"r01",0.0874484976625931,0.217916815061225,0.073819031828828,0.238938862376998,0.0741625845486324,0.220711930872183,0.21661690475783,0.0778914412569705,5798.67587132367,5722.3293113832,6068.89558676183,5658.99685462234,5620.5224660758,3679.93888393328,4268.84356968063,3832.29647090746,3718.13921218051,0.380567,0.589069,0.259109,0.077,0.208
"222","s75d25","s75",25,5,"r02",0.0862864920896198,0.219652137217984,0.0804302835825095,0.221975138601668,0.0750743220334673,0.210816762415867,0.209874026204628,0.076492349680036,5795.34984874704,5766.99857043939,6196.73121075465,5662.85867060355,5631.27141982408,3767.37715763289,4526.68662372565,3890.80938699231,3807.19985719472,0.45749,0.607287,0.299595,0.077,0.208
"223","s75d25","s75",25,5,"r03",0.0911254628586378,0.203804627591557,0.0924770287991064,0.196045898249447,0.0800172963986137,0.201433772546835,0.213057775651016,0.0803674019002992,5626.72281605983,5669.29968224285,6111.17209515309,5494.23923915554,5542.40454514711,3634.7177853369,4314.44380965367,3672.06662295024,3627.53002790613,0.510121,0.649798,0.315789,0.077,0.208
"224","s75d25","s75",25,5,"r04",0.0927728491485972,0.230367407322631,0.0855399094896966,0.232271349968753,0.0688108945450761,0.242070035939911,0.228072026411807,0.0788728769833672,5798.85680538192,5926.79222317461,6347.42939954642,5669.79041752352,5733.01413340469,3846.3734142913,4507.00682784029,3877.93070876742,3863.66936256401,0.534413,0.657895,0.348178,0.077,0.208
"225","s75d25","s75",25,5,"r05",0.077305897399882,0.274530474120819,0.0669909156639291,0.284222135908864,0.0618818307276588,0.2726535293923,0.274672245198025,0.0633918406844216,5836.12329979766,5886.60413442784,6357.04255635782,5705.66177424646,5725.356454424,3782.54947049309,4444.76529851392,3862.76974802401,3825.94337919029,0.473684,0.645749,0.352227,0.077,0.208
"226","s75d25","s75",25,6,"r01",0.094539521027458,0.186178843709199,0.092594347910009,0.184852242714161,0.080410491376784,0.20491150066491,0.20244239867257,0.0842797014139125,6188.3036800595,6101.67302520937,6404.60218067019,6046.86232760196,6046.10932246002,4553.68125785307,5062.12528082173,4651.65109382954,4564.06338924462,0.368421,0.465587,0.271255,0.077,0.208
"227","s75d25","s75",25,6,"r02",0.0812819426196424,0.208253013028693,0.0741439423583317,0.215558118601992,0.070138193098683,0.211989247040303,0.215117035996316,0.0694473790746144,5960.84382308655,5945.79886063713,6359.37558815541,5828.48729791414,5835.42688175022,4466.47644023623,5098.56286654446,4500.13669633217,4502.60587078124,0.425101,0.560729,0.263158,0.077,0.208
"228","s75d25","s75",25,6,"r03",0.0980555465976776,0.180059517135501,0.101868548449404,0.160573940688602,0.0849969378056206,0.189198810453001,0.186343421683207,0.0885876765618435,6088.31029297806,6027.89631007979,6331.55918858533,5952.20087460575,5951.03257201063,4424.2587112028,4877.76479134291,4509.82892777082,4448.54170497472,0.437247,0.487854,0.307692,0.077,0.208
"229","s75d25","s75",25,6,"r04",0.0953402260419436,0.1641501560579,0.0926987039536277,0.161654580972305,0.0774139574098083,0.182775704853998,0.186697351548226,0.0788913971827233,6122.61786140306,6108.39752586119,6551.56198123096,5986.4412278971,5991.13897538832,4631.37123750529,5358.12512773081,4728.89121202911,4663.1545864398,0.465587,0.550607,0.279352,0.077,0.208
"230","s75d25","s75",25,6,"r05",0.0785946334446519,0.217934551495504,0.0785282298143214,0.198459335892377,0.0697391557883976,0.206480104890805,0.214844779137541,0.0709653031996805,5983.07835578607,5969.71819079587,6328.58638801498,5852.20167978472,5860.97258149516,4496.95051781004,5160.99631477326,4604.52484624886,4544.49091634723,0.445344,0.554656,0.279352,0.077,0.208
"231","s75d25","s75",25,7,"r01",0.0818648154111369,0.257935826207799,0.0856583267718743,0.251050957006959,0.0809924121965773,0.234879548976393,0.236452132942125,0.0806531032247648,6928.72904356338,6889.38151141014,7341.30401189222,6776.71562279056,6807.06455097446,5698.94786723767,6377.51287414624,5673.22423494647,5729.90652300809,0.336032,0.449393,0.210526,0.077,0.208
"232","s75d25","s75",25,7,"r02",0.0850418717385506,0.222333544636992,0.0848747010828074,0.219817365515986,0.0880912625158995,0.196896709653501,0.208320350584182,0.0844404417834983,6833.7200940406,6751.33218850487,7150.50542071197,6678.50444143454,6699.83255898238,5599.78206831258,6283.52095087142,5595.95354579483,5614.85860006451,0.303644,0.421053,0.242915,0.077,0.208
"233","s75d25","s75",25,7,"r03",0.0835913361829728,0.245700515828726,0.079568078211503,0.259591732258301,0.0824931952997584,0.212553286512324,0.216375778987219,0.0810112321529764,6946.26797608725,6965.96154477322,7341.14280780019,6802.93652807915,6835.67032301837,5711.06149654237,6394.05213121805,5734.75346395916,5740.78352238939,0.352227,0.463563,0.186235,0.077,0.208
