"","modelcondition","true_nu","true_phi","prioridx","rep","startle_phi","startle_nu","cassg_phi","cassg_nu","nj_phi","nj_nu","problin_nu","problin_phi","true_phi_value","true_nu_value"
"157","s50d50","s50",50,2,"r02",0.14698232690022,0.139425075243679,0.143836618315119,0.13603899617025,0.140408959627663,0.156585899792701,0.149433537902284,0.13985173446507,0.143,0.134
"158","s50d50","s50",50,2,"r03",0.14498184366289,0.152080542312747,0.139220893070524,0.163401303153178,0.145128467404786,0.148600851865387,0.153768154749821,0.139195346411486,0.143,0.134
"159","s50d50","s50",50,2,"r04",0.150279194644146,0.131390478475411,0.141090259333913,0.153787728674308,0.146596685992482,0.140651598212686,0.14998223096066,0.139688600909248,0.143,0.134
"160","s50d50","s50",50,2,"r05",0.143480883615528,0.135529820715925,0.136174930134204,0.149422412260294,0.138295664616889,0.148925819313827,0.138468767239749,0.136945148556943,0.143,0.134
"161","s50d50","s50",50,3,"r01",0.159624906203283,0.122473346943995,0.144507054479239,0.155452668707188,0.157792460515501,0.123028229265058,0.133340435591902,0.14927776780006,0.143,0.134
"162","s50d50","s50",50,3,"r02",0.15633398428254,0.125425618809086,0.152174973454508,0.130404981315335,0.1537918012808,0.123542672416487,0.125493079287589,0.151589161366331,0.143,0.134
"163","s50d50","s50",50,3,"r03",0.155383584885204,0.103645164441047,0.154142464589409,0.112067158723872,0.154253176130492,0.10570549940173,0.109397216926621,0.149302572709029,0.143,0.134
"164","s50d50","s50",50,3,"r04",0.147932309275516,0.119056481900302,0.142020417601887,0.127469672750833,0.144014444353265,0.129031060902791,0.119468905217275,0.14386091917519,0.143,0.134
"165","s50d50","s50",50,3,"r05",0.146089236369076,0.112667585080279,0.142075683431438,0.123045968160431,0.143956453998314,0.111127194240584,0.11055046848601,0.142262091077699,0.143,0.134
"166","s50d50","s50",50,4,"r01",0.142487655741651,0.143213848418919,0.134117645211358,0.166465359672116,0.140308982407897,0.142487267591319,0.146541744405965,0.135735010763555,0.143,0.134
"167","s50d50","s50",50,4,"r02",0.137404783366934,0.157864905910586,0.13271433717689,0.167057824978386,0.132907482989292,0.168729578870522,0.153515844855771,0.134605017990762,0.143,0.134
"168","s50d50","s50",50,4,"r03",0.136076932664592,0.158992618065033,0.133831010323063,0.160711544620132,0.126110144557261,0.174244223330015,0.140772239303727,0.13368442457232,0.143,0.134
"169","s50d50","s50",50,4,"r04",0.135237236098853,0.16327321906417,0.1321969890778,0.168859766524614,0.1303606121489,0.174912720204433,0.14641117088308,0.13413422027928,0.143,0.134
"170","s50d50","s50",50,4,"r05",0.133099072277853,0.172931642909915,0.125320819217381,0.184121205009501,0.132244600886457,0.167319177943775,0.154948891630727,0.131895315581129,0.143,0.134
"171","s50d50","s50",50,5,"r01",0.141353958694227,0.155215679409756,0.126133425761634,0.195886968430991,0.139113087181863,0.14419177852346,0.139365058468765,0.139359426601423,0.143,0.134
"172","s50d50","s50",50,5,"r02",0.152346280936366,0.154877701122211,0.130540962409893,0.206997997855104,0.143990041563125,0.173808930830143,0.169004310545207,0.140640730939619,0.143,0.134
"173","s50d50","s50",50,5,"r03",0.146429107423819,0.149197019269709,0.127974024867969,0.205896753759607,0.141892407340341,0.158596195329031,0.158724953120769,0.138684592689748,0.143,0.134
"174","s50d50","s50",50,5,"r04",0.1381896598123,0.172112343770421,0.130802877377075,0.19255909771157,0.142337428727604,0.134127615459963,0.140859125303021,0.139714589371744,0.143,0.134
"175","s50d50","s50",50,5,"r05",0.144785330685551,0.15880560835645,0.136158632852998,0.181653433030532,0.14273817301261,0.140063103252236,0.14346864631201,0.14090555869282,0.143,0.134
"176","s50d50","s50",50,6,"r01",0.143323649718246,0.134279848253478,0.134585089599903,0.161107476846919,0.139131269038008,0.153172919061895,0.141838479792582,0.132746551014722,0.143,0.134
"177","s50d50","s50",50,6,"r02",0.139863706567422,0.151850662153519,0.134066499284342,0.168005721031315,0.135290079457736,0.168929426648767,0.149812952083632,0.133623034909638,0.143,0.134
"178","s50d50","s50",50,6,"r03",0.143142015539483,0.145491096057047,0.127749699519381,0.192413686574339,0.131952645113857,0.18984845506417,0.144628017842491,0.134162185198633,0.143,0.134
"179","s50d50","s50",50,6,"r04",0.144508101550835,0.155902394176585,0.143562323348516,0.163220078529654,0.142739978638754,0.171977408574413,0.154967637093031,0.137256324162907,0.143,0.134
"180","s50d50","s50",50,6,"r05",0.15035004315039,0.135352552384377,0.14389413219692,0.157250472646392,0.141313835673866,0.160684631464613,0.13651935159234,0.142327745954126,0.143,0.134
"181","s50d50","s50",50,7,"r01",0.144833374164098,0.15362666674491,0.143839232420479,0.153802834836661,0.143051499318054,0.155107295937845,0.14402048144313,0.141039384358866,0.143,0.134
"182","s50d50","s50",50,7,"r02",0.143688726420936,0.156036688907797,0.136055561352487,0.169864757901291,0.146038340689719,0.147276763636667,0.142398600382589,0.141618130186422,0.143,0.134
"183","s50d50","s50",50,7,"r03",0.14121891838303,0.149719411184565,0.13846178889636,0.144213555738825,0.137411927245429,0.154499021517896,0.136853285586553,0.139574614630345,0.143,0.134
"184","s50d50","s50",50,7,"r04",0.135668016171276,0.171998348102363,0.137275875977089,0.157804563292705,0.136485075502121,0.157516336196408,0.151978772947322,0.133387261009901,0.143,0.134
"185","s50d50","s50",50,7,"r05",0.146967810670243,0.145014351220297,0.142017555425298,0.154985432093791,0.142640693690601,0.151932998616583,0.126883920641118,0.144563848972454,0.143,0.134
"186","s50d50","s50",50,8,"r01",0.149532576242224,0.133144960262701,0.146690557894181,0.142143917059173,0.149240358255429,0.136062806639116,0.135088420467787,0.145166799979993,0.143,0.134
"187","s50d50","s50",50,8,"r02",0.149511193792874,0.122373157485847,0.142027760302071,0.148861146113602,0.146326374207225,0.127656664664071,0.129221005444179,0.140836621394625,0.143,0.134
"188","s50d50","s50",50,8,"r03",0.140339645619466,0.141617499805922,0.140681342530387,0.143013643942641,0.140578741967534,0.130723083960333,0.134845060615703,0.137251248612446,0.143,0.134
"189","s50d50","s50",50,8,"r04",0.147755353891593,0.136338597255252,0.133290002989773,0.171366588067388,0.143417510887795,0.150209159962353,0.139090057360807,0.141824671858398,0.143,0.134
"190","s50d50","s50",50,8,"r05",0.153059843641033,0.149680554257323,0.143791461592427,0.169375328953274,0.157272685884965,0.122016505196676,0.140884336326674,0.147891012186244,0.143,0.134
"191","s50d50","s50",50,9,"r01",0.143580864936314,0.149810762742063,0.133604387739494,0.177276989152039,0.13972606516612,0.158601921025308,0.145072427733671,0.137344860780106,0.143,0.134
"192","s50d50","s50",50,9,"r02",0.146826142685926,0.136952809886728,0.146309249448009,0.135551182070226,0.139681437459801,0.155944140816854,0.132142284155968,0.143516953701756,0.143,0.134
"193","s50d50","s50",50,9,"r03",0.148933657347193,0.174380383864494,0.142135224019384,0.179878257913575,0.15223668245583,0.158407224252991,0.176521744531922,0.14113964689196,0.143,0.134
"194","s50d50","s50",50,9,"r04",0.141056673797199,0.18430658811463,0.135104001081235,0.194848631499144,0.135998861841811,0.189290091811313,0.191069499927665,0.130331389549763,0.143,0.134
"195","s50d50","s50",50,9,"r05",0.143176004813829,0.163231692904675,0.138245577817071,0.170326737906869,0.143290158709793,0.166269504590264,0.163750765925225,0.136288127502105,0.143,0.134
"196","s50d50","s50",50,10,"r01",0.14870892209666,0.130545527206048,0.138546640647317,0.146530409242037,0.1431627951226,0.141614180117795,0.142361720817235,0.136994369382158,0.143,0.134
"197","s50d50","s50",50,10,"r02",0.153846245511019,0.118676453994335,0.140803305256436,0.14878249353383,0.151730660707164,0.123379096318556,0.132759479902065,0.142552268729674,0.143,0.134
"198","s50d50","s50",50,10,"r03",0.160558964328565,0.109910926365645,0.153550427425555,0.120482213717026,0.151379269023167,0.130693340231256,0.123899808330086,0.148633500490061,0.143,0.134
"199","s50d50","s50",50,10,"r04",0.153912002852247,0.114356496534876,0.144241503106447,0.135167405112762,0.151583100865259,0.126083521460424,0.121541972002525,0.145629313318615,0.143,0.134
"200","s50d50","s50",50,10,"r05",0.142282212171891,0.127706095283935,0.128913409957727,0.154093491347819,0.134059691210991,0.146580865366821,0.140044808734439,0.132260889113083,0.143,0.134
"201","s75d25","s75",25,1,"r01",0.0832538033380463,0.266662173720881,0.0838444823937472,0.256914175991388,0.079589733808419,0.264407971496702,0.250726306951798,0.0708574274668215,0.077,0.208
"202","s75d25","s75",25,1,"r02",0.0888802287886226,0.264208272692325,0.0823584816407004,0.265351998689759,0.0831606458282352,0.271123624094501,0.22182103896038,0.0848138776737849,0.077,0.208
"203","s75d25","s75",25,1,"r03",0.0833093487462191,0.251278664932861,0.0831187716735848,0.235199882160076,0.0762614098695065,0.25984161232089,0.225293326098545,0.0772041566640577,0.077,0.208
"204","s75d25","s75",25,1,"r04",0.0761660450543083,0.262782697001456,0.0830832044950983,0.244568251083605,0.0682958512915228,0.283990362636802,0.227053841019584,0.0720388298341117,0.077,0.208
"205","s75d25","s75",25,1,"r05",0.0851622812944904,0.245922489669953,0.0856000687341261,0.236532191432435,0.0787248371611795,0.259071140821966,0.222755756402088,0.0821582382427897,0.077,0.208
"206","s75d25","s75",25,2,"r01",0.0701630314765377,0.254798029016747,0.0641602971596003,0.280160059474985,0.0708375585107947,0.254036298650048,0.251671338587795,0.0630413424398366,0.077,0.208
"207","s75d25","s75",25,2,"r02",0.0778143893099909,0.227378061177136,0.0713981881717395,0.244640515902777,0.0772618168972102,0.222302471732113,0.215851046919724,0.0711424939989859,0.077,0.208
"208","s75d25","s75",25,2,"r03",0.075695592226824,0.227403217617708,0.0695334542142579,0.2442928907289,0.0761033289985641,0.231566375612873,0.212715254668847,0.0719794905389457,0.077,0.208
"209","s75d25","s75",25,2,"r04",0.0708708636996737,0.270357609590202,0.0604903859803228,0.305728284489371,0.0678893388863972,0.272411693174362,0.238442116311224,0.067828939445948,0.077,0.208
"210","s75d25","s75",25,2,"r05",0.0719090838200221,0.246354163961994,0.0701939266685991,0.261178235223451,0.0662441161395079,0.26397968122079,0.231146220432592,0.0662494149184679,0.077,0.208
"211","s75d25","s75",25,3,"r01",0.0813680597865847,0.259193449004531,0.0745745316410001,0.280764120584063,0.0646299977973848,0.353078481907067,0.232363581949225,0.0767329723540214,0.077,0.208
"212","s75d25","s75",25,3,"r02",0.0772898807138876,0.275616069501034,0.0621795206491163,0.334691130133124,0.0611662276098793,0.356026340153097,0.254166011536643,0.0718159420006685,0.077,0.208
"213","s75d25","s75",25,3,"r03",0.0868253854836241,0.286194641811461,0.077319073037393,0.323238610664027,0.0754094757957378,0.353650310430618,0.245149049096567,0.0804729810444656,0.077,0.208
"214","s75d25","s75",25,3,"r04",0.0840116263589157,0.252075567856349,0.0694430497281951,0.3033408833309,0.074766188242683,0.302984807720799,0.252498576711248,0.0714433889362253,0.077,0.208
"215","s75d25","s75",25,3,"r05",0.0746199517566542,0.285908662336657,0.0712661189711212,0.317398591457088,0.0724581119156924,0.312390957776329,0.250293045575654,0.0751625803006966,0.077,0.208
"216","s75d25","s75",25,4,"r01",0.0828096302169641,0.186850477109682,0.078141274467272,0.187185840075247,0.0812453491716422,0.188391433130587,0.168951377007731,0.078724848433608,0.077,0.208
"217","s75d25","s75",25,4,"r02",0.0821210607849869,0.193880823391699,0.0798274949793844,0.190748565893334,0.082099995971146,0.189240564008895,0.181945362902713,0.078538396302149,0.077,0.208
"218","s75d25","s75",25,4,"r03",0.0756779981324563,0.21071430056245,0.0712762773975977,0.209187751922272,0.0737286920476301,0.197163602495428,0.203642061123891,0.0673720082059174,0.077,0.208
"219","s75d25","s75",25,4,"r04",0.0786169392652132,0.223326908535968,0.0663488577690239,0.236895850011267,0.0726264011304894,0.228099480683769,0.206475575758669,0.0742075277991315,0.077,0.208
"220","s75d25","s75",25,4,"r05",0.0794672571991903,0.2144164902814,0.0771136542911935,0.212720186694806,0.0731407640021603,0.223419498540483,0.211304238226313,0.0708876785163325,0.077,0.208
"221","s75d25","s75",25,5,"r01",0.0869145222993926,0.224772765506567,0.0726001952442925,0.243223373977984,0.0854441049313561,0.222183803353027,0.21661690475783,0.0778914412569705,0.077,0.208
"222","s75d25","s75",25,5,"r02",0.0912299212794022,0.208134206678211,0.079131100412488,0.226360437729786,0.087235562960994,0.20338119101721,0.209874026204628,0.076492349680036,0.077,0.208
"223","s75d25","s75",25,5,"r03",0.0928509147156662,0.20548859760247,0.0922549519156672,0.197311669029328,0.0936403586337515,0.189559251266066,0.213057775651016,0.0803674019002992,0.077,0.208
"224","s75d25","s75",25,5,"r04",0.0980567473607678,0.219299165788769,0.083474884878515,0.23885347776435,0.0973051857107556,0.199591485722918,0.228072026411807,0.0788728769833672,0.077,0.208
"225","s75d25","s75",25,5,"r05",0.0830488906539051,0.268362770399925,0.0652878835774992,0.29004975471687,0.0661616753181937,0.283467509720288,0.274672245198025,0.0633918406844216,0.077,0.208
"226","s75d25","s75",25,6,"r01",0.0968483045694027,0.18459978794694,0.0915391279808425,0.188795621765492,0.0916472621704658,0.196899500333258,0.20244239867257,0.0842797014139125,0.077,0.208
"227","s75d25","s75",25,6,"r02",0.0855611952126437,0.201685324584159,0.0736896397188204,0.217563451763826,0.0767277844586673,0.216671495134502,0.215117035996316,0.0694473790746144,0.077,0.208
"228","s75d25","s75",25,6,"r03",0.098622173636115,0.182094313859647,0.0995541364136437,0.16815412668838,0.0945834258214526,0.181196135034452,0.186343421683207,0.0885876765618435,0.077,0.208
"229","s75d25","s75",25,6,"r04",0.0957472911195655,0.165145651673885,0.0920345844742899,0.164067169538848,0.0873982873227509,0.188102114906107,0.186697351548226,0.0788913971827233,0.077,0.208
"230","s75d25","s75",25,6,"r05",0.0824878423618447,0.209394626903577,0.0767445157469997,0.204631479046028,0.0803370227577712,0.203172204121036,0.214844779137541,0.0709653031996805,0.077,0.208
"231","s75d25","s75",25,7,"r01",0.0840365450050386,0.253851661820593,0.0846736562169648,0.255223660133468,0.0842722549461242,0.251097959839535,0.236452132942125,0.0806531032247648,0.077,0.208
"232","s75d25","s75",25,7,"r02",0.0862247313819846,0.222508334132207,0.084552983578558,0.221574417388732,0.0897565770942318,0.213773092873435,0.208320350584182,0.0844404417834983,0.077,0.208
"233","s75d25","s75",25,7,"r03",0.0832383881242723,0.251492803433979,0.0788943521848662,0.262684888880041,0.0813552242457009,0.253035546628024,0.216375778987219,0.0810112321529764,0.077,0.208
"234","s75d25","s75",25,7,"r04",0.0846306190375962,0.256841066885911,0.0751009007728057,0.282066595594347,0.0785887625860873,0.269243377403492,0.25170810559284,0.0759658712980962,0.077,0.208
"235","s75d25","s75",25,7,"r05",0.0878585934227429,0.253317856647735,0.0835746244168664,0.25451751323108,0.0865272049843422,0.247795606205498,0.249349454308049,0.0815110504530805,0.077,0.208
"236","s75d25","s75",25,8,"r01",0.0852756594824374,0.173897114559976,0.0809971202621635,0.179427976046957,0.0820242124932611,0.173531279438188,0.168162205159506,0.0819959062498847,0.077,0.208
"237","s75d25","s75",25,8,"r02",0.0847160904813374,0.211668776895298,0.0821972886039854,0.224051223327892,0.086261253415552,0.207874215933871,0.211519973719179,0.0797562164705877,0.077,0.208
"238","s75d25","s75",25,8,"r03",0.0770638898275379,0.203152897436381,0.0783552997478678,0.192268090228667,0.0773924674088005,0.199228569203717,0.193384571461437,0.0753965789192489,0.077,0.208
"239","s75d25","s75",25,8,"r04",0.0888745669285311,0.177523434615088,0.082577424417365,0.199845670019635,0.0848329481255546,0.18250711616834,0.184625258602312,0.0804707422584432,0.077,0.208
"240","s75d25","s75",25,8,"r05",0.0788322270121831,0.197137611384211,0.0779642937515617,0.195559022744228,0.0754465537465171,0.202897296650774,0.193522597280173,0.074354478863844,0.077,0.208
"241","s75d25","s75",25,9,"r01",0.082611821473818,0.27004558666254,0.0789354488337755,0.265191044921172,0.0817468065244558,0.249656189271683,0.244750988470077,0.0741165202726413,0.077,0.208
"242","s75d25","s75",25,9,"r02",0.0791520314067503,0.235379841242417,0.0700195287929455,0.258918870187379,0.078003775235058,0.226475290398625,0.224689590654881,0.0714745892006083,0.077,0.208
"243","s75d25","s75",25,9,"r03",0.0785754895116103,0.223214147011728,0.0752478158000824,0.232283603271656,0.075879837486271,0.232622910949829,0.204456402222,0.0768619462531821,0.077,0.208
"244","s75d25","s75",25,9,"r04",0.0787112270110745,0.238728740706062,0.0785045976148239,0.237099100994419,0.0748950880629977,0.242701132222869,0.217075231053937,0.0759815398572404,0.077,0.208
"245","s75d25","s75",25,9,"r05",0.0686004009156819,0.240881951581052,0.0634701102386665,0.254043891160546,0.0645133878452078,0.247788539435855,0.224914664971474,0.0631262438997181,0.077,0.208
"246","s75d25","s75",25,10,"r01",0.0685088779229559,0.248708967657148,0.0652528479219741,0.24878992530846,0.0676376920803793,0.244938473325882,0.217145590951387,0.0653752927161322,0.077,0.208
"247","s75d25","s75",25,10,"r02",0.090042095281066,0.222312508997193,0.0762128313921882,0.245166116777704,0.0809646162335407,0.25294775271835,0.198516301519547,0.0850665002780874,0.077,0.208
"248","s75d25","s75",25,10,"r03",0.0740499729792828,0.244056122335319,0.0650321074062616,0.264447812716786,0.0701935866108035,0.249858272281543,0.229035498421433,0.0678928821216693,0.077,0.208
"249","s75d25","s75",25,10,"r04",0.078659489638747,0.253500888929141,0.0703948103748921,0.265762526853642,0.0672311570872477,0.27942115563923,0.244738963697457,0.0706112846936558,0.077,0.208
"250","s75d25","s75",25,10,"r05",0.0775842022613257,0.239299916647071,0.0558552921247162,0.278139899266935,0.070708364540484,0.263851891398347,0.222371844138221,0.0706134424684415,0.077,0.208
