true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,nj_nu,nj_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,nj_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,nj_wp,startle_rf,cassg_rf,problin_rf,nj_rf,norm_startle_wp,norm_cassg_wp,norm_truetopo_wp,norm_problin_wp,norm_nj_wp
s100,0,09,r01, 0, 0.3393465590505387, 0, 0.3451218286888483, 0, 0.284892254426811, 0.2920130393022638, 0, 0.33499032886063085, 0,5716.04928867935, 5746.04467510024, 6285.024541802157, 5589.061627104558, 5595.652108056311, 5955.055290511402,1607.9790942040286,1804.6176726601695,1633.840707706382,1628.5150015055865,1666.6983134066054, 0.291196, 0.482143, 0.153846, 0.318078,1607.9790942040286,1804.6176726601695,1633.840707706382,1628.5150015055865,1666.6983134066054
s100,0,09,r02, 0, 0.3275044470209358, 0, 0.3138355752185592, 0, 0.27618276155957866, 0.27781800018884584, 0, 0.3224546585606011, 0,5541.798272024066, 5571.574983057362, 6054.429222035975, 5415.393609629586, 5420.940183308538, 5710.527465534337,1554.5168896439181,1787.6369433317232,1572.3345126468098,1573.8238094198757,1584.769069435858, 0.288288, 0.453725, 0.182186, 0.313636,1554.5168896439181,1787.6369433317232,1572.3345126468098,1573.8238094198757,1584.769069435858
s100,0,09,r03, 0.007632014409851438, 0.29227311109459675, 0.0038933749844254806, 0.2943910244230807, 0, 0.2772360856904462, 0.27918139686271914, 0, 0.3164600655792857, 0,5773.91577496908, 5747.565002416649, 6073.616070242864, 5653.601713524849, 5646.03136328114, 5946.488479845623,1607.1120800936499,1746.5917838360867,1636.6145078908944,1628.576592851315,1664.7192021035462, 0.245536, 0.412556, 0.101215, 0.337900,1607.1120800936499,1746.5917838360867,1636.6145078908944,1628.576592851315,1664.7192021035462
s100,0,09,r04, 0, 0.32119684095343803, 0, 0.3184135427246239, 0, 0.2683839090567113, 0.27575245029185974, 0, 0.3059936122698186, 0,5709.27318391544, 5754.558818721959, 6163.698421117054, 5572.874566652516, 5570.604337548428, 5845.649015879815,1639.8331774885908,1818.0141521614942,1665.1925050653742,1652.516623795106,1677.6836814666, 0.267108, 0.442697, 0.133603, 0.286682,1639.8331774885908,1818.0141521614942,1665.1925050653742,1652.516623795106,1677.6836814666
s100,0,09,r05, 0, 0.32000640414756076, 0, 0.3175364434221459, 0, 0.27240259723529564, 0.27667608919500447, 0, 0.31227743736599994, 0,5655.253607534541, 5660.616848792421, 5915.781487258776, 5519.245474250772, 5525.440369777768, 5770.325976005226,1590.1694320803028,1688.8957458760224,1607.4379624796197,1600.5537731921702,1615.6776682362906, 0.260090, 0.413093, 0.137652, 0.307692,1590.1694320803028,1688.8957458760224,1607.4379624796197,1600.5537731921702,1615.6776682362906
s100,0,10,r01, 0.00797794496570243, 0.32431072422420193, 0, 0.31596853886104154, 0, 0.2803178123808949, 0.2891411210640352, 0, 0.32559109384453744, 0,5371.625289255293, 5642.508001421543, 5882.099364092841, 5238.857536598519, 5271.277887298291, 5524.084372572519,1498.5586231880034,1627.2219178914959,1442.6881045286868,1442.2068261042912,1450.7477972541797, 0.446712, 0.546667, 0.218623, 0.364055,1498.5586231880034,1627.2219178914959,1442.6881045286868,1442.2068261042912,1450.7477972541797
s100,0,10,r02, 0.010971606198009031, 0.30371397870152694, 0, 0.33322837024372204, 0, 0.28869873193616363, 0.2928575347269898, 0, 0.3434794162947749, 0,5242.424558940878, 5339.080116890088, 5650.225099022773, 5127.617912374296, 5127.560430089713, 5572.693019717182,1389.2858659356127,1507.010734521712,1385.1748526763427,1379.4392095050553,1433.1389738443336, 0.289888, 0.437500, 0.109312, 0.387387,1389.2858659356127,1507.010734521712,1385.1748526763427,1379.4392095050553,1433.1389738443336
s100,0,10,r03, 0, 0.3535723161228217, 0, 0.34416567576809365, 0, 0.29027539942141, 0.30062585458451535, 0, 0.3504800203483231, 0,5338.726337621475, 5461.0022598010255, 5843.7999948466795, 5210.9081553858405, 5242.089853927853, 5595.068933270533,1428.455029731961,1563.0856396752,1422.0933188659747,1417.7472950907836,1459.8929766331219, 0.386364, 0.562642, 0.194332, 0.444954,1428.455029731961,1563.0856396752,1422.0933188659747,1417.7472950907836,1459.8929766331219
s100,0,10,r04, 0.0005949654084902514, 0.3187571334553965, 0.00020283362368548604, 0.3265409365196441, 0, 0.28075702149958603, 0.28623038799074885, 0, 0.30632793539015374, 0.0033153458075114764,5465.647885897893, 5453.472195028011, 5832.651793309771, 5332.717808455688, 5331.859017024904, 5631.733490526377,1452.3180271821334,1563.024093012067,1470.1335188290975,1457.32318906075,1494.2036377133238, 0.255605, 0.444191, 0.149798, 0.352809,1452.3180271821334,1563.024093012067,1470.1335188290975,1457.32318906075,1494.2036377133238
s100,0,10,r05, 0.00018981917353486205, 0.32869466942236103, 0, 0.30981875392185904, 0, 0.2722761920893856, 0.2787932750003484, 0, 0.31906944389419895, 0,5275.018643757149, 5362.056340347284, 5584.638380697148, 5157.820740841729, 5157.4106794712, 5540.537410554829,1415.4815481323103,1517.1506004802693,1437.3526219455548,1420.9406600510636,1450.728081973936, 0.312360, 0.428571, 0.133603, 0.394495,1415.4815481323103,1517.1506004802693,1437.3526219455548,1420.9406600510636,1450.728081973936
s25,75,01,r01, 0.19740890022151786, 0.0672606611614398, 0.19337192684809232, 0.07935610045343702, 0.1939053207641475, 0.07265201548099383, 0.07624969276744588, 0.19307565101056096, 0.07956300985150624, 0.1938192380032027,7592.499101151137, 7493.4812224968255, 8153.152170563854, 7444.664914414597, 7464.068164061681, 7648.099907637397,1530.8961874765812,1856.3509368654215,1528.948620890512,1533.7725486905867,1576.8760453418124, 0.393805, 0.735931, 0.336032, 0.500000,1530.8961874765812,1856.3509368654215,1528.948620890512,1533.7725486905867,1576.8760453418124
s25,75,01,r02, 0.20506481527368906, 0.06650786779138222, 0.1947085932370097, 0.08869933831452677, 0.19897001142825615, 0.0738530193753609, 0.07441870464487937, 0.19934609436637404, 0.0722465561664127, 0.2007758011948058,7677.663383612674, 7719.755092924966, 8143.152944453348, 7537.099490003292, 7664.597201766979, 7729.564644399511,1568.3128394395312,1765.7299318542578,1504.856770397358,1567.98341471087,1573.3868817542832, 0.484444, 0.663793, 0.388664, 0.504464,1568.3128394395312,1765.7299318542578,1504.856770397358,1567.98341471087,1573.3868817542832
s25,75,01,r03, 0.20094813910877846, 0.07269956987688143, 0.19094563425490652, 0.09670612884349815, 0.1968977320281732, 0.07465700156966941, 0.07970824784486587, 0.19592747777414074, 0.07507271560614175, 0.1991621425556836,7559.379486696662, 7490.8416658321175, 8197.355494471356, 7434.634479567748, 7455.434373415397, 7694.3018263242475,1457.7270228957825,1807.4708366807085,1462.028994004609,1462.0015353316035,1524.5550839058349, 0.416122, 0.757576, 0.307692, 0.538813,1457.7270228957825,1807.4708366807085,1462.028994004609,1462.0015353316035,1524.5550839058349
s25,75,01,r04, 0.20532937793931666, 0.07246276733319718, 0.20270693531758838, 0.07873077495967881, 0.19926161396833134, 0.08128347222428117, 0.07467676863700527, 0.202433690135738, 0.07348600120452892, 0.20353874246702583,7612.920635277379, 7591.500305163053, 8132.87197747033, 7474.070578519051, 7512.558057013966, 7766.6519613779565,1497.7129198573748,1772.9423672282758,1467.757897947085,1481.3729576839019,1575.144524761155, 0.431718, 0.726681, 0.364372, 0.596413,1497.7129198573748,1772.9423672282758,1467.757897947085,1481.3729576839019,1575.144524761155
s25,75,01,r05, 0.21188976227784032, 0.05624612323219456, 0.19489588858762644, 0.09734259035017172, 0.20725106579392008, 0.062136037683756876, 0.0640046063510544, 0.20768843249087926, 0.06518347286088652, 0.20770562337135193,7511.834661897451, 7371.028058980506, 8180.651842789548, 7370.680757332252, 7334.159776642569, 7567.430079286743,1373.6590597365837,1769.8689076460355,1404.5552467705486,1380.714998173317,1441.4979300863865, 0.430464, 0.782135, 0.392713, 0.575621,1373.6590597365837,1769.8689076460355,1404.5552467705486,1380.714998173317,1441.4979300863865
s25,75,02,r01, 0.19738918378774525, 0.07733318211286198, 0.19304071301360415, 0.08782927156345717, 0.19775205741863747, 0.06932547734269703, 0.06976560797783174, 0.19786862568060032, 0.07793762185847095, 0.1973327979528995,8185.882921685192, 8077.132448668474, 8660.188154849202, 8054.6824835562165, 8039.6913375226395, 8264.59804083059,1933.5108075994538,2276.8632239241233,1954.878518957084,1941.0309301335997,2021.6928855236392, 0.321586, 0.695931, 0.279352, 0.462882,1933.5108075994538,2276.8632239241233,1954.878518957084,1941.0309301335997,2021.6928855236392
s25,75,02,r02, 0.20708387458107902, 0.05307987949663308, 0.203558364428199, 0.06424615412767926, 0.20655860837437093, 0.04909088988266105, 0.052110383842075954, 0.20581478789967642, 0.04892162401004938, 0.208434312309969,8198.855772918838, 8075.1840130247765, 8488.78882679006, 8063.436220417506, 8047.94217577103, 8245.56108041109,1905.3219680733532,2147.020548264952,1920.0933251861793,1905.963491143249,1983.4207052028007, 0.279121, 0.550321, 0.238866, 0.440529,1905.3219680733532,2147.020548264952,1920.0933251861793,1905.963491143249,1983.4207052028007
s25,75,02,r03, 0.21447162904270944, 0.05554936166721352, 0.20553284223036233, 0.08097033641198441, 0.21482012197691652, 0.048571486518877674, 0.05513142140060409, 0.2123866712429461, 0.059964339683634585, 0.21177121849593514,8087.281795092964, 7989.679254704171, 8464.956364292628, 7941.721315718903, 7934.206598181601, 8145.45092531846,1843.155929712113,2098.177393003609,1837.3938371863735,1840.2979854493103,1890.1133967274263, 0.331828, 0.665198, 0.283401, 0.466063,1843.155929712113,2098.177393003609,1837.3938371863735,1840.2979854493103,1890.1133967274263
s25,75,02,r04, 0.20712204689620695, 0.056341358005430275, 0.19949055168093427, 0.07487384052663891, 0.20683784790588264, 0.052885990023046864, 0.05399410308004879, 0.20676292067198737, 0.06690341144276644, 0.20377867346918496,8127.500906596655, 8040.920934980828, 8483.649224004424, 7996.971918932625, 7986.566185774117, 8215.512563852782,1901.622099457091,2184.7209409891707,1909.328353670023,1894.7275263101665,1962.4902712414018, 0.368889, 0.651805, 0.218623, 0.429825,1901.622099457091,2184.7209409891707,1909.328353670023,1894.7275263101665,1962.4902712414018
s25,75,02,r05, 0.20019615535094448, 0.05236231799455353, 0.19717779668326268, 0.056011194239569365, 0.1986086878700942, 0.04969707391020891, 0.04921439523190692, 0.19910751602038082, 0.047889010023385095, 0.2013909199931037,8098.387126348768, 8034.05487736107, 8418.26234439, 7957.9615722447425, 7953.935498989491, 8264.740412596238,1932.1919249548607,2176.892334733324,1929.9245890145198,1917.715353414925,2006.423033769812, 0.351230, 0.556034, 0.263158, 0.483296,1932.1919249548607,2176.892334733324,1929.9245890145198,1917.715353414925,2006.423033769812
s25,75,03,r01, 0.19331915914549777, 0.07158903367199496, 0.18076438192096694, 0.10305296586584663, 0.1893615888826452, 0.07868534267867663, 0.08218101298612317, 0.18800323280122408, 0.08172460735133115, 0.1883169912515134,7853.761611034371, 7721.7904389103005, 8454.524882191474, 7704.719456602154, 7690.266295206214, 7951.086950550513,1790.1616590502322,2225.8884631393967,1803.2322988440899,1791.8013910777884,1881.8335084858202, 0.284768, 0.612200, 0.251012, 0.413636,1790.1616590502322,2225.8884631393967,1803.2322988440899,1791.8013910777884,1881.8335084858202
s25,75,03,r02, 0.19054588949122422, 0.10707134991285279, 0.18624650495596198, 0.11848214173604367, 0.189579942855216, 0.10134519359860221, 0.10707909717864367, 0.1870581882455346, 0.08988358775330099, 0.19505664951955176,7977.154797244749, 7916.183839712033, 8450.261054691991, 7849.38304918524, 7868.770678688958, 8041.175533979764,1853.3344380764304,2156.6896454702714,1835.8399117930228,1857.1079349152055,1902.8671362523608, 0.315556, 0.702882, 0.230769, 0.444444,1853.3344380764304,2156.6896454702714,1835.8399117930228,1857.1079349152055,1902.8671362523608
s25,75,03,r03, 0.2008116273544466, 0.06788946508930453, 0.18988582139909996, 0.09807265189032585, 0.1975766260015463, 0.07266318524470214, 0.07176990239267313, 0.19739887708281922, 0.08674585739063533, 0.19534128821671426,7844.037854514838, 7742.003982267164, 8281.33884007141, 7713.983166962398, 7709.3298665489465, 7983.197061811018,1740.4604436309482,2065.37170100596,1748.675212019669,1741.7621145282087,1851.3606136389874, 0.337748, 0.641469, 0.259109, 0.484305,1740.4604436309482,2065.37170100596,1748.675212019669,1741.7621145282087,1851.3606136389874
