Sample	posterior	likelihood	prior	treeLikelihood	treeHeight	editRate.1	editRate.2	editRate.3	editRate.4	editRate.5	editRate.6	editRate.7	editRate.8	editRate.9	editRate.10	editRate.11	editRate.12	editRate.13	editRate.14	editRate.15	editRate.16	editRate.17	editRate.18	editRate.19	editRate.20	editRate.21	editRate.22	editRate.23	editRate.24	editRate.25	editRate.26	editRate.27	editRate.28	editRate.29	editRate.30	editRate.31	editRate.32	editRate.33	editRate.34	editRate.35	editRate.36	editRate.37	editRate.38	editRate.39	editRate.40	editRate.41	editRate.42	editRate.43	editRate.44	editRate.45	editRate.46	editRate.47	editRate.48	editRate.49	editRate.50	editRate.51	editRate.52	editRate.53	editRate.54	editRate.55	editRate.56	editRate.57	editRate.58	editRate.59	editRate.60	editRate.61	editRate.62	editRate.63	editRate.64	editRate.65	editRate.66	editRate.67	editRate.68	editRate.69	editRate.70	editRate.71	editRate.72	editRate.73	editRate.74	editRate.75	editRate.76	editRate.77	editRate.78	editRate.79	editRate.80	editRate.81	editRate.82	editRate.83	editRate.84	editRate.85	editRate.86	editRate.87	editRate.88	editRate.89	editRate.90	editRate.91	editRate.92	editRate.93	editRate.94	editRate.95	editRate.96	editRate.97	editRate.98	editRate.99	editRate.100	editRate.101	editRate.102	editRate.103	editRate.104	editRate.105	editRate.106	editRate.107	editRate.108	editRate.109	editRate.110	editRate.111	editRate.112	editRate.113	editRate.114	editRate.115	editRate.116	silencingRate	clockRate.c	birthRate	rho	deathRate
100000	-1500.2057770755484	-1801.3225107549088	301.1167336793604	-1801.3225107549088	53.20073083304856	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005502353819944721	0.008620689655172414	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.024534972132171345	0.03380832113642621	1.0	0.016081474080688312
110000	-1501.3695479096182	-1802.141109015576	300.77156110595786	-1802.141109015576	52.95270796587885	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005502353819944721	0.008620689655172414	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005129589587923314	0.008620689655172414	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.02494760470858175	0.051138945965284205	1.0	0.01394465751367648
120000	-1504.5329660607033	-1799.9603448332864	295.42737877258315	-1799.9603448332864	53.356630019051224	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005502353819944721	0.008620689655172414	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005129589587923314	0.008620689655172414	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.02155403401201406	0.08372372004929131	1.0	0.06858227689740695
130000	-1504.0353944531714	-1803.7696404249614	299.73424597178996	-1803.7696404249614	52.81494926209448	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.008620689655172414	0.005749508745055503	0.008620689655172414	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.008620689655172414	0.006318308065126144	0.008620689655172414	0.008000770498040224	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.021349163952953592	0.054461282352388056	1.0	0.023051651309437253
140000	-1502.1538964488268	-1800.524466616494	298.37057016766727	-1800.524466616494	52.88875362489607	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.008620689655172414	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.008000770498040224	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.022413228929671743	0.02513683992391848	1.0	0.008262334718570118
150000	-1503.5793101543773	-1804.2055610236566	300.62625086927943	-1804.2055610236566	53.83495451483148	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.008620689655172414	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.008620689655172414	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.008000770498040224	0.008620689655172414	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.022498622098190195	0.03991846877721542	1.0	0.007797122370371519
160000	-1498.341895534958	-1798.968655080021	300.62675954506324	-1798.968655080021	52.067867497106306	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.01118991445497809	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.006051464855366737	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.008620689655172414	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.008000770498040224	0.014300850171846222	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.002940529138498605	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.02323028939089883	0.03763528677808379	1.0	0.009093806530934594
170000	-1508.733432179896	-1807.6369928691743	298.90356068927827	-1807.6369928691743	52.64756619319009	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.01118991445497809	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.006051464855366737	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.0026201191324673892	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.008000770498040224	0.014300850171846222	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.014621260177877439	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.002940529138498605	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.02218566353225389	0.04682297286693662	1.0	0.013090047423861093
180000	-1504.7977543849722	-1804.4356388348076	299.6378844498353	-1804.4356388348076	52.86714789516722	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.01118991445497809	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.006051464855366737	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.0026201191324673892	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.01194530394790215	0.014300850171846222	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.004676156205310489	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.014621260177877439	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.002940529138498605	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.021615297721547074	0.034672838544612346	1.0	0.004000371750991066
190000	-1505.923139006487	-1805.7417119698991	299.81857296341207	-1805.7417119698991	53.32685803918501	0.008620689655172414	0.013220770433674976	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010954954974305358	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.001961849227225616	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01571935124030503	0.01118991445497809	0.011739025490400106	0.008620689655172414	0.015279530083119212	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.007804735409990991	0.012340065647358664	0.006906384664759766	0.008620689655172414	0.008620689655172414	0.010334994645585061	0.005852407174468798	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.006675849452376548	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.009470237182482761	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.005286668745530168	0.0015220280700397985	0.006555759210851968	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.010685620099492858	0.006051464855366737	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.012111789722421513	0.008620689655172414	0.004901313662986163	0.0026201191324673892	0.005749508745055503	0.01096104161785848	0.008620689655172414	0.00865379381029711	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.011954710564814659	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.003103562562589075	0.005430790165176001	0.006318308065126144	0.008620689655172414	0.01194530394790215	0.014300850171846222	0.0040206088766698515	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.01138897213587603	0.008620689655172414	0.014137816747755752	0.008620689655172414	0.008620689655172414	0.004676156205310489	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.014621260177877439	0.0018883147290378747	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.002940529138498605	0.008620689655172414	0.010565529857968279	0.008620689655172414	0.0062533201809147725	0.008620689655172414	0.015353064581306954	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.134	0.023516812568489955	0.041913307906513944	1.0	0.004593019267506426
