num_chars,alphabet_size,seed_prior,num_cells,seq_prior,algorithm,nllh,runtime,est_nu,est_phi,compile_time,em_iterations,memory_usage,cpu_usage,l1_branch_length_error,l2_branch_length_error,status
30,30,01,10000,04,fast-laml-em-cpu,263554.65625,151.76858615875244,0.14229106903076172,0.1400962471961975,153.59971618652344,9.0,2962912,285,1765.445333584411,315.5936667283309,
30,30,02,1000,03,fast-laml-em-cpu,37917.71875,5.861388921737671,0.10576743632555008,0.15301688015460968,9.277483701705933,9.0,787216,56,220.20312260381576,50.831188757799325,
30,30,01,500,01,fast-laml-em-cpu,19019.080078125,3.5159502029418945,0.10528065264225006,0.15495304763317108,7.312975883483887,10.0,623596,217,116.18100392222058,25.623747769279007,
30,30,01,1000,02,fast-laml-em-cpu,35767.59375,10.400463342666626,0.1261620968580246,0.14446774125099182,13.534810304641724,11.0,552928,265,222.23207961611433,49.636661332151796,
30,100,02,500,04,fast-laml-em-cpu,20007.435546875,4.0418641567230225,0.11033999919891357,0.15374617278575897,7.957890033721924,12.0,670256,44,115.25527942088986,29.402996372664198,
30,100,02,250,05,fast-laml-em-cpu,10564.9208984375,1.7314250469207764,0.09454148262739182,0.16030295193195343,5.714353799819946,12.0,530212,187,59.53438771256763,13.971720106203582,
30,100,02,5000,01,fast-laml-em-cpu,152583.4375,70.85192251205444,0.13268905878067017,0.14073459804058075,77.71150040626526,11.0,1236240,157,971.8011258377675,191.59128788537393,
30,100,01,10000,04,fast-laml-em-cpu,260237.28125,240.19520545005798,0.13500936329364777,0.14112220704555511,248.31979489326477,14.0,1539344,283,1812.7960584038217,333.05955678356537,
30,100,01,1000,05,fast-laml-em-cpu,35190.96484375,10.265095710754395,0.1170114278793335,0.15024568140506744,12.991730690002441,10.0,549364,263,226.14234736735978,53.571754827388915,
30,30,02,1000,05,fast-laml-em-cpu,37366.8203125,6.462074518203735,0.11073453724384308,0.14711816608905792,10.275100231170654,9.0,525600,258,219.42560247738268,50.0497165833838,
30,30,01,250,05,fast-laml-em-cpu,10172.451171875,1.6815094947814941,0.1163538470864296,0.15252545475959778,5.640762567520142,13.0,537300,99,59.67487692654039,13.95182073152858,
30,30,02,250,05,fast-laml-em-cpu,10716.2568359375,1.5013301372528076,0.10054759681224823,0.16068637371063232,5.429177761077881,11.0,531540,182,54.951577013576056,11.94982120574362,
30,30,01,500,04,fast-laml-em-cpu,18916.904296875,3.502545118331909,0.1007181704044342,0.1536160558462143,7.307224988937378,11.0,654156,250,118.72810599830999,28.84408756441894,
30,100,01,10000,02,fast-laml-em-cpu,260627.328125,221.4610035419464,0.1379484236240387,0.14023177325725555,224.56781792640686,13.0,2916204,279,1778.2451879982636,319.29947361903527,
30,30,02,10000,03,fast-laml-em-cpu,271184.6875,193.5652596950531,0.13621318340301514,0.1392911970615387,196.48074388504028,11.0,2847040,280,1757.221689726461,311.2956934438906,
30,100,02,10000,02,fast-laml-em-cpu,273108.625,171.59715628623962,0.14081838726997375,0.14010508358478546,172.69610357284546,10.0,2914232,222,1756.6587808211023,312.87008642845467,
30,100,01,5000,01,fast-laml-em-cpu,143372.265625,44.8141872882843,0.13262268900871277,0.14132492244243622,45.796446800231934,8.0,1276736,116,960.3334351983606,188.87902934998377,
30,30,02,5000,04,fast-laml-em-cpu,152088.890625,57.24551844596863,0.13199646770954132,0.14177218079566956,60.75165557861328,9.0,1205848,144,950.6846930141716,178.49008746864655,
30,100,02,1000,03,fast-laml-em-cpu,37473.6171875,6.891512632369995,0.10998611152172089,0.1513226330280304,10.075387716293335,8.0,538264,235,206.94672342175667,44.32070370178318,
30,100,02,500,01,fast-laml-em-cpu,19859.33984375,3.1714415550231934,0.10177247226238251,0.15331444144248962,6.586133003234863,8.0,588372,197,114.78697423136666,27.693599565533233,
30,30,02,5000,05,fast-laml-em-cpu,152308.375,73.71615648269653,0.1322830319404602,0.13994912803173065,76.06638050079346,8.0,1241696,151,936.9823518787264,176.24855663851687,
30,100,01,250,03,fast-laml-em-cpu,10065.4482421875,1.95914626121521,0.10532917082309723,0.14870448410511017,5.903376579284668,14.0,542988,191,62.37702376342577,16.153541871669518,
30,100,02,250,03,fast-laml-em-cpu,10765.96875,2.5690152645111084,0.13108882308006287,0.13889503479003906,6.526278495788574,20.0,552668,217,61.464567552397135,17.34852524955431,
30,30,01,500,03,fast-laml-em-cpu,19511.515625,4.5985424518585205,0.11058387905359268,0.14859426021575928,8.019166469573975,13.0,632920,43,120.10317825927154,31.075611705139842,
30,100,01,500,02,fast-laml-em-cpu,18672.283203125,4.384950876235962,0.11203072220087051,0.14657476544380188,8.042841672897339,14.0,642204,239,121.2685416090114,30.12553187104306,
30,30,01,10000,01,fast-laml-em-cpu,264035.0,176.09484362602234,0.13889387249946594,0.1397329866886139,200.889794588089,10.0,1538172,238,1772.8450019913087,316.0445505265096,
30,100,01,1000,01,fast-laml-em-cpu,35410.5703125,11.396781921386719,0.11824315041303635,0.15060748159885406,14.493032932281494,9.0,543876,76,222.90328087979088,48.61895157816365,
30,30,02,10000,04,fast-laml-em-cpu,272794.875,165.5602171421051,0.13659435510635376,0.14098688960075378,167.33163619041443,11.0,2810240,282,1769.9753627883347,318.29464815849116,
30,100,02,250,04,fast-laml-em-cpu,10490.0419921875,2.003455877304077,0.10367925465106964,0.15328900516033173,6.018693208694458,16.0,532188,213,58.89696921902967,13.550047317642074,
30,30,01,5000,01,fast-laml-em-cpu,146437.78125,48.35323667526245,0.1297685205936432,0.14160706102848053,50.04462957382202,6.0,1277176,125,969.2788465423345,200.02181731521867,
30,30,02,250,01,fast-laml-em-cpu,10805.701171875,1.650463342666626,0.10109299421310425,0.16152483224868774,5.6688783168792725,12.0,523616,185,63.25319875796596,15.99657370643366,
30,30,01,1000,03,fast-laml-em-cpu,35608.83984375,9.604636430740356,0.11811833083629608,0.1486104130744934,12.411191940307617,10.0,550488,260,228.6889239154947,55.20344916303828,
30,30,01,250,02,fast-laml-em-cpu,10169.5869140625,1.89200758934021,0.10513005405664444,0.15714159607887268,5.862880706787109,14.0,544024,189,65.62282210009987,17.016620772010974,
30,30,02,250,03,fast-laml-em-cpu,10872.7060546875,1.6403529644012451,0.1019463911652565,0.1556800901889801,5.590428113937378,12.0,540548,191,58.67258902748216,15.93306447531819,
30,30,02,5000,03,fast-laml-em-cpu,152496.375,28.127676010131836,0.1390404850244522,0.14054372906684875,29.138761520385742,6.0,1215968,90,922.9032237630388,172.24149051109183,
30,30,02,5000,01,fast-laml-em-cpu,151601.03125,43.26106405258179,0.13262508809566498,0.14177219569683075,45.43934488296509,6.0,1236088,124,933.6843615747571,172.98255523807737,
30,30,01,1000,05,fast-laml-em-cpu,35309.8359375,9.130295515060425,0.11504890769720078,0.1450013667345047,12.069154500961304,9.0,552640,263,227.14800451778686,52.79723909789022,
30,100,01,10000,05,fast-laml-em-cpu,259986.578125,136.03536009788513,0.14421796798706055,0.13849103450775146,139.72920083999634,8.0,2930376,282,1749.212611320586,311.0347685617015,
30,100,02,1000,05,fast-laml-em-cpu,37302.6171875,7.557467222213745,0.10638274252414703,0.1511523574590683,10.863001346588135,8.0,520424,165,214.60792990832587,51.30912427883259,
30,100,02,5000,04,fast-laml-em-cpu,151343.703125,40.225154876708984,0.13242292404174805,0.14125820994377136,43.263694047927856,5.0,1276884,116,907.2839423407337,164.8853415539539,
30,100,01,500,04,fast-laml-em-cpu,19085.126953125,5.326904535293579,0.11421136558055878,0.14871424436569214,9.27130913734436,13.0,665044,242,117.09711350655195,28.739503163709802,
30,30,01,5000,03,fast-laml-em-cpu,146064.328125,54.03944158554077,0.13127844035625458,0.14189422130584717,53.60926175117493,8.0,1264668,133,968.3266341965924,189.66228747539137,
30,100,01,250,04,fast-laml-em-cpu,9933.8720703125,2.2028183937072754,0.10505460202693939,0.15106427669525146,6.3868772983551025,13.0,561260,221,65.65223258796983,20.513910083719015,
30,100,02,500,05,fast-laml-em-cpu,20222.44140625,5.336455345153809,0.10888058692216873,0.15559595823287964,9.02349066734314,13.0,629192,39,116.82928593153234,29.883513569542465,
30,30,02,5000,02,fast-laml-em-cpu,151069.3125,57.382455587387085,0.13036349415779114,0.14355622231960297,58.49899744987488,10.0,1251488,140,963.9298812642974,189.62644599811628,
30,100,02,1000,01,fast-laml-em-cpu,37425.12109375,6.116865158081055,0.11221970617771149,0.1487116515636444,9.065178155899048,7.0,535256,245,217.730367369374,50.57166080988703,
30,100,02,5000,02,fast-laml-em-cpu,151855.359375,71.16787910461426,0.13161706924438477,0.13934281468391418,71.07218146324158,8.0,1246284,150,943.2725537339874,181.46036216626254,
30,30,01,250,03,fast-laml-em-cpu,10238.990234375,1.5625877380371094,0.09992176294326782,0.15672998130321503,5.453879356384277,11.0,508124,191,63.01444579299349,18.051901411504627,
30,100,02,5000,03,fast-laml-em-cpu,152131.265625,57.15965247154236,0.13386866450309753,0.14058147370815277,61.91079306602478,7.0,1255476,146,946.0140443865868,189.600294491314,
30,30,02,500,04,fast-laml-em-cpu,20096.6171875,3.05527663230896,0.10550405830144882,0.15303631126880646,7.007936477661133,11.0,646924,232,121.27072209013868,31.412737380456996,
30,100,01,1000,03,fast-laml-em-cpu,35184.48046875,7.715161323547363,0.1151551902294159,0.15256932377815247,11.078246593475342,8.0,551876,263,229.184698993865,53.33658163649435,
30,100,02,500,02,laml-ultrametric,20355.394189012186,97.78504572063684,0.13612535082072882,0.14683839329800477,,59.0,229036,74,61.81633569457622,6.572461965782366,optimal
30,100,01,250,05,laml-ultrametric,10120.061472865706,94.3822199916467,0.1350799020440146,0.15392485708028938,,131.0,218596,122,32.30392554708565,3.463288152244981,optimal
30,30,01,500,02,laml-ultrametric,19478.858003371093,108.30904491338879,0.12917845977483072,0.14781760549416556,,65.0,274884,117,70.93380387863706,8.661158616794333,optimal
30,100,02,250,02,laml-ultrametric,10827.259623011601,43.326338566839695,0.14250852843974765,0.13859241519389653,,59.0,224772,124,32.67690074191052,3.709955342551448,optimal
30,100,02,250,01,laml-ultrametric,10823.820063261333,52.028162164613605,0.1677028569298411,0.13017143728552205,,74.0,220272,124,33.124306640095426,3.6615699331647265,optimal
30,30,02,1000,01,laml-ultrametric,38077.27541436293,285.59736149199307,0.1265079091700054,0.14133968337991168,,87.0,466140,117,132.60988068688846,14.959539380909431,optimal
30,30,02,500,03,laml-ultrametric,20566.743898024197,57.61441254615784,0.12773208596327382,0.14806524826185904,,35.0,265308,114,68.88639888549304,8.036376366183093,optimal
30,30,02,1000,02,laml-ultrametric,37364.2404014438,146.33950027637184,0.11589392808944218,0.15250340667629209,,42.0,431724,85,136.2260745626866,15.412587022168026,optimal
30,30,02,1000,04,laml-ultrametric,37851.72995915603,246.893345778808,0.11661656242353671,0.14750056611990225,,70.0,412616,86,136.4678459410777,15.811735598917753,optimal
30,100,02,1000,02,laml-ultrametric,38011.5090447311,128.14064551331103,0.13537849838449112,0.14519179911630295,,37.0,467940,117,132.13845764857277,14.59575042927176,optimal
30,100,02,1000,04,laml-ultrametric,37978.17746683215,165.77300611138344,0.11207518503516073,0.1502722279268787,,45.0,465280,117,129.71714328369953,14.348523912028002,optimal
30,30,01,250,01,laml-ultrametric,10282.825248193154,67.50985473487526,0.11858153091945123,0.1571287521181417,,92.0,220284,68,38.57343184988044,5.347075474676452,optimal
30,100,01,500,01,laml-ultrametric,19077.904855408127,115.9012700021267,0.13032001274281663,0.15053637871654826,,79.0,276540,119,73.19931122891582,8.944757680887932,optimal
30,100,01,5000,05,laml-ultrametric,150331.1353381058,66.63902319036424,0.026030538901078516,0.17425019484950738,,4.0,4413052,37,14.75861641354342,0.03220509871968668,",failed_nu"
30,30,02,500,01,laml-ultrametric,20117.686550342132,143.5981160532683,0.11585052394910869,0.14833790359809387,,93.0,275004,119,69.05221398199627,7.72131139772833,optimal
30,30,02,500,02,laml-ultrametric,20038.73991317939,109.7824801756069,0.1135940410539509,0.1473551463303193,,67.0,274216,118,70.93984340820965,8.409350494350315,optimal
30,100,01,5000,04,laml-ultrametric,149962.43473010015,85.7825711145997,0.13044484837373732,0.14582096602984798,,6.0,4416588,44,14.786692401074891,0.03230583555531415,",failed_nu"
30,30,01,1000,04,laml-ultrametric,36567.35318083363,185.84565952140838,0.13553185368332377,0.14114039152979568,,56.0,460904,87,131.70102365745544,14.188550282029707,optimal
30,30,02,250,04,laml-ultrametric,10845.048531145716,63.774612464010715,0.12835778684455393,0.14438111437998236,,89.0,212992,123,36.76588091442247,4.590861736581825,optimal
30,100,01,5000,02,laml-ultrametric,152676.77376361823,208.55524463392794,0.7286116034752358,0.02879222272608754,,22.0,4413640,67,14.825647062646341,0.03241851050991169,",failed_nu"
30,30,01,500,05,laml-ultrametric,19460.598981304473,57.57351526338607,0.11294609630547689,0.15854172775378786,,37.0,274564,119,69.16914415895306,8.235627797828625,optimal
30,100,01,500,05,laml-ultrametric,18953.075417852633,84.14576751738787,0.13137828013023622,0.14364823541430993,,52.0,232248,70,66.73676396170953,7.828375084332042,optimal
30,100,01,1000,02,laml-ultrametric,35823.46219343503,268.3596492540091,0.1386617606223246,0.1451205270744626,,83.0,456000,117,137.28355901684884,15.614257825510313,optimal
30,30,02,250,02,laml-ultrametric,10664.593035158174,70.30246774386615,0.13296826830075434,0.15311785779771703,,97.0,223652,123,34.97234554826497,4.2390613372127035,optimal
30,30,02,500,05,laml-ultrametric,20400.575422004713,60.74144428409636,0.12271964432080372,0.1424185161040696,,38.0,274392,118,66.76671191795862,7.462905701921921,optimal
30,100,02,500,03,laml-ultrametric,20329.32277357087,194.82969950512052,0.11622399230191807,0.15178328071480843,,128.0,286008,89,66.07702510917227,7.899765677669712,optimal
30,30,01,1000,01,laml-ultrametric,36244.97819148457,383.9614751096815,0.14011166380884452,0.14371608876036493,,121.0,452348,117,140.11686448961714,16.35443410097618,optimal
30,30,01,5000,05,laml-ultrametric,154826.02047334317,175.66421561688185,0.6071042760201617,0.04794122921088426,,18.0,4414192,63,14.94346393480869,0.03307568503935177,",failed_nu"
30,100,01,1000,04,laml-ultrametric,35914.02439350095,202.59729865193367,0.11779406185499572,0.15483795241742207,,57.0,471020,89,140.3700087821507,16.029447443074837,optimal
30,100,01,5000,03,laml-ultrametric,152664.51184499686,200.83593269158155,0.6600552049842462,0.03833210330320302,,21.0,4416064,66,14.734375364055309,0.03178493664136029,",failed_nu"
30,30,01,250,04,laml-ultrametric,10301.86265410497,33.930087476968765,0.1531208100460957,0.13912855194347,,48.0,212808,123,35.52577425227946,4.047914019111663,optimal
30,100,02,5000,05,laml-ultrametric,158097.3851709899,129.69575876835734,0.3196813357185711,0.10048660097596693,,12.0,4413156,55,15.52601686672029,0.03571160012811929,",failed_nu"
30,100,01,250,02,laml-ultrametric,10102.984707170106,42.81564515084028,0.1153734303305638,0.14971706996810843,,53.0,173864,51,39.383068511518715,5.1896687863361235,optimal
30,100,01,250,01,laml-ultrametric,10184.701041879445,70.88713323883712,0.1415287385563457,0.14690843906715062,,92.0,211108,63,37.17413539724754,5.139626240374811,optimal
30,30,01,5000,02,laml-ultrametric,153309.54769617983,118.24059847090393,0.33948736185045625,0.09472449934530473,,11.0,4414564,53,15.021499165863228,0.033464820927938246,",failed_nu"
30,100,01,500,03,laml-ultrametric,19243.273208330655,130.83236156124622,0.16016800761384065,0.13375273730985304,,86.0,275188,118,70.27206563314317,8.07870030134612,optimal
30,30,02,1000,03,laml-ultrametric,38474.10791948522,198.3452711533755,0.11534089411805198,0.15123120272794108,,57.0,465644,116,127.68971095422397,14.349762860076673,optimal
30,30,01,500,01,laml-ultrametric,19274.397908970226,123.43278708960861,0.1313209672419015,0.14544345421179675,,77.0,275280,118,70.59142955345206,8.697237349240194,optimal
30,30,01,1000,02,laml-ultrametric,36331.42393457438,371.9212480727583,0.14348288627276298,0.1399809833265935,,118.0,418668,94,130.17600748061454,14.58039165688469,optimal
30,100,02,500,04,laml-ultrametric,20290.414677498175,52.491786198690534,0.13638461478811328,0.1446679391883206,,34.0,264220,120,67.40815233064849,7.677745909246797,optimal
30,100,02,250,05,laml-ultrametric,10704.187348910533,53.76313389651477,0.11561924483466822,0.15202985054647936,,63.0,178272,42,32.997187944926054,3.488092020604998,optimal
30,100,02,5000,01,laml-ultrametric,162948.57252170861,260.2360707176849,0.7847568730957116,0.019900800488936422,,30.0,4416312,71,15.026200017988955,0.03306351000488264,",failed_nu"
30,100,01,1000,05,laml-ultrametric,35741.795839882376,321.4598610633984,0.13318510536459205,0.14640655434462949,,100.0,458624,100,138.40513849272102,16.345536564009397,optimal
30,30,02,1000,05,laml-ultrametric,37903.98758203508,230.06271785497665,0.1283115429759505,0.1419879566226821,,66.0,413060,93,132.51462315689037,15.039798545301272,optimal
30,30,01,250,05,laml-ultrametric,10304.038601074933,69.6013172538951,0.13856688801536432,0.1439996807200609,,101.0,246252,123,33.72011035956078,3.873354621887831,optimal
30,30,02,250,05,laml-ultrametric,10818.777322841073,24.45134248677641,0.14189231301059368,0.14112641681621543,,33.0,218220,122,31.40013151293928,3.3927529969656316,optimal
30,30,01,500,04,laml-ultrametric,19227.31867815974,138.71890209242702,0.12355193433458533,0.14576746602784058,,91.0,275560,117,65.57247499697458,7.201419808544054,optimal
30,100,01,5000,01,laml-ultrametric,150239.99047122544,135.96280503366143,0.44686927137732707,0.07491202565129076,,13.0,4415512,56,15.540879842207124,0.03525758167728175,",failed_nu"
30,30,02,5000,04,laml-ultrametric,159889.4468196634,161.70038094185293,0.5752561039619799,0.050842857296581535,,17.0,4411812,61,15.141482431398979,0.034065061644064656,",failed_nu"
30,100,02,1000,03,laml-ultrametric,37957.79388301849,328.9932604432106,0.1262519886855908,0.14678045791556388,,99.0,461788,99,124.20826747848612,13.05279199598383,optimal
30,100,02,500,01,laml-ultrametric,20132.67774627671,70.48528396058828,0.12434939679721048,0.1454915911432526,,43.0,262224,68,66.09986348467964,7.306115283344829,optimal
30,30,02,5000,05,laml-ultrametric,157991.22135571518,73.626658488065,0.04573004628182208,0.1666866495562419,,5.0,4408972,41,15.562747839287349,0.03583085079834607,",failed_nu"
30,100,01,250,03,laml-ultrametric,10210.558911944081,103.1012858832255,0.12164021131619683,0.14353886922117384,,137.0,214044,121,36.75912263600909,4.865622990958001,optimal
30,100,02,250,03,laml-ultrametric,10909.304136578327,97.50321795698255,0.15997511635042022,0.1271787185419786,,132.0,221096,123,31.970222250869153,3.5981385710161664,optimal
30,30,01,500,03,laml-ultrametric,19789.319682490193,58.62295136041939,0.14306977141710864,0.13554869523608057,,40.0,276056,119,66.38260565268138,7.5236320979753675,optimal
30,100,01,500,02,laml-ultrametric,18976.621564077668,102.15248603187501,0.12420837422582597,0.14412435318215697,,64.0,274440,119,71.76590073495237,8.999507814111327,optimal
