true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,startle_rf,cassg_rf,problin_rf
s25,75,10,r05, 0.20884871021485563, 0.04250506003412446, 0.20937278710239776, 0.041627161285859964, 0.20563871589334323, 0.0456373764754129, 0.04413428824179352, 0.2065863490865124,7270.935800634748, 7164.132879653439, 7403.095352228579, 7144.1126094559995, 7126.9687273665795, 4776.319639381456, 5337.980320583563, 4846.447641852347, 4786.18881395121, 0.497976, 0.613360, 0.360324
s50,50,01,r01, 0.1465565766480789, 0.14093347987212215, 0.1471237403207048, 0.13664317815151078, 0.14376052848494866, 0.13368951629420267, 0.14381073394966548, 0.1409219859830571,7121.475700785034, 7030.58063915185, 7568.725202983523, 6987.352271655604, 6983.458318010732, 4897.905420232661, 5842.595583204086, 4977.830979425387, 4913.908424363686, 0.360324, 0.548583, 0.251012
s50,50,01,r02, 0.14146165783592202, 0.1497376693397268, 0.13474917677026718, 0.16819571180562334, 0.13430027151207147, 0.1486809300685658, 0.15524984670466846, 0.13504607644293132,6978.07886950746, 6928.784280765834, 7553.657440209867, 6854.978179398631, 6863.578677274621, 4711.920623958162, 5754.446579314568, 4803.198579745362, 4741.2292069492505, 0.469636, 0.611336, 0.352227
s50,50,01,r03, 0.14520341945536466, 0.13809047748718878, 0.1360209626957882, 0.16245476002038498, 0.13836511065636858, 0.14121170178687487, 0.13421494309963, 0.1431427832424289,7168.1670957664655, 7097.89879281105, 7600.521646253806, 7030.656913739466, 7047.416398576542, 4990.5271440550905, 5846.539573961962, 5072.3662886005, 5006.2439101758855, 0.489879, 0.603239, 0.372470
s50,50,01,r04, 0.14358599294276722, 0.1518321964700712, 0.14039138107695556, 0.16443728752321435, 0.1402872899765676, 0.14485285818348506, 0.15013897007321714, 0.1406604123217266,7115.831686201661, 7046.680982222871, 7706.994099699267, 6984.75578063806, 6985.304281178381, 4861.412543801489, 5931.1263305300035, 4935.289936877259, 4874.088528000795, 0.396761, 0.558704, 0.279352
s50,50,01,r05, 0.14826875169105894, 0.130629868915735, 0.14723530848341465, 0.1320951033890939, 0.1439787104639021, 0.12653751246152847, 0.1372331851907135, 0.14207236228992018,7169.516643147481, 7083.3385079169375, 7578.804598773207, 7031.928696637465, 7024.021083579415, 4986.984069539332, 5883.875699018051, 5070.493714950847, 5026.952064478519, 0.437247, 0.611336, 0.336032
s50,50,02,r01, 0.1385207707848068, 0.15390987265313283, 0.1295646432472993, 0.17437340252885547, 0.13744560410898182, 0.14714848609714964, 0.1525394147462288, 0.1358295341875422,7123.647619347811, 6995.577622844739, 7616.645270622251, 6991.9070949836305, 6962.3379841584665, 5305.841241862976, 6417.755558634259, 5372.678513372182, 5314.851900405263, 0.340081, 0.613360, 0.246964
s50,50,02,r02, 0.14376450039862135, 0.14670106047928938, 0.14437671709910838, 0.13398552815363352, 0.14141795374968258, 0.1400049774098746, 0.14943353790228414, 0.13985173446507027,7158.086756762896, 7066.826620838004, 7468.093687215245, 7026.876949963337, 7027.321245756615, 5431.00876785333, 6262.425146411165, 5498.137847965562, 5434.841747651418, 0.412955, 0.558704, 0.311741
s50,50,02,r03, 0.14456523278441816, 0.14806728828695992, 0.13985423953837509, 0.1608783119932406, 0.14177540995652071, 0.1418052872714481, 0.15376815474982092, 0.13919534641148648,7355.99120115168, 7271.0818759004205, 7603.554034942449, 7217.235094053273, 7207.924083050402, 5753.4111914233135, 6441.491700859901, 5830.866174872881, 5770.3206590653535, 0.425101, 0.544534, 0.315789
s50,50,02,r04, 0.1475322719027089, 0.13748051771738606, 0.14276868054902817, 0.1486085456152235, 0.14044147098245255, 0.14984230421572595, 0.14998223096066013, 0.13968860090924784,7165.835536309847, 7060.356193197641, 7580.623616299468, 7025.205603985172, 6995.266632685248, 5400.275083666828, 6434.488209262538, 5505.281793325981, 5419.110188775138, 0.417004, 0.615385, 0.279352
s50,50,02,r05, 0.14267142594241827, 0.1345526841534796, 0.1368581861154783, 0.14705598977372447, 0.13686866533049133, 0.13823296385802697, 0.1384687672397486, 0.13694514855694317,7358.86023072073, 7298.499967672261, 7852.295331292328, 7229.100616165433, 7236.299864110696, 5878.64517885831, 6923.424292857775, 5905.9715975403915, 5910.671889976148, 0.380567, 0.627530, 0.311741
s50,50,03,r01, 0.15979410994356974, 0.11847214811330556, 0.1447879197193438, 0.15422874900132189, 0.15141425723915738, 0.12961962539906438, 0.13334043559190156, 0.14927776780005964,7584.122682558478, 7491.512085013505, 8064.070654519182, 7422.276679384955, 7409.081371009793, 6010.173713248814, 7084.787606032683, 6078.2635318374205, 6024.285084720938, 0.425101, 0.595142, 0.291498
s50,50,03,r02, 0.15555713531859325, 0.1254828267659388, 0.1528985011306977, 0.12795720665376628, 0.15105160057695308, 0.12719964696364494, 0.12549307928758857, 0.15158916136633083,7474.247860653676, 7380.083466261086, 7885.896549836981, 7326.715857277422, 7318.543170990446, 5929.55157953509, 6990.059268669905, 5955.412726906503, 5929.851142308215, 0.384615, 0.576923, 0.234818
s50,50,03,r03, 0.1552001729291718, 0.10240238374813489, 0.1552651333304236, 0.10897212888458317, 0.15163335176068743, 0.10558139883661793, 0.10939721692662141, 0.14930257270902866,7600.194149302651, 7486.574519004376, 8152.903124119418, 7451.243978339319, 7448.4448913824035, 6142.830139059178, 7451.258011856672, 6152.791701404885, 6170.283087853248, 0.376518, 0.566802, 0.275304
s50,50,03,r04, 0.145930367245302, 0.1229728522556257, 0.1428171777520938, 0.12479741896854417, 0.14108456048362006, 0.1267715698776265, 0.11946890521727464, 0.14386091917519034,7511.449487589872, 7362.824286411855, 7848.617238390815, 7346.703242960485, 7321.574008806253, 6038.51122297352, 6921.745138535762, 6118.377643884667, 6055.305245808055, 0.356275, 0.552632, 0.218623
s50,50,03,r05, 0.14607985372304763, 0.10978432883853306, 0.1430790771579854, 0.11989007891205497, 0.14087352002968082, 0.11729828759620078, 0.11055046848600952, 0.142262091077699,7523.690914785118, 7422.409061533706, 7891.251040383231, 7374.964290919119, 7370.804934391155, 6112.503173167411, 6994.298210835043, 6118.177984300642, 6124.736721089224, 0.356275, 0.538462, 0.291498
s50,50,04,r01, 0.1393539159438325, 0.14964037918334683, 0.13451120362798016, 0.16484258204190574, 0.1370992983869045, 0.14109456002552695, 0.14654174440596537, 0.13573501076355518,7000.500948979592, 6927.433688325948, 7310.631970862517, 6860.348431543196, 6857.140899517624, 5087.309883891611, 5801.803982926298, 5125.461466121996, 5112.723107329475, 0.376518, 0.532389, 0.218623
s50,50,04,r02, 0.1371373134986892, 0.15514407126838636, 0.13364526120488743, 0.1639278555871568, 0.13769482691601764, 0.13868158997179186, 0.15351584485577105, 0.1346050179907616,7065.910952237225, 7033.8210367679685, 7565.214959167626, 6939.526262847023, 6981.540404473383, 5234.597340991663, 6162.417478749642, 5217.993497697436, 5263.193121524675, 0.396761, 0.558704, 0.303644
s50,50,04,r03, 0.13628626683895456, 0.15558215283644405, 0.13442143819211042, 0.15854813323680772, 0.13647279971755333, 0.1329752008851646, 0.14077223930372737, 0.1336844245723201,7034.147493973893, 7007.146869013599, 7522.528263244474, 6912.126419739846, 6907.015643362387, 5186.469904393876, 6092.125771196316, 5230.017503608677, 5200.061412120176, 0.360324, 0.599190, 0.222672
s50,50,04,r04, 0.13330269580025017, 0.16414397080642837, 0.1327118779841406, 0.1667834903431987, 0.13467443925230624, 0.13823654772998917, 0.14641117088308014, 0.1341342202792802,7090.240074730674, 7032.739412456844, 7491.977421579855, 6946.266168113627, 6959.869944085104, 5256.089256650075, 6096.167432858803, 5281.776979173916, 5259.437445720375, 0.376518, 0.582996, 0.299595
s50,50,04,r05, 0.13057187192039404, 0.17845420748306745, 0.12655264644576672, 0.1796158767214936, 0.13306280863271325, 0.15075003779773036, 0.15494889163072692, 0.13189531558112896,6863.151632240562, 6821.720330433833, 7360.7369486532625, 6717.046493559049, 6734.293227018162, 4957.347220089987, 5890.272548651057, 4950.4463219375175, 4961.940856774396, 0.352227, 0.558704, 0.242915
s50,50,05,r01, 0.1416369058818643, 0.15238257067778027, 0.12677301840944724, 0.19358673674068516, 0.13851919538604981, 0.13735930914680575, 0.13936505846876482, 0.13935942660142306,6995.598262101437, 7003.455424922772, 7456.003744516588, 6853.8245126236625, 6932.500137939852, 4842.657234463064, 5548.930205155007, 4815.9650283042965, 4887.399822054086, 0.514170, 0.611336, 0.445344
s50,50,05,r02, 0.15073786757681537, 0.15758118631687834, 0.13109891837340398, 0.2049569217217533, 0.14915291840592537, 0.14126023754333358, 0.1690043105452074, 0.14064073093961924,7070.943629383947, 7123.2866605256, 7481.629415753317, 6938.218256557088, 7039.271510451209, 4822.627528800179, 5503.231951014007, 4728.234511611556, 4876.14142111465, 0.441296, 0.670040, 0.376518
s50,50,05,r03, 0.1445066627072304, 0.15233550403964266, 0.12831143699605854, 0.20451039734794083, 0.13929215753266505, 0.1500983584831991, 0.15872495312076926, 0.1386845926897484,7063.704141322699, 7066.253938460868, 7521.128661096192, 6934.025475686465, 7004.237721006456, 4837.794135733703, 5573.885377926061, 4815.133627080023, 4852.730303111832, 0.502024, 0.639676, 0.368421
s50,50,05,r04, 0.1382155142673968, 0.17161373483719472, 0.1312332993945501, 0.19079569268394636, 0.14154146047602537, 0.1295771351304853, 0.1408591253030214, 0.1397145893717444,6852.1704902515, 6961.115565178586, 7436.702284836105, 6729.48937315189, 6857.985859025126, 4682.978427749992, 5463.711985828681, 4566.577307915954, 4724.291493144393, 0.461538, 0.578947, 0.331984
s50,50,05,r05, 0.14571341736289722, 0.15291570842029623, 0.13641614065228075, 0.1803851623782346, 0.1442511647915589, 0.13125977924659993, 0.14346864631200992, 0.14090555869281954,6900.150306206633, 6981.579594265106, 7244.539441455735, 6751.844118533742, 6882.214339478347, 4656.278979083422, 5114.1716241637605, 4517.477827403685, 4711.501949776778, 0.518219, 0.599190, 0.429150
s50,50,06,r01, 0.14055528726642694, 0.13879281132555502, 0.1356793846120706, 0.1573255857100009, 0.1305438237387769, 0.14267678773393455, 0.14183847979258216, 0.13274655101472224,6749.045267650433, 6713.684999780656, 7078.710241402347, 6618.161623151905, 6648.47049593315, 5077.483214060612, 5660.08167082467, 5077.0917646641865, 5083.586058506075, 0.388664, 0.481781, 0.303644
s50,50,06,r02, 0.1369892696926058, 0.1566346291188645, 0.1355957711455282, 0.16284028833775693, 0.13189309108520905, 0.14774752138018019, 0.14981295208363243, 0.1336230349096378,6561.727235533079, 6485.710825710274, 6883.563544132887, 6422.651120309626, 6426.057425338041, 4707.513494902964, 5440.905318995182, 4779.230164937578, 4726.090403366731, 0.433198, 0.538462, 0.331984
s50,50,06,r03, 0.1418853080947395, 0.14718853127547635, 0.12985987612963776, 0.18592576687000437, 0.13351392871985984, 0.14719072289381008, 0.14462801784249052, 0.13416218519863343,6789.252110484756, 6697.994094141499, 7138.260067625043, 6640.339962394444, 6612.225865291252, 4998.681528192853, 5735.055464923083, 5087.420152138426, 5016.146420061325, 0.364372, 0.589069, 0.287449
s50,50,06,r04, 0.1444564205578216, 0.15464168286514532, 0.1446082607012929, 0.15962016667523657, 0.1386906471005184, 0.146344076879329, 0.15496763709303144, 0.13725632416290692,6769.579386826639, 6710.711860316912, 7181.150115839878, 6640.803330731836, 6641.517863889921, 4954.737409269004, 5781.877025833593, 5037.104047665431, 4994.5164354508215, 0.396761, 0.603239, 0.315789
s50,50,06,r05, 0.14652453852422373, 0.143808756423607, 0.14547324857051383, 0.15210282653325202, 0.14282889006455843, 0.1315687100817587, 0.13651935159234024, 0.14232774595412573,6708.984081922257, 6669.53584973986, 7016.399314900709, 6580.41560772736, 6601.438766064021, 4891.964671141567, 5497.707013258282, 4906.228552973327, 4919.494433181539, 0.453441, 0.544534, 0.348178
s50,50,07,r01, 0.1425690306286916, 0.15532923563894702, 0.1442678828755494, 0.15214257084242272, 0.14185668079834313, 0.1407775185331396, 0.14402048144313037, 0.1410393843588661,6948.726996842095, 6900.347273744987, 7290.891542738962, 6808.170490008308, 6817.37397844019, 5270.0533137462335, 5971.129244068815, 5250.987021163441, 5261.2265796506745, 0.400810, 0.599190, 0.291498
s50,50,07,r02, 0.14468475897816557, 0.14774864677707003, 0.13711905197019725, 0.16639399344400382, 0.14126698403604657, 0.14257158243071189, 0.1423986003825894, 0.14161813018642244,6870.56152556619, 6824.017803380142, 7187.442159049926, 6742.98157936821, 6755.131955121158, 5027.908503935878, 5710.316563540557, 5075.356621072896, 5048.942831009297, 0.331984, 0.544534, 0.263158
s50,50,07,r03, 0.14041260835899533, 0.14393350941354277, 0.1390800334433478, 0.1420323249115946, 0.13930549041238588, 0.1374717314481065, 0.1368532855865533, 0.13957461463034518,6934.3091840501465, 6817.6243387840705, 7196.041156878147, 6800.023480932733, 6773.605272207972, 5198.938352270275, 5915.417856138671, 5287.475977736089, 5209.04526681202, 0.352227, 0.538462, 0.271255
s50,50,07,r04, 0.13403051123919232, 0.17360087880840702, 0.13770968989328575, 0.15607243295573564, 0.13641819742472516, 0.143572507363965, 0.15197877294732168, 0.1333872610099008,6820.586051241471, 6790.078910228267, 7176.26424645272, 6700.814901891291, 6726.29709589738, 5084.6053496158165, 5841.5108637410385, 5101.737996999339, 5098.923063920466, 0.380567, 0.566802, 0.287449
s50,50,07,r05, 0.1476184333855919, 0.14097117594768002, 0.1434336993336886, 0.15011220019551577, 0.14450060434408768, 0.12608237284041693, 0.12688392064111828, 0.14456384897245425,6800.892512218617, 6754.79834837461, 7199.540093167948, 6672.171487790623, 6678.1198032792745, 5022.8479684316635, 5790.760023808981, 5056.154577477812, 5044.750623745178, 0.372470, 0.568826, 0.263158
s50,50,08,r01, 0.14947454457527667, 0.13247967325348473, 0.14758508762369857, 0.13917246116111312, 0.1444262295102217, 0.1370973101058133, 0.13508842046778696, 0.1451667999799933,6650.4951981417025, 6589.273511479039, 6991.2548328047105, 6525.627168971429, 6524.718641735098, 4239.676526476033, 4861.999646932271, 4287.682778228095, 4279.433919900728, 0.404858, 0.548583, 0.251012
s50,50,08,r02, 0.14533939045122696, 0.13213677847922206, 0.14272393046934015, 0.14650327009466205, 0.1432537483583037, 0.12306237622415236, 0.12922100544417883, 0.14083662139462455,6634.590307394544, 6638.108725422753, 7057.415395573674, 6520.02094466281, 6516.095021155268, 4300.0125916931975, 4927.325481433841, 4332.244711564995, 4300.801218347156, 0.437247, 0.603239, 0.291498
s50,50,08,r03, 0.14018559954732976, 0.13929761321266879, 0.1417067843482629, 0.13957868297526982, 0.13887336678705278, 0.12533874685895005, 0.13484506061570262, 0.13725124861244603,6596.8088728741395, 6613.615717053562, 6990.885892576714, 6461.799860443556, 6529.405921476017, 4347.246812846579, 4946.547388991866, 4337.486637655486, 4389.881179987774, 0.473684, 0.607287, 0.360324
s50,50,08,r04, 0.14508380005862287, 0.1411166244361782, 0.13440504842125553, 0.16753498349189572, 0.1437046928478251, 0.13116141649534294, 0.13909005736080665, 0.14182467185839806,6563.747666021906, 6527.011428515092, 6982.172350718757, 6438.194489046521, 6432.178114039584, 4238.72033269615, 5020.150668061029, 4297.910049827014, 4232.465326841567, 0.477733, 0.595142, 0.344130
s50,50,08,r05, 0.1518452747092898, 0.1494099657874089, 0.1443712098006073, 0.1671291641922016, 0.1468177368825871, 0.1370681982240117, 0.1408843363266741, 0.14789101218624426,6673.808866059888, 6698.193814495788, 7109.362013704826, 6555.406178360276, 6574.7241182575, 4280.004812521216, 4934.835258641854, 4301.597870730137, 4275.535435419342, 0.481781, 0.568826, 0.372470
s50,50,09,r01, 0.14199644791131352, 0.14810957007955966, 0.1346320623172991, 0.17384247334752945, 0.13629968700491907, 0.14838056736378402, 0.14507242773367088, 0.13734486078010644,6963.2652077363, 6908.086211449046, 7329.574454308607, 6829.396377070663, 6811.318716283348, 4979.757110120797, 5668.478962490799, 5029.222316054732, 5006.8871941972675, 0.445344, 0.623482, 0.279352
s50,50,09,r02, 0.14549753311758393, 0.13876894875823725, 0.14682048180058113, 0.13351067319702672, 0.1410706550189973, 0.13674859276466605, 0.13214228415596765, 0.14351695370175613,6965.388843555458, 6877.383421973889, 7297.273792992579, 6837.196044021899, 6828.110671232876, 4950.736259095959, 5619.558610430814, 5024.866858444248, 4980.782514211206, 0.408907, 0.623482, 0.315789
s50,50,09,r03, 0.14529606298231876, 0.18057220156699255, 0.14230163574283536, 0.1790315609860458, 0.14108565260649625, 0.17012907831151408, 0.1765217445319222, 0.14113964689195954,7079.802597312993, 7045.343357277157, 7357.267694883767, 6947.910229658598, 6974.607818237259, 4993.590170342473, 5667.904675243475, 5074.168447731951, 5062.570729580589, 0.453441, 0.593117, 0.368421
s50,50,09,r04, 0.13944140910781141, 0.18540992434955547, 0.13619121582158009, 0.19064693423059054, 0.13192535928107751, 0.18291949588473377, 0.1910694999276645, 0.1303313895497634,6782.27105974844, 6714.001268445905, 7117.67112248367, 6646.17801390141, 6638.801191305925, 4620.2977180800235, 5289.659689569697, 4689.383249831685, 4646.333767630249, 0.421053, 0.558704, 0.303644
s50,50,09,r05, 0.14049613956042856, 0.16660183703387574, 0.13881452456430976, 0.16808492213775078, 0.13661299462054638, 0.15702512162719684, 0.16375076592522528, 0.1362881275021045,7002.981024538508, 6924.190423166703, 7265.605264788129, 6872.805054762003, 6872.160912438481, 4950.464055528444, 5589.426444202541, 5037.912603822989, 4994.405887034495, 0.412955, 0.534413, 0.279352
s50,50,10,r01, 0.14689735018785183, 0.13255848204949938, 0.13895965267987095, 0.14474976280182247, 0.1372927523340358, 0.14113133303291223, 0.14236172081723536, 0.13699436938215764,6935.697971776325, 6962.840672366555, 7191.865220343524, 6792.288741095735, 6872.657352789771, 5015.702833835615, 5582.432878946317, 4937.2455479592945, 5062.330387100902, 0.485830, 0.574899, 0.408907
s50,50,10,r02, 0.15107629380887969, 0.12538461133217524, 0.14111479367311627, 0.14753187034204163, 0.14223737005497483, 0.13000710194303516, 0.13275947990206458, 0.142552268729674,6766.020902126157, 6665.525856350167, 7132.416292910597, 6609.1992149935795, 6593.725361499768, 4529.036833179524, 5469.484644872972, 4650.848662065403, 4583.461872570182, 0.425101, 0.611336, 0.299595
s50,50,10,r03, 0.16007212248596034, 0.10926832498972143, 0.15386968119553374, 0.11919010768265342, 0.15099624786403235, 0.11606351538763636, 0.1238998083300862, 0.14863350049006135,6926.22892399546, 6918.335179464739, 7214.673105202268, 6788.0558768517385, 6836.041239615986, 4900.140031179987, 5486.425768428784, 4865.320625256881, 4948.049866425438, 0.530364, 0.609312, 0.429150
s50,50,10,r04, 0.15158408328583897, 0.11624805928527304, 0.14501780618253918, 0.13252612836483116, 0.14851487820447443, 0.11236603287053781, 0.12154197200252452, 0.1456293133186154,6848.919507896636, 6727.812591611713, 7102.71381101796, 6708.630732839202, 6676.442417666665, 4711.546309131283, 5422.735094200591, 4813.551868033397, 4728.76250493398, 0.485830, 0.613360, 0.360324
s50,50,10,r05, 0.14151293110171356, 0.12623118358198923, 0.13017928897812137, 0.1498931674988655, 0.13119361677260297, 0.13713397744691716, 0.1400448087344392, 0.1322608891130825,6712.113427739473, 6646.700796117851, 7134.666353255103, 6581.8129177088895, 6582.417478661671, 4727.0795533491055, 5589.53469736157, 4788.473277232224, 4746.083341326017, 0.469636, 0.617409, 0.348178
s75,25,01,r01, 0.08233816926437855, 0.2642105403296542, 0.08501848192300299, 0.2522914649991847, 0.0804108694453737, 0.2148452060766031, 0.25072630695179793, 0.07085742746682153,5575.105734047922, 5669.3637982675555, 6109.866241525018, 5424.53778036947, 5492.334665185448, 3813.2116748686503, 4395.328479935089, 3830.8946556057585, 3845.391361040198, 0.522267, 0.587045, 0.384615
s75,25,01,r02, 0.08381274674449936, 0.26576583682206695, 0.08212997220047782, 0.265296598161583, 0.08467749669989683, 0.2120218120443522, 0.22182103896037983, 0.08481387767378486,5750.770926195846, 5806.880202373017, 6473.380964050893, 5624.36723353802, 5648.359371137946, 3981.338234241535, 4865.582123141573, 4070.801031306444, 4011.5742213235644, 0.566802, 0.706478, 0.417004
s75,25,01,r03, 0.07597117847422809, 0.26198242209375616, 0.08546221027816062, 0.22851807198004706, 0.08036582141447811, 0.20940130922015565, 0.22529332609854508, 0.07720415666405771,5842.0519536399215, 5942.785928198221, 6536.821752200928, 5722.278720334525, 5771.144397206322, 4259.21497017542, 5207.6753142745365, 4232.314393253503, 4276.872908530759, 0.526316, 0.627530, 0.315789
s75,25,01,r04, 0.07556186595596998, 0.2560864554746819, 0.08343605771360497, 0.24264502905800855, 0.07398276846956062, 0.2119045102722424, 0.22705384101958384, 0.07203882983411172,5632.01603565498, 5674.935276983002, 6323.191793791658, 5501.895549277267, 5524.601122338199, 3933.3553070578446, 4831.118001202073, 4059.9381856436803, 3982.5498126979146, 0.477733, 0.692308, 0.364372
s75,25,01,r05, 0.08474110593104084, 0.24238641400369784, 0.08823058319748825, 0.22855072779876842, 0.08212569955960157, 0.21174851688748836, 0.2227557564020876, 0.08215823824278971,5841.123695775662, 5848.510140775208, 6393.458749801943, 5701.794283473684, 5733.869997929741, 4136.721478579076, 4867.155621289793, 4181.070930274621, 4166.899031952423, 0.473684, 0.629555, 0.344130
s75,25,02,r01, 0.06825175231607912, 0.2558015915526685, 0.06475196016098415, 0.277614179056887, 0.06811157956811188, 0.23998511400694747, 0.25167133858779517, 0.06304134243983664,6849.730178605656, 6810.222703724311, 7296.707050975254, 6729.648354809967, 6735.796299543219, 6104.562203348725, 6919.073973411797, 6081.300477573477, 6121.686560394668, 0.327935, 0.487854, 0.157895
s75,25,02,r02, 0.07732307389661193, 0.22558162052952604, 0.07227889654870719, 0.24120159689698623, 0.07085982039412694, 0.2151652754586246, 0.21585104691972418, 0.07114249399898587,6660.820790958952, 6666.2603830377975, 7146.70949256977, 6533.970622232594, 6530.201768874386, 5876.70397537166, 6681.770809840884, 5888.358330998436, 5850.756491864306, 0.352227, 0.431174, 0.121457
s75,25,02,r03, 0.07495947898392702, 0.22384178452363065, 0.07009914991541205, 0.24204600594373227, 0.07426235701613991, 0.20954671247297077, 0.21271525466884747, 0.07197949053894569,6765.062052118233, 6697.025361933006, 7255.485496469938, 6642.793583472821, 6626.9974732153605, 5983.269218271662, 6936.725626895355, 6034.761563705232, 6036.48508113053, 0.287449, 0.528340, 0.153846
s75,25,02,r04, 0.07023753541283045, 0.2640667680492097, 0.06110243933886052, 0.30291638784996266, 0.06848518498502978, 0.2365953079773858, 0.23844211631122428, 0.06782893944594805,6703.384903542169, 6737.379440314284, 7219.074112610813, 6579.0295589608895, 6567.794419902824, 5896.127521540059, 6636.592283558497, 5886.054194146518, 5852.364483157199, 0.340081, 0.483806, 0.182186
s75,25,02,r05, 0.07218254692223704, 0.2394090421351571, 0.07037984204428527, 0.2598948545907727, 0.06732270293063881, 0.22868790444674375, 0.23114622043259248, 0.06624941491846792,6844.3539788388425, 6796.327508778428, 7325.043712362455, 6709.337446356585, 6703.461239974881, 6047.565652013151, 6842.090354419534, 6098.38238200393, 6074.151287162086, 0.291498, 0.439271, 0.170040
s75,25,03,r01, 0.0807256100829155, 0.25455152464225755, 0.0753654058213933, 0.2772173143226645, 0.07719399700723956, 0.22480295213420443, 0.2323635819492253, 0.07673297235402136,6174.3407049731195, 6184.613819925476, 6725.760657236221, 6041.540959593763, 6071.228931280638, 5285.593798123064, 6112.3896491278965, 5293.517338044601, 5305.406460602137, 0.336032, 0.524291, 0.206478
s75,25,03,r02, 0.07735375580324072, 0.2703634738729655, 0.06301102691261487, 0.3307551885823022, 0.07240392922962209, 0.24448161855681425, 0.2541660115366428, 0.07181594200066846,6110.095582980615, 6156.829075506841, 6639.701288278209, 5979.067896582998, 6030.372334946293, 5178.0164199655455, 5810.080907386999, 5152.547527037236, 5165.052312544119, 0.421053, 0.532389, 0.259109
s75,25,03,r03, 0.0852503868418509, 0.27320841516582806, 0.07916682858164548, 0.31603169142370724, 0.0816804354653786, 0.2360440363902468, 0.2451490490965671, 0.08047298104446564,6138.209460610479, 6188.137532623753, 6729.130628516096, 6007.2114412462215, 6020.7810153964365, 5040.774142892046, 5774.484888716861, 5087.553693001115, 5062.853737867495, 0.457490, 0.560729, 0.275304
s75,25,03,r04, 0.08036596498096475, 0.25396448041254294, 0.07211690529248592, 0.29406668852422146, 0.07202094734218707, 0.24321614732543204, 0.2524985767112478, 0.0714433889362253,6274.4349332588445, 6321.756137568777, 6763.405829261825, 6143.047101329476, 6167.333109862838, 5448.717771163974, 6002.293546693486, 5383.814826921354, 5386.354213748816, 0.445344, 0.564777, 0.275304
s75,25,03,r05, 0.07449913324436733, 0.27722209299358547, 0.0720344001332175, 0.31353291128774047, 0.07641912911250333, 0.22887768773429434, 0.25029304557565374, 0.07516258030069659,6223.288016643661, 6276.998931460097, 6871.151256439315, 6086.2489672836255, 6157.315067731965, 5326.438445332497, 6049.62351029377, 5273.027185596167, 5286.144062568455, 0.445344, 0.518219, 0.356275
s75,25,04,r01, 0.08153791931077611, 0.18474335110761228, 0.07910953120939757, 0.18409408978188127, 0.07497972291798699, 0.17744077038610712, 0.16895137700773055, 0.07872484843360804,6782.012067058422, 6844.436249513066, 7099.713557995571, 6657.571928334591, 6717.4709166695875, 5937.038727298464, 6367.758386809998, 5876.670760227201, 5965.257668728951, 0.388664, 0.471660, 0.255061
s75,25,04,r02, 0.08055447548885505, 0.1946107493722655, 0.08034386195154009, 0.18866499180581195, 0.0791725761435182, 0.17956345523991862, 0.18194536290271265, 0.07853839630214896,6720.904285671716, 6726.521241298264, 7069.197082723854, 6591.709983459924, 6649.554691881078, 5768.765179401378, 6286.36261144496, 5725.733879296112, 5785.738068575739, 0.372470, 0.469636, 0.242915
s75,25,04,r03, 0.07436073843660815, 0.21008820020878335, 0.07229482866702792, 0.20574878113369016, 0.06785873464535282, 0.2005628979835929, 0.20364206112389072, 0.06737200820591739,6699.7008324363815, 6686.377588812516, 7023.068862656486, 6577.0835739077675, 6584.515424151357, 5742.077617594222, 6352.042968758126, 5778.830389296122, 5771.175760645098, 0.380567, 0.459514, 0.222672
s75,25,04,r04, 0.0757972805002585, 0.22626529203580784, 0.06580105353927758, 0.23793529262054683, 0.07614118549273846, 0.19397572674713678, 0.20647557575866854, 0.07420752779913145,6624.285881939537, 6610.6057480837535, 7221.385404851197, 6486.5567562739325, 6533.272057827243, 5518.0899988607125, 6577.412776641955, 5499.457866460271, 5560.156662437864, 0.336032, 0.564777, 0.259109
s75,25,04,r05, 0.07602066060928402, 0.2211217357049367, 0.07817205593041833, 0.2088848159184917, 0.06871951323303142, 0.21400283107791498, 0.21130423822631275, 0.07088767851633251,6584.62940764865, 6585.419963946488, 6925.489587522239, 6452.266500673504, 6484.913363068172, 5428.859351521246, 5990.189454870704, 5453.030305997066, 5451.108762285138, 0.356275, 0.437247, 0.222672
s75,25,05,r01, 0.08744849766259313, 0.21791681506122473, 0.07381903182882794, 0.2389388623769976, 0.07416258454863235, 0.220711930872183, 0.21661690475782971, 0.0778914412569705,5798.675871323666, 5722.329311383199, 6068.895586761834, 5658.996854622341, 5620.522466075802, 3679.938883933276, 4268.843569680635, 3832.296470907456, 3718.1392121805093, 0.380567, 0.589069, 0.259109
s75,25,05,r02, 0.08628649208961976, 0.21965213721798424, 0.08043028358250953, 0.22197513860166843, 0.07507432203346731, 0.21081676241586741, 0.2098740262046279, 0.07649234968003604,5795.349848747044, 5766.998570439388, 6196.731210754646, 5662.858670603552, 5631.271419824079, 3767.377157632893, 4526.686623725647, 3890.8093869923055, 3807.1998571947183, 0.457490, 0.607287, 0.299595
