interval_start,SomiteSclero,Endoderm,Prog-lial-derm,Somite,Somite-1,NeuralTube1,NMPs,SomiteDermo,PCGLC,pPSM,Prog,Somite0,NeuralTube2,aPSM
0.847,8,3,1,21,1,58,141,19,1,38,0,4,1,15
0.848,8,3,1,21,1,58,141,19,1,38,0,4,1,15
0.849,8,3,1,21,1,58,141,19,1,38,0,4,1,15
0.85,8,3,1,21,1,58,141,19,1,38,0,4,1,15
0.851,8,3,1,21,1,59,144,19,1,38,0,4,1,15
0.852,8,3,1,21,1,59,142,19,1,38,0,4,1,15
0.853,8,3,1,21,1,59,142,19,1,38,0,4,1,15
0.854,8,3,1,21,1,59,142,19,1,38,0,4,1,15
0.855,8,3,1,21,1,59,142,19,1,38,0,4,1,15
0.856,9,3,1,21,1,59,143,19,1,39,0,4,1,15
0.857,9,3,1,21,1,59,144,19,1,39,0,4,1,15
0.858,9,3,1,21,1,59,143,19,1,39,0,4,1,15
0.859,9,3,1,21,1,59,143,19,1,39,0,4,1,15
0.86,9,4,1,21,1,59,145,20,1,39,0,4,1,15
0.861,9,4,0,21,1,59,144,20,1,39,0,4,1,15
0.862,9,4,0,21,1,62,144,20,1,39,0,4,1,15
0.863,9,4,0,21,1,61,144,20,1,39,0,4,1,15
0.864,9,4,0,21,1,61,144,20,1,39,0,4,1,15
0.865,9,4,0,21,1,62,145,20,1,39,0,4,1,15
0.866,9,4,0,21,1,62,144,20,1,39,0,4,1,15
0.867,9,4,0,21,1,62,144,20,1,39,0,4,1,15
0.868,9,4,0,21,1,62,144,20,1,39,0,4,1,15
0.869,9,4,0,21,1,62,144,20,1,39,0,4,1,15
0.87,9,4,0,21,1,63,145,20,1,39,0,4,1,15
0.871,9,4,0,21,1,63,144,20,1,39,0,4,1,15
0.872,9,4,0,21,1,63,144,20,1,39,0,4,1,15
0.873,9,4,0,21,1,63,146,20,1,39,0,4,1,15
0.874,9,4,0,21,1,63,145,20,1,39,0,4,1,15
0.875,9,4,0,21,1,63,145,20,1,39,0,4,1,15
0.876,9,4,0,21,1,63,145,20,1,39,0,4,1,15
0.877,9,4,0,21,1,64,146,20,1,39,0,4,1,15
0.878,9,4,0,21,1,64,145,20,1,40,0,5,1,15
0.879,9,4,0,21,1,64,147,20,1,39,0,5,1,15
0.88,9,4,0,21,1,64,146,20,1,39,0,5,1,15
0.881,9,4,0,21,1,64,146,20,1,39,0,5,1,15
0.882,9,4,0,21,1,64,146,20,1,39,0,5,1,15
0.883,9,4,0,21,1,65,148,20,1,40,0,5,1,15
0.884,9,4,0,21,1,65,147,20,1,40,0,5,1,15
0.885,9,4,0,21,1,65,147,20,1,40,0,5,1,15
0.886,9,4,0,21,1,65,147,20,1,40,0,5,1,15
0.887,9,4,0,21,1,65,148,20,1,41,0,5,1,15
0.888,9,4,0,21,1,66,148,20,1,41,0,5,1,15
0.889,9,4,0,21,1,66,147,20,1,41,0,5,1,15
0.89,9,4,0,21,1,66,147,20,1,41,0,5,1,15
0.891,9,4,0,21,1,66,147,20,1,41,0,5,1,15
0.892,9,4,0,21,1,66,147,20,1,41,0,5,1,15
0.893,9,4,0,21,1,67,149,20,1,42,0,5,1,16
0.894,9,4,0,21,1,68,149,20,1,42,0,5,1,15
0.895,9,4,0,21,1,68,148,20,1,42,0,5,1,15
0.896,9,6,0,21,1,68,148,20,1,42,0,5,1,15
0.897,9,5,0,21,1,68,150,20,1,42,0,5,1,15
0.898,9,5,0,21,1,68,149,20,1,42,0,5,1,15
0.899,9,5,0,21,1,68,149,20,1,42,0,5,1,15
0.9,9,5,0,21,1,68,149,20,1,42,0,5,1,15
0.901,9,5,0,21,1,68,149,20,1,42,0,5,1,15
0.902,9,5,0,21,1,68,151,20,1,42,0,5,1,15
0.903,9,5,0,21,1,68,150,20,1,42,0,5,1,15
0.904,9,5,0,21,1,68,151,20,1,43,0,5,1,15
0.905,9,5,0,21,1,68,152,20,1,43,0,5,1,15
0.906,9,5,0,21,1,68,151,20,1,43,0,5,1,15
0.907,9,5,0,21,1,68,151,20,1,43,0,5,1,15
0.908,9,5,0,21,1,68,151,21,1,44,0,5,1,15
0.909,9,5,0,21,1,70,152,21,1,43,0,5,1,15
0.91,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.911,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.912,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.913,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.914,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.915,9,5,0,21,1,70,151,21,1,43,0,5,1,15
0.916,9,5,0,22,1,70,151,21,1,44,0,5,1,16
0.917,9,5,0,22,1,70,151,21,1,44,0,5,1,15
0.918,9,5,0,22,1,70,151,21,1,44,0,5,1,15
0.919,9,5,0,22,1,70,151,21,1,44,0,5,1,15
0.92,9,5,0,23,1,70,152,21,1,44,0,5,1,15
0.921,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.922,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.923,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.924,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.925,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.926,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.927,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.928,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.929,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.93,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.931,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.932,9,5,0,23,1,70,151,21,1,44,0,5,1,15
0.933,9,5,0,23,1,72,151,21,1,44,0,5,1,15
0.934,9,5,0,23,1,71,151,21,1,44,0,5,1,15
0.935,9,5,0,23,1,71,153,21,1,44,0,5,1,15
0.936,9,5,0,23,1,71,152,21,1,44,0,5,1,15
0.937,9,5,0,23,1,71,152,21,1,45,0,5,1,16
0.9380000000000001,9,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9390000000000001,10,5,0,23,1,71,152,21,1,46,0,5,1,15
0.9400000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9410000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9420000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9430000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9440000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9450000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9460000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9470000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9480000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9490000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9500000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9510000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9520000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9530000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9540000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9550000000000001,10,5,0,23,1,71,152,21,1,45,0,5,1,15
0.9560000000000001,10,5,0,23,1,71,154,21,1,45,0,5,1,15
0.9570000000000001,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.9580000000000001,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.9590000000000001,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.96,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.961,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.962,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.963,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.964,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.965,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.966,10,5,0,23,1,71,153,21,1,45,0,5,1,15
0.967,10,5,0,23,1,72,156,21,1,47,0,5,1,15
0.968,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.969,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.97,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.971,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.972,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.973,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.974,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.975,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.976,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.977,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.978,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.979,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.98,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.981,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.982,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.983,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.984,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.985,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.986,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.987,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.988,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.989,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.99,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.991,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.992,10,5,0,23,1,72,153,21,1,47,0,5,1,15
0.993,10,5,0,25,1,77,161,21,1,49,0,5,1,15
0.994,10,5,0,24,1,75,156,21,1,49,0,5,1,15
0.995,10,5,0,24,1,75,156,21,1,49,0,5,1,15
0.996,10,5,0,24,1,75,156,21,1,49,0,5,1,15
0.997,10,5,0,24,1,75,156,21,1,49,0,5,1,15
0.998,10,5,0,24,1,75,156,21,1,49,0,5,1,15
0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
