interval_start,PCGLC,Endothelial,Endoderm,NeuralTube2,NeuralTube1,SomiteDermo,SomiteSclero,Somite,Somite0,Somite-1,pPSM,aPSM,NMPs,Prog-derm-NMPs,Prog-lial-derm,Prog-PGCLC-lial,Prog
0.713,2,0,2,0,66,28,10,34,8,2,62,26,212,0,4,0,0
0.714,2,0,2,0,68,28,10,34,8,2,62,26,214,0,4,0,0
0.715,2,0,2,0,68,28,10,34,8,2,62,26,216,0,4,0,0
0.716,2,0,2,0,68,28,10,34,8,2,62,26,214,0,4,0,0
0.717,2,0,2,2,68,30,12,36,8,2,62,26,214,0,4,0,0
0.718,2,0,2,2,68,30,12,34,8,2,62,26,212,0,4,0,0
0.719,2,0,2,2,68,30,12,34,8,2,62,26,212,0,4,0,0
0.72,2,0,2,2,68,30,12,34,8,2,62,26,212,0,4,0,0
0.721,2,0,2,2,68,30,12,34,8,2,62,26,216,0,4,0,0
0.722,2,0,2,2,70,30,12,34,8,2,62,26,216,0,4,0,0
0.723,2,0,2,2,70,30,12,34,8,2,62,26,218,0,4,0,0
0.724,2,0,2,2,70,30,12,34,8,2,62,26,220,0,4,0,0
0.725,2,0,2,2,70,30,12,34,8,2,62,26,222,0,4,0,0
0.726,2,0,2,2,72,30,12,34,8,2,62,26,222,0,4,0,0
0.727,2,0,2,2,72,30,12,34,8,2,62,26,220,0,4,0,0
0.728,2,0,2,2,72,30,12,34,8,2,64,26,222,0,4,0,0
0.729,2,0,2,2,72,30,12,34,8,2,64,28,222,0,4,0,0
0.73,2,0,2,2,72,30,12,34,8,2,64,28,220,0,4,0,0
0.731,2,0,2,2,72,30,12,34,8,2,64,28,220,0,4,0,0
0.732,2,0,2,2,72,30,12,34,8,2,64,28,220,0,4,0,0
0.733,2,0,2,2,72,30,12,34,8,2,64,28,224,0,4,0,0
0.734,2,0,2,2,72,30,12,34,8,2,64,28,222,0,4,0,0
0.735,2,0,2,2,76,30,12,34,8,2,64,28,222,0,4,0,0
0.736,2,0,2,2,74,30,12,34,8,2,64,28,222,0,4,0,0
0.737,2,0,2,2,76,30,12,34,8,2,64,28,224,0,4,0,0
0.738,2,0,2,2,76,30,12,34,8,2,64,28,222,0,4,0,0
0.739,2,0,2,2,76,30,14,34,8,2,64,28,222,0,6,0,0
0.74,2,0,2,2,76,30,14,34,8,2,64,28,222,0,4,0,0
0.741,2,0,2,2,76,30,14,34,8,2,64,28,222,0,4,0,0
0.742,2,0,2,2,76,30,14,34,8,2,64,28,222,0,4,0,0
0.743,2,0,2,2,78,30,14,34,8,2,64,28,224,0,4,0,0
0.744,2,0,2,2,78,30,14,34,8,2,64,28,226,0,4,0,0
0.745,2,0,2,2,78,32,14,34,8,2,64,28,224,0,6,0,0
0.746,2,0,2,2,78,32,14,34,8,2,64,28,224,0,4,0,0
0.747,2,0,2,2,78,32,14,34,8,2,64,28,224,0,4,0,0
0.748,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.749,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.75,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.751,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.752,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.753,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.754,2,0,2,2,78,32,14,34,8,2,64,28,226,0,4,0,0
0.755,2,0,2,2,78,32,14,34,8,2,64,28,230,0,4,0,0
0.756,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.757,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.758,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.759,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.76,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.761,2,0,2,2,78,32,14,34,8,2,64,28,228,0,4,0,0
0.762,2,0,2,2,78,32,14,36,8,2,64,28,234,0,4,0,0
0.763,2,0,2,2,78,32,14,36,8,2,64,28,230,0,4,0,0
0.764,2,0,2,2,78,32,14,36,8,2,64,28,230,0,4,0,0
0.765,2,0,2,2,78,32,14,36,8,2,66,28,232,0,4,0,0
0.766,2,0,2,2,82,32,14,36,8,2,66,28,230,0,4,0,0
0.767,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.768,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.769,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.77,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.771,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.772,2,0,2,2,80,32,14,36,8,2,66,28,230,0,4,0,0
0.773,2,0,2,2,86,32,14,36,8,2,66,28,236,0,4,0,0
0.774,2,0,2,2,84,32,14,36,8,2,66,28,232,0,4,0,0
0.775,2,0,2,2,84,32,14,36,8,2,66,28,232,0,4,0,0
0.776,2,0,2,2,90,32,14,36,8,2,66,28,234,0,4,0,0
0.777,2,0,2,2,92,32,14,36,8,2,66,28,232,0,4,0,0
0.778,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.779,2,0,2,2,90,34,14,36,8,2,66,28,236,0,4,0,0
0.78,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.781,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.782,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.783,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.784,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.785,2,0,2,2,90,34,14,36,8,2,66,28,234,0,4,0,0
0.786,2,0,2,2,92,34,14,36,8,2,66,28,244,0,4,0,0
0.787,2,0,2,2,92,34,14,36,8,2,66,28,242,0,4,0,0
0.788,2,0,2,2,92,34,14,38,8,2,66,28,242,0,4,0,0
0.789,2,0,2,2,92,34,14,38,8,2,66,28,240,0,4,0,0
0.79,2,0,2,2,92,34,14,38,8,2,66,28,240,0,4,0,0
0.791,2,0,2,2,92,34,14,38,8,2,66,28,248,0,4,0,0
0.792,2,0,2,2,92,34,14,38,8,2,66,28,248,0,4,0,0
0.793,2,0,2,2,92,34,14,38,8,2,66,28,250,0,4,0,0
0.794,2,0,2,2,94,34,14,38,8,2,68,28,256,0,4,0,0
0.795,2,0,2,2,94,34,14,38,8,2,68,28,250,0,4,0,0
0.796,2,0,2,2,94,34,14,38,8,2,68,28,250,0,4,0,0
0.797,2,0,2,2,96,34,14,38,8,2,68,28,252,0,4,0,0
0.798,2,0,2,2,96,34,14,38,8,2,68,28,250,0,4,0,0
0.799,2,0,2,2,98,34,14,38,8,2,68,28,256,0,4,0,0
0.8,2,0,2,2,98,34,14,38,8,2,70,28,254,0,4,0,0
0.801,2,0,2,2,98,34,14,38,8,2,70,28,252,0,4,0,0
0.802,2,0,2,2,98,34,14,38,8,2,70,28,260,0,4,0,0
0.803,2,0,2,2,100,34,14,38,8,2,70,28,258,0,4,0,0
0.804,2,0,2,2,102,34,14,38,8,2,70,28,258,0,4,0,0
0.805,2,0,2,2,102,34,14,38,8,2,70,28,256,0,4,0,0
0.806,2,0,2,2,102,34,14,38,8,2,70,28,260,0,4,0,0
0.807,2,0,4,2,102,36,14,38,8,2,70,28,262,0,4,0,0
0.808,2,0,4,2,102,36,14,38,8,2,70,28,268,0,2,0,0
0.809,2,0,4,2,102,36,14,38,8,2,70,28,264,0,2,0,0
0.81,2,0,4,2,102,36,14,38,8,2,70,28,268,0,2,0,0
0.811,2,0,4,2,102,36,14,38,8,2,70,28,270,0,2,0,0
0.812,2,0,4,2,102,36,14,38,8,2,70,28,268,0,2,0,0
0.8130000000000001,2,0,4,2,102,36,14,42,8,2,70,28,268,0,2,0,0
0.8140000000000001,2,0,4,2,102,36,14,40,8,2,70,28,268,0,2,0,0
0.8150000000000001,2,0,4,2,102,36,14,40,8,2,70,28,268,0,2,0,0
0.8160000000000001,2,0,4,2,102,36,14,40,8,2,72,28,270,0,2,0,0
0.8170000000000001,2,0,4,2,102,36,14,40,8,2,72,28,268,0,2,0,0
0.8180000000000001,2,0,4,2,106,36,14,40,8,2,72,28,272,0,2,0,0
0.8190000000000001,2,0,4,2,106,36,14,40,8,2,72,28,272,0,2,0,0
0.8200000000000001,2,0,4,2,106,36,14,40,8,2,72,28,270,0,2,0,0
0.8210000000000001,2,0,4,2,108,36,14,40,8,2,72,28,272,0,2,0,0
0.8220000000000001,2,0,4,2,108,36,14,40,8,2,72,28,270,0,2,0,0
0.8230000000000001,2,0,4,2,108,36,14,40,8,2,72,28,270,0,2,0,0
0.8240000000000001,2,0,4,2,108,36,14,40,8,2,72,28,270,0,2,0,0
0.8250000000000001,2,0,4,2,108,36,14,40,8,2,72,28,270,0,2,0,0
0.8260000000000001,2,0,4,2,108,36,14,40,8,2,72,28,270,0,2,0,0
0.8270000000000001,2,0,4,2,108,36,14,40,8,2,72,32,274,0,2,0,0
0.8280000000000001,2,0,4,2,108,36,14,40,8,2,72,30,276,0,2,0,0
0.8290000000000001,2,0,4,2,108,36,14,40,8,2,72,30,274,0,2,0,0
0.8300000000000001,2,0,4,2,108,36,14,40,8,2,72,30,274,0,2,0,0
0.8310000000000001,2,0,4,2,108,36,14,40,8,2,72,30,274,0,2,0,0
0.8320000000000001,2,0,4,2,108,36,14,40,8,2,72,30,274,0,2,0,0
0.833,2,0,4,2,110,36,14,40,8,2,72,30,276,0,2,0,0
0.834,2,0,4,2,110,36,14,42,8,2,72,32,278,0,2,0,0
0.835,2,0,4,2,110,36,14,42,8,2,72,30,276,0,2,0,0
0.836,2,0,4,2,110,36,14,42,8,2,72,30,280,0,2,0,0
0.837,2,0,4,2,110,38,14,44,8,2,74,32,278,0,2,0,0
0.838,2,0,4,2,110,38,14,42,8,2,74,30,278,0,2,0,0
0.839,2,0,4,2,110,38,14,42,8,2,74,30,278,0,2,0,0
0.84,2,0,4,2,110,38,14,42,8,2,74,30,278,0,2,0,0
0.841,2,0,8,2,110,38,14,42,8,2,76,30,280,0,2,0,0
0.842,2,0,6,2,110,38,14,42,8,2,76,30,278,0,2,0,0
0.843,2,0,6,2,114,38,14,42,8,2,76,30,282,0,2,0,0
0.844,2,0,6,2,112,38,14,42,8,2,76,30,284,0,2,0,0
0.845,2,0,6,2,112,38,14,42,8,2,76,30,282,0,2,0,0
0.846,2,0,6,2,116,38,14,42,8,2,76,30,282,0,2,0,0
0.847,2,0,6,2,114,38,14,42,8,2,76,30,282,0,2,0,0
0.848,2,0,6,2,114,38,14,42,8,2,76,30,282,0,2,0,0
0.849,2,0,6,2,118,38,16,42,8,2,76,30,284,0,2,0,0
0.85,2,0,6,2,116,38,16,42,8,2,76,30,282,0,2,0,0
0.851,2,0,6,2,116,38,16,42,8,2,76,30,282,0,2,0,0
0.852,2,0,6,2,118,38,16,42,8,2,76,30,284,0,2,0,0
0.853,2,0,6,2,118,38,16,42,8,2,76,30,282,0,2,0,0
0.854,2,0,6,2,118,38,16,42,8,2,78,30,284,0,2,0,0
0.855,2,0,6,2,118,38,16,42,8,2,78,30,282,0,2,0,0
0.856,2,0,6,2,118,38,16,42,8,2,78,30,286,0,2,0,0
0.857,2,0,6,2,118,38,16,42,8,2,78,30,284,0,2,0,0
0.858,2,0,6,2,118,38,16,42,8,2,78,30,288,0,2,0,0
0.859,2,0,6,2,118,38,16,42,8,2,78,30,286,0,2,0,0
0.86,2,0,6,2,118,38,16,42,8,2,78,30,286,0,2,0,0
0.861,2,0,6,2,122,38,18,42,8,2,80,30,286,0,2,0,0
0.862,2,0,8,2,120,40,18,42,8,2,78,30,290,0,2,0,0
0.863,2,0,8,2,120,40,18,42,8,2,78,30,288,0,0,0,0
0.864,2,0,8,2,120,40,18,42,8,2,78,30,288,0,0,0,0
0.865,2,0,8,2,120,40,18,42,8,2,78,30,288,0,0,0,0
0.866,2,0,8,2,122,40,18,42,8,2,78,30,290,0,0,0,0
0.867,2,0,8,2,126,40,18,42,8,2,78,30,288,0,0,0,0
0.868,2,0,8,2,124,40,18,42,8,2,78,30,288,0,0,0,0
0.869,2,0,8,2,124,40,18,42,8,2,78,30,288,0,0,0,0
0.87,2,0,8,2,126,40,18,42,8,2,78,30,290,0,0,0,0
0.871,2,0,8,2,126,40,18,42,8,2,78,30,288,0,0,0,0
0.872,2,0,8,2,126,40,18,42,8,2,78,30,288,0,0,0,0
0.873,2,0,8,2,126,40,18,42,8,2,78,30,288,0,0,0,0
0.874,2,0,8,2,126,40,18,42,8,2,78,30,288,0,0,0,0
0.875,2,0,8,2,126,40,18,42,8,2,78,30,292,0,0,0,0
0.876,2,0,8,2,126,40,18,42,8,2,78,30,290,0,0,0,0
0.877,2,0,8,2,126,40,18,42,8,2,78,30,290,0,0,0,0
0.878,2,0,8,2,128,40,18,42,8,2,78,30,292,0,0,0,0
0.879,2,0,8,2,128,40,18,42,10,2,80,30,294,0,0,0,0
0.88,2,0,8,2,128,40,18,42,10,2,78,30,292,0,0,0,0
0.881,2,0,8,2,128,40,18,42,10,2,78,30,296,0,0,0,0
0.882,2,0,8,2,128,40,18,42,10,2,78,30,294,0,0,0,0
0.883,2,0,8,2,128,40,18,42,10,2,78,30,294,0,0,0,0
0.884,2,0,8,2,128,40,18,42,10,2,78,30,294,0,0,0,0
0.885,2,0,8,2,130,40,18,42,10,2,78,30,296,0,0,0,0
0.886,2,0,8,2,130,40,18,42,10,2,78,30,294,0,0,0,0
0.887,2,0,8,2,130,40,18,42,10,2,80,30,296,0,0,0,0
0.888,2,0,8,2,130,40,18,42,10,2,80,30,294,0,0,0,0
0.889,2,0,8,2,132,40,18,42,10,2,80,30,296,0,0,0,0
0.89,2,0,8,2,134,40,18,42,10,2,80,30,296,0,0,0,0
0.891,2,0,8,2,134,40,18,42,10,2,80,30,294,0,0,0,0
0.892,2,0,8,2,134,40,18,42,10,2,82,30,296,0,0,0,0
0.893,2,0,8,2,134,40,18,42,10,2,82,30,294,0,0,0,0
0.894,2,0,8,2,134,40,18,42,10,2,84,32,294,0,0,0,0
0.895,2,0,8,2,136,40,18,42,10,2,84,30,296,0,0,0,0
0.896,2,0,8,2,136,40,18,42,10,2,84,30,294,0,0,0,0
0.897,2,0,8,2,136,40,18,42,10,2,84,30,298,0,0,0,0
0.898,2,0,12,2,136,40,18,42,10,2,84,30,296,0,0,0,0
0.899,2,0,10,2,136,40,18,42,10,2,84,30,300,0,0,0,0
0.9,2,0,10,2,136,40,18,42,10,2,84,30,298,0,0,0,0
0.901,2,0,10,2,136,40,18,42,10,2,84,30,298,0,0,0,0
0.902,2,0,10,2,136,40,18,42,10,2,84,30,298,0,0,0,0
0.903,2,0,10,2,136,40,18,42,10,2,86,30,304,0,0,0,0
0.904,2,0,10,2,136,40,18,42,10,2,86,30,300,0,0,0,0
0.905,2,0,10,2,136,40,18,42,10,2,86,30,300,0,0,0,0
0.906,2,0,10,2,136,40,18,42,10,2,86,30,300,0,0,0,0
0.907,2,0,10,2,138,40,18,42,10,2,86,30,302,0,0,0,0
0.908,2,0,10,2,138,40,18,42,10,2,86,30,304,0,0,0,0
0.909,2,0,10,2,138,42,18,42,10,2,88,30,302,0,0,0,0
0.91,2,0,10,2,138,42,18,42,10,2,86,30,302,0,0,0,0
0.911,2,0,10,2,138,42,18,42,10,2,86,30,302,0,0,0,0
0.912,2,0,10,2,138,42,18,42,10,2,86,30,302,0,0,0,0
0.913,2,0,10,2,140,42,18,42,10,2,86,30,304,0,0,0,0
0.914,2,0,10,2,140,42,18,42,10,2,86,30,302,0,0,0,0
0.915,2,0,10,2,140,42,18,42,10,2,88,32,302,0,0,0,0
0.916,2,0,10,2,140,42,18,42,10,2,88,30,302,0,0,0,0
0.917,2,0,10,2,140,42,18,42,10,2,88,30,302,0,0,0,0
0.918,2,0,10,2,140,42,18,42,10,2,88,30,302,0,0,0,0
0.919,2,0,10,2,140,42,18,42,10,2,88,30,302,0,0,0,0
0.92,2,0,10,2,140,42,18,42,10,2,88,30,302,0,0,0,0
0.921,2,0,10,2,140,42,18,46,10,2,90,30,304,0,0,0,0
0.922,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.923,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.924,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.925,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.926,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.927,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.928,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.929,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.93,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.931,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.932,2,0,10,2,140,42,18,46,10,2,88,30,302,0,0,0,0
0.933,2,0,10,2,140,42,18,46,10,2,88,30,306,0,0,0,0
0.934,2,0,10,2,144,42,18,46,10,2,88,30,304,0,0,0,0
0.935,2,0,10,2,142,42,18,46,10,2,88,30,304,0,0,0,0
0.936,2,0,10,2,142,42,18,46,10,2,88,30,304,0,0,0,0
0.937,2,0,10,2,142,42,18,46,10,2,90,32,304,0,0,0,0
0.9380000000000001,2,0,10,2,142,42,18,46,10,2,90,30,304,0,0,0,0
0.9390000000000001,2,0,10,2,142,42,18,46,10,2,90,30,304,0,0,0,0
0.9400000000000001,2,0,10,2,142,42,20,46,10,2,92,30,304,0,0,0,0
0.9410000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9420000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9430000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9440000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9450000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9460000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9470000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9480000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9490000000000001,2,0,10,2,142,42,20,46,10,2,90,30,304,0,0,0,0
0.9500000000000001,2,0,10,2,142,42,20,46,10,2,90,30,308,0,0,0,0
0.9510000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9520000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9530000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9540000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9550000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9560000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9570000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9580000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.9590000000000001,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.96,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.961,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.962,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.963,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.964,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.965,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.966,2,0,10,2,142,42,20,46,10,2,90,30,306,0,0,0,0
0.967,2,0,10,2,142,42,20,46,10,2,90,30,310,0,0,0,0
0.968,2,0,10,2,144,42,20,46,10,2,94,30,310,0,0,0,0
0.969,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.97,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.971,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.972,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.973,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.974,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.975,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.976,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.977,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.978,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.979,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.98,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.981,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.982,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.983,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.984,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.985,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.986,2,0,10,2,144,42,20,46,10,2,94,30,306,0,0,0,0
0.987,2,0,10,2,144,42,20,46,10,2,94,30,310,0,0,0,0
0.988,2,0,10,2,144,42,20,46,10,2,94,30,308,0,0,0,0
0.989,2,0,10,2,144,42,20,46,10,2,94,30,308,0,0,0,0
0.99,2,0,10,2,144,42,20,46,10,2,94,30,308,0,0,0,0
0.991,2,0,10,2,144,42,20,46,10,2,94,30,308,0,0,0,0
0.992,2,0,10,2,144,42,20,46,10,2,94,30,308,0,0,0,0
0.993,2,0,10,2,154,42,20,50,10,2,98,30,322,0,0,0,0
0.994,2,0,10,2,150,42,20,48,10,2,98,30,312,0,0,0,0
0.995,2,0,10,2,150,42,20,48,10,2,98,30,312,0,0,0,0
0.996,2,0,10,2,150,42,20,48,10,2,98,30,312,0,0,0,0
0.997,2,0,10,2,150,42,20,48,10,2,98,30,312,0,0,0,0
0.998,2,0,10,2,150,42,20,48,10,2,98,30,312,0,0,0,0
0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
